Date,2yr,5yr,10yr,20yr,In SNB 3dWindow,In SNB 5dWindow,In SNB 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,SNB 10yr - 3dWindow Change,SNB 10yr - 5dWindow Change,SNB 10yr - 7dWindow Change,SNB 10yr - Outside 3dWindow Change,SNB 10yr - Outside 5dWindow Change,SNB 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change
2021-11-02,-0.623,-0.337,-0.069,-0.038,False,False,False,True,True,True,-0.05600000000000001,0.0,0.0,0.0,-0.05600000000000001,-0.05600000000000001,-0.05600000000000001,-0.05600000000000001,-0.05600000000000001,-0.05600000000000001,0.0,0.0,0.0
2021-11-03,-0.64,-0.383,-0.124,-0.07,False,False,False,True,True,True,-0.05499999999999999,0.0,0.0,0.0,-0.05499999999999999,-0.05499999999999999,-0.05499999999999999,-0.05499999999999999,-0.05499999999999999,-0.05499999999999999,0.0,0.0,0.0
2021-11-04,-0.649,-0.397,-0.126,-0.054,False,False,False,True,True,True,-0.0020000000000000018,0.0,0.0,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,0.0,0.0,0.0
2021-11-05,-0.678,-0.446,-0.156,-0.049,False,False,False,False,True,True,-0.03,0.0,0.0,0.0,-0.03,-0.03,-0.03,0.0,-0.03,-0.03,-0.03,0.0,0.0
2021-11-08,-0.69,-0.463,-0.181,-0.097,False,False,False,False,False,False,-0.024999999999999994,0.0,0.0,0.0,-0.024999999999999994,-0.024999999999999994,-0.024999999999999994,0.0,0.0,0.0,-0.024999999999999994,-0.024999999999999994,-0.024999999999999994
2021-11-09,-0.682,-0.456,-0.176,-0.086,False,False,False,False,False,False,0.0050000000000000044,0.0,0.0,0.0,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0,0.0,0.0,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044
2021-11-10,-0.672,-0.445,-0.184,-0.116,False,False,False,False,False,False,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007
2021-11-11,-0.62,-0.388,-0.135,-0.067,False,False,False,False,False,False,0.04899999999999999,0.0,0.0,0.0,0.04899999999999999,0.04899999999999999,0.04899999999999999,0.0,0.0,0.0,0.04899999999999999,0.04899999999999999,0.04899999999999999
2021-11-12,-0.61,-0.362,-0.103,-0.046,False,False,False,False,False,False,0.032000000000000015,0.0,0.0,0.0,0.032000000000000015,0.032000000000000015,0.032000000000000015,0.0,0.0,0.0,0.032000000000000015,0.032000000000000015,0.032000000000000015
2021-11-15,-0.665,-0.42,-0.153,-0.101,False,False,False,False,False,False,-0.05,0.0,0.0,0.0,-0.05,-0.05,-0.05,0.0,0.0,0.0,-0.05,-0.05,-0.05
2021-11-16,-0.668,-0.369,-0.096,-0.009,False,False,False,False,False,False,0.056999999999999995,0.0,0.0,0.0,0.056999999999999995,0.056999999999999995,0.056999999999999995,0.0,0.0,0.0,0.056999999999999995,0.056999999999999995,0.056999999999999995
2021-11-17,-0.679,-0.385,-0.107,-0.02,False,False,False,False,False,False,-0.010999999999999996,0.0,0.0,0.0,-0.010999999999999996,-0.010999999999999996,-0.010999999999999996,0.0,0.0,0.0,-0.010999999999999996,-0.010999999999999996,-0.010999999999999996
2021-11-18,-0.664,-0.407,-0.136,-0.045,False,False,False,False,False,False,-0.029000000000000012,0.0,0.0,0.0,-0.029000000000000012,-0.029000000000000012,-0.029000000000000012,0.0,0.0,0.0,-0.029000000000000012,-0.029000000000000012,-0.029000000000000012
2021-11-19,-0.666,-0.427,-0.151,-0.077,False,False,False,False,False,False,-0.014999999999999986,0.0,0.0,0.0,-0.014999999999999986,-0.014999999999999986,-0.014999999999999986,0.0,0.0,0.0,-0.014999999999999986,-0.014999999999999986,-0.014999999999999986
2021-11-22,-0.694,-0.469,-0.197,-0.125,False,False,False,False,False,False,-0.04600000000000001,0.0,0.0,0.0,-0.04600000000000001,-0.04600000000000001,-0.04600000000000001,0.0,0.0,0.0,-0.04600000000000001,-0.04600000000000001,-0.04600000000000001
2021-11-23,-0.695,-0.445,-0.152,-0.087,False,False,False,False,False,False,0.04500000000000001,0.0,0.0,0.0,0.04500000000000001,0.04500000000000001,0.04500000000000001,0.0,0.0,0.0,0.04500000000000001,0.04500000000000001,0.04500000000000001
2021-11-24,-0.657,-0.412,-0.124,-0.04,False,False,False,False,False,False,0.027999999999999997,0.0,0.0,0.0,0.027999999999999997,0.027999999999999997,0.027999999999999997,0.0,0.0,0.0,0.027999999999999997,0.027999999999999997,0.027999999999999997
2021-11-25,-0.686,-0.44,-0.143,-0.051,False,False,False,False,False,False,-0.01899999999999999,0.0,0.0,0.0,-0.01899999999999999,-0.01899999999999999,-0.01899999999999999,0.0,0.0,0.0,-0.01899999999999999,-0.01899999999999999,-0.01899999999999999
2021-11-26,-0.717,-0.488,-0.188,-0.087,False,False,False,False,False,False,-0.04500000000000001,0.0,0.0,0.0,-0.04500000000000001,-0.04500000000000001,-0.04500000000000001,0.0,0.0,0.0,-0.04500000000000001,-0.04500000000000001,-0.04500000000000001
2021-11-29,-0.725,-0.49,-0.198,-0.092,False,False,False,False,False,False,-0.010000000000000009,0.0,0.0,0.0,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009,0.0,0.0,0.0,-0.010000000000000009,-0.010000000000000009,-0.010000000000000009
2021-11-30,-0.732,-0.52,-0.234,-0.134,False,False,False,False,False,False,-0.036000000000000004,0.0,0.0,0.0,-0.036000000000000004,-0.036000000000000004,-0.036000000000000004,0.0,0.0,0.0,-0.036000000000000004,-0.036000000000000004,-0.036000000000000004
2021-12-01,-0.693,-0.468,-0.195,-0.121,False,False,False,False,False,False,0.03900000000000001,0.0,0.0,0.0,0.03900000000000001,0.03900000000000001,0.03900000000000001,0.0,0.0,0.0,0.03900000000000001,0.03900000000000001,0.03900000000000001
2021-12-02,-0.691,-0.493,-0.25,-0.183,False,False,False,False,False,False,-0.05499999999999999,0.0,0.0,0.0,-0.05499999999999999,-0.05499999999999999,-0.05499999999999999,0.0,0.0,0.0,-0.05499999999999999,-0.05499999999999999,-0.05499999999999999
2021-12-03,-0.697,-0.501,-0.257,-0.193,False,False,False,False,False,False,-0.007000000000000006,0.0,0.0,0.0,-0.007000000000000006,-0.007000000000000006,-0.007000000000000006,0.0,0.0,0.0,-0.007000000000000006,-0.007000000000000006,-0.007000000000000006
2021-12-06,-0.715,-0.528,-0.28,-0.208,False,False,False,False,False,False,-0.02300000000000002,0.0,0.0,0.0,-0.02300000000000002,-0.02300000000000002,-0.02300000000000002,0.0,0.0,0.0,-0.02300000000000002,-0.02300000000000002,-0.02300000000000002
2021-12-07,-0.726,-0.531,-0.273,-0.216,False,False,False,False,False,False,0.007000000000000006,0.0,0.0,0.0,0.007000000000000006,0.007000000000000006,0.007000000000000006,0.0,0.0,0.0,0.007000000000000006,0.007000000000000006,0.007000000000000006
2021-12-08,-0.705,-0.525,-0.286,-0.235,False,False,False,False,False,False,-0.012999999999999956,0.0,0.0,0.0,-0.012999999999999956,-0.012999999999999956,-0.012999999999999956,0.0,0.0,0.0,-0.012999999999999956,-0.012999999999999956,-0.012999999999999956
2021-12-09,-0.678,-0.505,-0.282,-0.216,False,False,False,False,False,False,0.0040000000000000036,0.0,0.0,0.0,0.0040000000000000036,0.0040000000000000036,0.0040000000000000036,0.0,0.0,0.0,0.0040000000000000036,0.0040000000000000036,0.0040000000000000036
2021-12-10,-0.686,-0.514,-0.287,-0.217,False,False,False,False,False,False,-0.0050000000000000044,0.0,0.0,0.0,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044,0.0,0.0,0.0,-0.0050000000000000044,-0.0050000000000000044,-0.0050000000000000044
2021-12-13,-0.709,-0.541,-0.309,-0.235,False,False,True,False,True,True,-0.02200000000000002,0.0,0.0,-0.02200000000000002,-0.02200000000000002,-0.02200000000000002,0.0,0.0,-0.02200000000000002,-0.02200000000000002,-0.02200000000000002,0.0,0.0
2021-12-14,-0.717,-0.53,-0.287,-0.221,False,True,True,True,True,True,0.02200000000000002,0.0,0.02200000000000002,0.02200000000000002,0.02200000000000002,0.0,0.0,0.02200000000000002,0.02200000000000002,0.02200000000000002,0.0,0.0,0.0
2021-12-15,-0.691,-0.509,-0.276,-0.208,True,True,True,True,True,True,0.010999999999999954,0.010999999999999954,0.010999999999999954,0.010999999999999954,0.0,0.0,0.0,0.010999999999999954,0.010999999999999954,0.010999999999999954,0.0,0.0,0.0
2021-12-16,-0.664,-0.486,-0.26,-0.181,True,True,True,True,True,True,0.016000000000000014,0.016000000000000014,0.016000000000000014,0.016000000000000014,0.0,0.0,0.0,0.016000000000000014,0.016000000000000014,0.016000000000000014,0.0,0.0,0.0
2021-12-17,-0.665,-0.493,-0.276,-0.182,True,True,True,False,True,True,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,0.0,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,0.0,0.0
2021-12-20,-0.702,-0.523,-0.295,-0.197,False,False,False,False,False,False,-0.01899999999999996,0.0,0.0,0.0,-0.01899999999999996,-0.01899999999999996,-0.01899999999999996,0.0,0.0,0.0,-0.01899999999999996,-0.01899999999999996,-0.01899999999999996
2021-12-21,-0.702,-0.5,-0.27,-0.165,False,False,False,False,False,False,0.024999999999999967,0.0,0.0,0.0,0.024999999999999967,0.024999999999999967,0.024999999999999967,0.0,0.0,0.0,0.024999999999999967,0.024999999999999967,0.024999999999999967
2021-12-22,-0.668,-0.47,-0.196,-0.069,False,False,False,False,False,False,0.07400000000000001,0.0,0.0,0.0,0.07400000000000001,0.07400000000000001,0.07400000000000001,0.0,0.0,0.0,0.07400000000000001,0.07400000000000001,0.07400000000000001
2021-12-23,-0.652,-0.455,-0.194,-0.075,False,False,False,False,False,False,0.0020000000000000018,0.0,0.0,0.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0,0.0,0.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018
2021-12-24,-0.652,-0.455,-0.194,-0.075,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27,-0.678,-0.453,-0.163,-0.056,False,False,False,False,False,False,0.031,0.0,0.0,0.0,0.031,0.031,0.031,0.0,0.0,0.0,0.031,0.031,0.031
2021-12-28,-0.677,-0.424,-0.178,-0.056,False,False,False,False,False,False,-0.014999999999999986,0.0,0.0,0.0,-0.014999999999999986,-0.014999999999999986,-0.014999999999999986,0.0,0.0,0.0,-0.014999999999999986,-0.014999999999999986,-0.014999999999999986
2021-12-29,-0.65,-0.434,-0.159,-0.055,False,False,False,False,False,False,0.01899999999999999,0.0,0.0,0.0,0.01899999999999999,0.01899999999999999,0.01899999999999999,0.0,0.0,0.0,0.01899999999999999,0.01899999999999999,0.01899999999999999
2021-12-30,-0.623,-0.4,-0.127,-0.022,False,False,False,False,False,False,0.032,0.0,0.0,0.0,0.032,0.032,0.032,0.0,0.0,0.0,0.032,0.032,0.032
2021-12-31,-0.623,-0.4,-0.127,-0.022,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-03,-0.626,-0.396,-0.112,-0.001,False,False,False,False,False,False,0.015,0.0,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.0,0.015,0.015,0.015
2022-01-04,-0.615,-0.37,-0.079,0.026,False,False,False,False,False,False,0.033,0.0,0.0,0.0,0.033,0.033,0.033,0.0,0.0,0.0,0.033,0.033,0.033
2022-01-05,-0.613,-0.351,-0.045,0.06,False,False,False,False,False,False,0.034,0.0,0.0,0.0,0.034,0.034,0.034,0.0,0.0,0.0,0.034,0.034,0.034
2022-01-06,-0.586,-0.328,-0.029,0.085,False,False,False,False,False,False,0.015999999999999997,0.0,0.0,0.0,0.015999999999999997,0.015999999999999997,0.015999999999999997,0.0,0.0,0.0,0.015999999999999997,0.015999999999999997,0.015999999999999997
2022-01-07,-0.583,-0.276,-0.003,0.117,False,False,False,False,False,False,0.026000000000000002,0.0,0.0,0.0,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.0,0.0,0.0,0.026000000000000002,0.026000000000000002,0.026000000000000002
2022-01-10,-0.553,-0.247,0.066,0.144,False,False,False,False,False,False,0.069,0.0,0.0,0.0,0.069,0.069,0.069,0.0,0.0,0.0,0.069,0.069,0.069
2022-01-11,-0.556,-0.266,0.046,0.139,False,False,False,False,False,False,-0.020000000000000004,0.0,0.0,0.0,-0.020000000000000004,-0.020000000000000004,-0.020000000000000004,0.0,0.0,0.0,-0.020000000000000004,-0.020000000000000004,-0.020000000000000004
2022-01-12,-0.551,-0.258,0.058,0.153,False,False,False,False,False,False,0.012000000000000004,0.0,0.0,0.0,0.012000000000000004,0.012000000000000004,0.012000000000000004,0.0,0.0,0.0,0.012000000000000004,0.012000000000000004,0.012000000000000004
2022-01-13,-0.553,-0.283,0.008,0.103,False,False,False,False,False,False,-0.05,0.0,0.0,0.0,-0.05,-0.05,-0.05,0.0,0.0,0.0,-0.05,-0.05,-0.05
2022-01-14,-0.555,-0.287,-0.002,0.086,False,False,False,False,False,False,-0.01,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,-0.01,-0.01,-0.01
2022-01-17,-0.541,-0.262,0.023,0.106,False,False,False,False,False,False,0.025,0.0,0.0,0.0,0.025,0.025,0.025,0.0,0.0,0.0,0.025,0.025,0.025
2022-01-18,-0.539,-0.238,0.058,0.125,False,False,False,False,False,False,0.035,0.0,0.0,0.0,0.035,0.035,0.035,0.0,0.0,0.0,0.035,0.035,0.035
2022-01-19,-0.541,-0.208,0.057,0.152,False,False,False,False,False,False,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009
2022-01-20,-0.515,-0.249,0.023,0.127,False,False,False,False,False,False,-0.034,0.0,0.0,0.0,-0.034,-0.034,-0.034,0.0,0.0,0.0,-0.034,-0.034,-0.034
2022-01-21,-0.54,-0.274,0.002,0.091,False,False,False,False,False,False,-0.020999999999999998,0.0,0.0,0.0,-0.020999999999999998,-0.020999999999999998,-0.020999999999999998,0.0,0.0,0.0,-0.020999999999999998,-0.020999999999999998,-0.020999999999999998
2022-01-24,-0.564,-0.299,-0.024,0.051,False,False,False,False,True,True,-0.026000000000000002,0.0,0.0,0.0,-0.026000000000000002,-0.026000000000000002,-0.026000000000000002,0.0,-0.026000000000000002,-0.026000000000000002,-0.026000000000000002,0.0,0.0
2022-01-25,-0.542,-0.272,0.003,0.086,False,False,False,True,True,True,0.027,0.0,0.0,0.0,0.027,0.027,0.027,0.027,0.027,0.027,0.0,0.0,0.0
2022-01-26,-0.576,-0.294,-0.002,0.069,False,False,False,True,True,True,-0.005,0.0,0.0,0.0,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,0.0,0.0,0.0
2022-01-27,-0.545,-0.256,0.029,0.092,False,False,False,True,True,True,0.031,0.0,0.0,0.0,0.031,0.031,0.031,0.031,0.031,0.031,0.0,0.0,0.0
2022-01-28,-0.515,-0.239,0.02,0.079,False,False,False,False,True,True,-0.009000000000000001,0.0,0.0,0.0,-0.009000000000000001,-0.009000000000000001,-0.009000000000000001,0.0,-0.009000000000000001,-0.009000000000000001,-0.009000000000000001,0.0,0.0
2022-01-31,-0.524,-0.225,0.045,0.085,False,False,False,False,False,False,0.024999999999999998,0.0,0.0,0.0,0.024999999999999998,0.024999999999999998,0.024999999999999998,0.0,0.0,0.0,0.024999999999999998,0.024999999999999998,0.024999999999999998
2022-02-01,-0.518,-0.199,0.071,0.102,False,False,False,False,False,False,0.025999999999999995,0.0,0.0,0.0,0.025999999999999995,0.025999999999999995,0.025999999999999995,0.0,0.0,0.0,0.025999999999999995,0.025999999999999995,0.025999999999999995
2022-02-02,-0.48,-0.171,0.097,0.142,False,False,False,False,False,False,0.02600000000000001,0.0,0.0,0.0,0.02600000000000001,0.02600000000000001,0.02600000000000001,0.0,0.0,0.0,0.02600000000000001,0.02600000000000001,0.02600000000000001
2022-02-03,-0.462,-0.157,0.102,0.144,False,False,False,False,False,False,0.0049999999999999906,0.0,0.0,0.0,0.0049999999999999906,0.0049999999999999906,0.0049999999999999906,0.0,0.0,0.0,0.0049999999999999906,0.0049999999999999906,0.0049999999999999906
2022-02-04,-0.34,-0.013,0.194,0.178,False,False,False,False,False,False,0.09200000000000001,0.0,0.0,0.0,0.09200000000000001,0.09200000000000001,0.09200000000000001,0.0,0.0,0.0,0.09200000000000001,0.09200000000000001,0.09200000000000001
2022-02-07,-0.301,0.053,0.271,0.241,False,False,False,False,False,False,0.07700000000000001,0.0,0.0,0.0,0.07700000000000001,0.07700000000000001,0.07700000000000001,0.0,0.0,0.0,0.07700000000000001,0.07700000000000001,0.07700000000000001
2022-02-08,-0.307,0.059,0.3,0.289,False,False,False,False,False,False,0.02899999999999997,0.0,0.0,0.0,0.02899999999999997,0.02899999999999997,0.02899999999999997,0.0,0.0,0.0,0.02899999999999997,0.02899999999999997,0.02899999999999997
2022-02-09,-0.389,0.045,0.3,0.271,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-10,-0.375,0.037,0.287,0.273,False,False,False,False,False,False,-0.013000000000000012,0.0,0.0,0.0,-0.013000000000000012,-0.013000000000000012,-0.013000000000000012,0.0,0.0,0.0,-0.013000000000000012,-0.013000000000000012,-0.013000000000000012
2022-02-11,-0.312,0.092,0.314,0.293,False,False,False,False,False,False,0.027000000000000024,0.0,0.0,0.0,0.027000000000000024,0.027000000000000024,0.027000000000000024,0.0,0.0,0.0,0.027000000000000024,0.027000000000000024,0.027000000000000024
2022-02-14,-0.34,0.019,0.257,0.257,False,False,False,False,False,False,-0.056999999999999995,0.0,0.0,0.0,-0.056999999999999995,-0.056999999999999995,-0.056999999999999995,0.0,0.0,0.0,-0.056999999999999995,-0.056999999999999995,-0.056999999999999995
2022-02-15,-0.313,0.069,0.331,0.336,False,False,False,False,False,False,0.07400000000000001,0.0,0.0,0.0,0.07400000000000001,0.07400000000000001,0.07400000000000001,0.0,0.0,0.0,0.07400000000000001,0.07400000000000001,0.07400000000000001
2022-02-16,-0.373,0.042,0.285,0.314,False,False,False,False,False,False,-0.04600000000000004,0.0,0.0,0.0,-0.04600000000000004,-0.04600000000000004,-0.04600000000000004,0.0,0.0,0.0,-0.04600000000000004,-0.04600000000000004,-0.04600000000000004
2022-02-17,-0.405,0.009,0.279,0.34,False,False,False,False,False,False,-0.00599999999999995,0.0,0.0,0.0,-0.00599999999999995,-0.00599999999999995,-0.00599999999999995,0.0,0.0,0.0,-0.00599999999999995,-0.00599999999999995,-0.00599999999999995
2022-02-18,-0.422,-0.025,0.251,0.316,False,False,False,False,False,False,-0.028000000000000025,0.0,0.0,0.0,-0.028000000000000025,-0.028000000000000025,-0.028000000000000025,0.0,0.0,0.0,-0.028000000000000025,-0.028000000000000025,-0.028000000000000025
2022-02-21,-0.466,-0.048,0.234,0.305,False,False,False,False,False,False,-0.016999999999999987,0.0,0.0,0.0,-0.016999999999999987,-0.016999999999999987,-0.016999999999999987,0.0,0.0,0.0,-0.016999999999999987,-0.016999999999999987,-0.016999999999999987
2022-02-22,-0.459,-0.061,0.216,0.285,False,False,False,False,False,False,-0.018000000000000016,0.0,0.0,0.0,-0.018000000000000016,-0.018000000000000016,-0.018000000000000016,0.0,0.0,0.0,-0.018000000000000016,-0.018000000000000016,-0.018000000000000016
2022-02-23,-0.413,-0.004,0.268,0.32,False,False,False,False,False,False,0.05200000000000002,0.0,0.0,0.0,0.05200000000000002,0.05200000000000002,0.05200000000000002,0.0,0.0,0.0,0.05200000000000002,0.05200000000000002,0.05200000000000002
2022-02-24,-0.439,-0.074,0.222,0.274,False,False,False,False,False,False,-0.04600000000000001,0.0,0.0,0.0,-0.04600000000000001,-0.04600000000000001,-0.04600000000000001,0.0,0.0,0.0,-0.04600000000000001,-0.04600000000000001,-0.04600000000000001
2022-02-25,-0.418,-0.05,0.257,0.325,False,False,False,False,False,False,0.035,0.0,0.0,0.0,0.035,0.035,0.035,0.0,0.0,0.0,0.035,0.035,0.035
2022-02-28,-0.449,-0.047,0.263,0.357,False,False,False,False,False,False,0.006000000000000005,0.0,0.0,0.0,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.0,0.0,0.0,0.006000000000000005,0.006000000000000005,0.006000000000000005
2022-03-01,-0.517,-0.136,0.185,0.268,False,False,False,False,False,False,-0.07800000000000001,0.0,0.0,0.0,-0.07800000000000001,-0.07800000000000001,-0.07800000000000001,0.0,0.0,0.0,-0.07800000000000001,-0.07800000000000001,-0.07800000000000001
2022-03-02,-0.566,-0.256,0.081,0.212,False,False,False,False,False,False,-0.104,0.0,0.0,0.0,-0.104,-0.104,-0.104,0.0,0.0,0.0,-0.104,-0.104,-0.104
2022-03-03,-0.502,-0.155,0.18,0.301,False,False,False,False,False,False,0.09899999999999999,0.0,0.0,0.0,0.09899999999999999,0.09899999999999999,0.09899999999999999,0.0,0.0,0.0,0.09899999999999999,0.09899999999999999,0.09899999999999999
2022-03-04,-0.514,-0.164,0.157,0.275,False,False,False,False,False,False,-0.022999999999999993,0.0,0.0,0.0,-0.022999999999999993,-0.022999999999999993,-0.022999999999999993,0.0,0.0,0.0,-0.022999999999999993,-0.022999999999999993,-0.022999999999999993
2022-03-07,-0.567,-0.191,0.13,0.249,False,False,False,False,False,False,-0.026999999999999996,0.0,0.0,0.0,-0.026999999999999996,-0.026999999999999996,-0.026999999999999996,0.0,0.0,0.0,-0.026999999999999996,-0.026999999999999996,-0.026999999999999996
2022-03-08,-0.534,-0.126,0.199,0.301,False,False,False,False,False,False,0.069,0.0,0.0,0.0,0.069,0.069,0.069,0.0,0.0,0.0,0.069,0.069,0.069
2022-03-09,-0.524,-0.101,0.252,0.377,False,False,False,False,False,False,0.05299999999999999,0.0,0.0,0.0,0.05299999999999999,0.05299999999999999,0.05299999999999999,0.0,0.0,0.0,0.05299999999999999,0.05299999999999999,0.05299999999999999
2022-03-10,-0.494,-0.08,0.252,0.377,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,-0.424,-0.006,0.329,0.439,False,False,False,False,False,False,0.07700000000000001,0.0,0.0,0.0,0.07700000000000001,0.07700000000000001,0.07700000000000001,0.0,0.0,0.0,0.07700000000000001,0.07700000000000001,0.07700000000000001
2022-03-14,-0.388,0.045,0.378,0.489,False,False,False,False,True,True,0.04899999999999999,0.0,0.0,0.0,0.04899999999999999,0.04899999999999999,0.04899999999999999,0.0,0.04899999999999999,0.04899999999999999,0.04899999999999999,0.0,0.0
2022-03-15,-0.391,0.039,0.38,0.518,False,False,False,True,True,True,0.0020000000000000018,0.0,0.0,0.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0,0.0,0.0
2022-03-16,-0.403,0.056,0.425,0.58,False,False,False,True,True,True,0.044999999999999984,0.0,0.0,0.0,0.044999999999999984,0.044999999999999984,0.044999999999999984,0.044999999999999984,0.044999999999999984,0.044999999999999984,0.0,0.0,0.0
2022-03-17,-0.379,0.049,0.389,0.526,False,False,False,True,True,True,-0.035999999999999976,0.0,0.0,0.0,-0.035999999999999976,-0.035999999999999976,-0.035999999999999976,-0.035999999999999976,-0.035999999999999976,-0.035999999999999976,0.0,0.0,0.0
2022-03-18,-0.415,0.022,0.37,0.52,False,False,False,False,True,True,-0.019000000000000017,0.0,0.0,0.0,-0.019000000000000017,-0.019000000000000017,-0.019000000000000017,0.0,-0.019000000000000017,-0.019000000000000017,-0.019000000000000017,0.0,0.0
2022-03-21,-0.417,0.026,0.383,0.538,False,False,True,False,False,False,0.013000000000000012,0.0,0.0,0.013000000000000012,0.013000000000000012,0.013000000000000012,0.0,0.0,0.0,0.0,0.013000000000000012,0.013000000000000012,0.013000000000000012
2022-03-22,-0.365,0.11,0.469,0.605,False,True,True,False,False,False,0.08599999999999997,0.0,0.08599999999999997,0.08599999999999997,0.08599999999999997,0.0,0.0,0.0,0.0,0.0,0.08599999999999997,0.08599999999999997,0.08599999999999997
2022-03-23,-0.385,0.125,0.409,0.557,True,True,True,False,False,False,-0.06,-0.06,-0.06,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,-0.06,-0.06
2022-03-24,-0.369,0.154,0.436,0.581,True,True,True,False,False,False,0.027000000000000024,0.027000000000000024,0.027000000000000024,0.027000000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.027000000000000024,0.027000000000000024,0.027000000000000024
2022-03-25,-0.338,0.105,0.483,0.595,True,True,True,False,False,False,0.046999999999999986,0.046999999999999986,0.046999999999999986,0.046999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.046999999999999986,0.046999999999999986,0.046999999999999986
2022-03-28,-0.248,0.227,0.606,0.718,False,False,False,False,False,False,0.123,0.0,0.0,0.0,0.123,0.123,0.123,0.0,0.0,0.0,0.123,0.123,0.123
2022-03-29,-0.245,0.286,0.683,0.79,False,False,False,False,False,False,0.07700000000000007,0.0,0.0,0.0,0.07700000000000007,0.07700000000000007,0.07700000000000007,0.0,0.0,0.0,0.07700000000000007,0.07700000000000007,0.07700000000000007
2022-03-30,-0.187,0.353,0.716,0.801,False,False,False,False,False,False,0.03299999999999992,0.0,0.0,0.0,0.03299999999999992,0.03299999999999992,0.03299999999999992,0.0,0.0,0.0,0.03299999999999992,0.03299999999999992,0.03299999999999992
2022-03-31,-0.204,0.313,0.677,0.769,False,False,False,False,False,False,-0.038999999999999924,0.0,0.0,0.0,-0.038999999999999924,-0.038999999999999924,-0.038999999999999924,0.0,0.0,0.0,-0.038999999999999924,-0.038999999999999924,-0.038999999999999924
2022-04-01,-0.218,0.285,0.64,0.75,False,False,False,False,False,False,-0.03700000000000003,0.0,0.0,0.0,-0.03700000000000003,-0.03700000000000003,-0.03700000000000003,0.0,0.0,0.0,-0.03700000000000003,-0.03700000000000003,-0.03700000000000003
2022-04-04,-0.268,0.204,0.533,0.608,False,False,False,False,False,False,-0.10699999999999998,0.0,0.0,0.0,-0.10699999999999998,-0.10699999999999998,-0.10699999999999998,0.0,0.0,0.0,-0.10699999999999998,-0.10699999999999998,-0.10699999999999998
2022-04-05,-0.245,0.239,0.555,0.601,False,False,False,False,False,False,0.02200000000000002,0.0,0.0,0.0,0.02200000000000002,0.02200000000000002,0.02200000000000002,0.0,0.0,0.0,0.02200000000000002,0.02200000000000002,0.02200000000000002
2022-04-06,-0.206,0.317,0.663,0.727,False,False,False,False,False,False,0.10799999999999998,0.0,0.0,0.0,0.10799999999999998,0.10799999999999998,0.10799999999999998,0.0,0.0,0.0,0.10799999999999998,0.10799999999999998,0.10799999999999998
2022-04-07,-0.223,0.288,0.627,0.698,False,False,False,False,False,False,-0.03600000000000003,0.0,0.0,0.0,-0.03600000000000003,-0.03600000000000003,-0.03600000000000003,0.0,0.0,0.0,-0.03600000000000003,-0.03600000000000003,-0.03600000000000003
