Date,1yr,2yr,5yr,10yr,20yr,30yr,In ECB 3dWindow,In ECB 5dWindow,In ECB 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,ECB 10yr - 3dWindow Change,ECB 10yr - 5dWindow Change,ECB 10yr - 7dWindow Change,ECB 10yr - Outside 3dWindow Change,ECB 10yr - Outside 5dWindow Change,ECB 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change,US10y,US10y Change
2005-12-28,2.708,2.754,3.055,3.294,3.53,3.616,False,False,False,False,False,False,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,4.4378,0.037799999999999834
2005-12-29,2.7,2.744,3.021,3.293,3.534,3.607,False,False,False,False,False,False,-0.0009999999999998899,0.0,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899,0.0,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899,4.4238,-0.014000000000000234
2005-12-30,2.734,2.888,3.093,3.295,3.528,3.597,False,False,False,False,False,False,0.0019999999999997797,0.0,0.0,0.0,0.0019999999999997797,0.0019999999999997797,0.0019999999999997797,0.0,0.0,0.0,0.0019999999999997797,0.0019999999999997797,0.0019999999999997797,4.4422,0.01839999999999975
2006-01-02,2.691,2.856,3.066,3.306,3.517,3.579,False,False,False,False,False,False,0.01100000000000012,0.0,0.0,0.0,0.01100000000000012,0.01100000000000012,0.01100000000000012,0.0,0.0,0.0,0.01100000000000012,0.01100000000000012,0.01100000000000012,,
2006-01-03,2.725,2.883,3.108,3.338,3.546,3.606,False,False,False,False,False,False,0.03200000000000003,0.0,0.0,0.0,0.03200000000000003,0.03200000000000003,0.03200000000000003,0.0,0.0,0.0,0.03200000000000003,0.03200000000000003,0.03200000000000003,4.4308,
2006-01-04,2.705,2.867,3.09,3.308,3.533,3.599,False,False,False,False,False,False,-0.03000000000000025,0.0,0.0,0.0,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025,0.0,0.0,0.0,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025,4.4142,-0.016599999999999504
2006-01-05,2.642,2.76,2.965,3.275,3.503,3.579,False,False,False,False,False,False,-0.03299999999999992,0.0,0.0,0.0,-0.03299999999999992,-0.03299999999999992,-0.03299999999999992,0.0,0.0,0.0,-0.03299999999999992,-0.03299999999999992,-0.03299999999999992,4.4188,0.0045999999999999375
2006-01-06,2.632,2.765,2.979,3.257,3.491,3.559,False,False,False,False,False,False,-0.017999999999999794,0.0,0.0,0.0,-0.017999999999999794,-0.017999999999999794,-0.017999999999999794,0.0,0.0,0.0,-0.017999999999999794,-0.017999999999999794,-0.017999999999999794,4.4405,0.021700000000000053
2006-01-09,2.622,2.749,2.977,3.259,3.469,3.53,False,False,True,False,False,False,0.0019999999999997797,0.0,0.0,0.0019999999999997797,0.0019999999999997797,0.0019999999999997797,0.0,0.0,0.0,0.0,0.0019999999999997797,0.0019999999999997797,0.0019999999999997797,4.4453,0.004799999999999471
2006-01-10,2.645,2.694,3.003,3.237,3.454,3.512,False,True,True,False,False,False,-0.021999999999999797,0.0,-0.021999999999999797,-0.021999999999999797,-0.021999999999999797,0.0,0.0,0.0,0.0,0.0,-0.021999999999999797,-0.021999999999999797,-0.021999999999999797,4.4945,0.0492000000000008
2006-01-11,2.679,2.835,3.045,3.267,3.484,3.535,True,True,True,False,False,False,0.029999999999999805,0.029999999999999805,0.029999999999999805,0.029999999999999805,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999999999805,0.029999999999999805,0.029999999999999805,4.525,0.03049999999999997
2006-01-12,2.649,2.857,3.03,3.294,3.506,3.557,True,True,True,False,False,False,0.027000000000000135,0.027000000000000135,0.027000000000000135,0.027000000000000135,0.0,0.0,0.0,0.0,0.0,0.0,0.027000000000000135,0.027000000000000135,0.027000000000000135,4.485,-0.040000000000000036
2006-01-13,2.695,2.841,3.03,3.252,3.469,3.517,True,True,True,False,False,False,-0.04200000000000026,-0.04200000000000026,-0.04200000000000026,-0.04200000000000026,0.0,0.0,0.0,0.0,0.0,0.0,-0.04200000000000026,-0.04200000000000026,-0.04200000000000026,4.4157,-0.06930000000000014
2006-01-16,2.662,2.823,3.009,3.241,3.459,3.51,False,False,False,False,False,False,-0.010999999999999677,0.0,0.0,0.0,-0.010999999999999677,-0.010999999999999677,-0.010999999999999677,0.0,0.0,0.0,-0.010999999999999677,-0.010999999999999677,-0.010999999999999677,,
2006-01-17,2.657,2.847,2.977,3.252,3.481,3.531,False,False,False,False,False,False,0.010999999999999677,0.0,0.0,0.0,0.010999999999999677,0.010999999999999677,0.010999999999999677,0.0,0.0,0.0,0.010999999999999677,0.010999999999999677,0.010999999999999677,4.3931,
2006-01-18,2.642,2.814,3.0,3.241,3.469,3.524,False,False,False,False,False,False,-0.010999999999999677,0.0,0.0,0.0,-0.010999999999999677,-0.010999999999999677,-0.010999999999999677,0.0,0.0,0.0,-0.010999999999999677,-0.010999999999999677,-0.010999999999999677,4.4049,0.011800000000000033
2006-01-19,2.656,2.726,3.022,3.279,3.491,3.549,False,False,False,False,False,False,0.03799999999999981,0.0,0.0,0.0,0.03799999999999981,0.03799999999999981,0.03799999999999981,0.0,0.0,0.0,0.03799999999999981,0.03799999999999981,0.03799999999999981,4.4393,0.03440000000000065
2006-01-20,2.703,2.797,3.07,3.333,3.549,3.608,False,False,False,False,False,False,0.05400000000000027,0.0,0.0,0.0,0.05400000000000027,0.05400000000000027,0.05400000000000027,0.0,0.0,0.0,0.05400000000000027,0.05400000000000027,0.05400000000000027,4.4262,-0.013100000000000556
2006-01-23,2.693,2.886,3.119,3.36,3.567,3.619,False,False,False,False,False,False,0.02699999999999969,0.0,0.0,0.0,0.02699999999999969,0.02699999999999969,0.02699999999999969,0.0,0.0,0.0,0.02699999999999969,0.02699999999999969,0.02699999999999969,4.4219,-0.0042999999999997485
2006-01-24,2.706,2.908,3.136,3.351,3.571,3.628,False,False,False,False,False,False,-0.008999999999999897,0.0,0.0,0.0,-0.008999999999999897,-0.008999999999999897,-0.008999999999999897,0.0,0.0,0.0,-0.008999999999999897,-0.008999999999999897,-0.008999999999999897,4.4522,0.030300000000000438
2006-01-25,2.695,2.903,3.139,3.366,3.586,3.642,False,False,False,False,False,False,0.015000000000000124,0.0,0.0,0.0,0.015000000000000124,0.015000000000000124,0.015000000000000124,0.0,0.0,0.0,0.015000000000000124,0.015000000000000124,0.015000000000000124,4.5437,0.09149999999999991
2006-01-26,2.711,2.888,3.199,3.426,3.658,3.715,False,False,False,False,False,False,0.06000000000000005,0.0,0.0,0.0,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0,0.06000000000000005,0.06000000000000005,0.06000000000000005,4.5852,0.04150000000000009
2006-01-27,2.724,2.937,3.228,3.471,3.718,3.778,False,False,False,False,False,False,0.04499999999999993,0.0,0.0,0.0,0.04499999999999993,0.04499999999999993,0.04499999999999993,0.0,0.0,0.0,0.04499999999999993,0.04499999999999993,0.04499999999999993,4.5773,-0.00790000000000024
2006-01-30,2.725,2.932,3.217,3.48,3.714,3.766,False,False,True,True,True,True,0.008999999999999897,0.0,0.0,0.008999999999999897,0.008999999999999897,0.008999999999999897,0.0,0.008999999999999897,0.008999999999999897,0.008999999999999897,0.0,0.0,0.0,4.5954,0.01809999999999956
2006-01-31,2.738,2.96,3.184,3.456,3.701,3.749,False,True,True,True,True,True,-0.02400000000000002,0.0,-0.02400000000000002,-0.02400000000000002,-0.02400000000000002,0.0,0.0,-0.02400000000000002,-0.02400000000000002,-0.02400000000000002,0.0,0.0,0.0,4.5803,-0.015099999999999447
2006-02-01,2.74,2.966,3.196,3.456,3.695,3.74,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6084,0.028099999999999348
2006-02-02,2.75,2.984,3.235,3.505,3.735,3.777,True,True,True,False,True,True,0.04899999999999993,0.04899999999999993,0.04899999999999993,0.04899999999999993,0.0,0.0,0.0,0.0,0.04899999999999993,0.04899999999999993,0.04899999999999993,0.0,0.0,4.6061,-0.0022999999999999687
2006-02-03,2.745,2.973,3.272,3.504,3.723,3.766,True,True,True,False,False,True,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899,0.0,0.0,0.0,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899,0.0,4.565,-0.04109999999999925
2006-02-06,2.735,2.956,3.227,3.479,3.683,3.736,False,False,False,False,False,False,-0.02499999999999991,0.0,0.0,0.0,-0.02499999999999991,-0.02499999999999991,-0.02499999999999991,0.0,0.0,0.0,-0.02499999999999991,-0.02499999999999991,-0.02499999999999991,4.5682,0.0031999999999996476
2006-02-07,2.736,2.956,3.236,3.465,3.684,3.738,False,False,False,False,False,False,-0.014000000000000234,0.0,0.0,0.0,-0.014000000000000234,-0.014000000000000234,-0.014000000000000234,0.0,0.0,0.0,-0.014000000000000234,-0.014000000000000234,-0.014000000000000234,4.5987,0.03049999999999997
2006-02-08,2.737,2.86,3.242,3.491,3.717,3.769,False,False,False,False,False,False,0.026000000000000245,0.0,0.0,0.0,0.026000000000000245,0.026000000000000245,0.026000000000000245,0.0,0.0,0.0,0.026000000000000245,0.026000000000000245,0.026000000000000245,4.6216,0.02289999999999992
2006-02-09,2.73,2.849,3.243,3.493,3.715,3.772,False,False,False,False,False,False,0.0019999999999997797,0.0,0.0,0.0,0.0019999999999997797,0.0019999999999997797,0.0019999999999997797,0.0,0.0,0.0,0.0019999999999997797,0.0019999999999997797,0.0019999999999997797,4.603,-0.018600000000000172
2006-02-10,2.719,2.929,3.183,3.454,3.678,3.732,False,False,False,False,False,False,-0.0389999999999997,0.0,0.0,0.0,-0.0389999999999997,-0.0389999999999997,-0.0389999999999997,0.0,0.0,0.0,-0.0389999999999997,-0.0389999999999997,-0.0389999999999997,4.6452,0.04220000000000024
2006-02-13,2.732,2.924,3.22,3.491,3.7,3.745,False,False,False,False,False,False,0.03699999999999992,0.0,0.0,0.0,0.03699999999999992,0.03699999999999992,0.03699999999999992,0.0,0.0,0.0,0.03699999999999992,0.03699999999999992,0.03699999999999992,4.638,-0.007200000000000095
2006-02-14,2.721,2.924,3.208,3.481,3.69,3.741,False,False,False,False,False,False,-0.010000000000000231,0.0,0.0,0.0,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,0.0,0.0,0.0,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,4.6707,0.03270000000000017
2006-02-15,2.723,2.918,3.22,3.486,3.711,3.767,False,False,False,False,False,False,0.0050000000000003375,0.0,0.0,0.0,0.0050000000000003375,0.0050000000000003375,0.0050000000000003375,0.0,0.0,0.0,0.0050000000000003375,0.0050000000000003375,0.0050000000000003375,4.6582,-0.012500000000000178
2006-02-16,2.727,2.936,3.212,3.488,3.719,3.781,False,False,False,False,False,False,0.0019999999999997797,0.0,0.0,0.0,0.0019999999999997797,0.0019999999999997797,0.0019999999999997797,0.0,0.0,0.0,0.0019999999999997797,0.0019999999999997797,0.0019999999999997797,4.6508,-0.007399999999999629
2006-02-17,2.716,2.936,3.237,3.482,3.728,3.776,False,False,False,False,False,False,-0.005999999999999783,0.0,0.0,0.0,-0.005999999999999783,-0.005999999999999783,-0.005999999999999783,0.0,0.0,0.0,-0.005999999999999783,-0.005999999999999783,-0.005999999999999783,4.5883,-0.0625
2006-02-20,2.705,2.89,3.179,3.453,3.677,3.727,False,False,False,False,False,False,-0.02900000000000036,0.0,0.0,0.0,-0.02900000000000036,-0.02900000000000036,-0.02900000000000036,0.0,0.0,0.0,-0.02900000000000036,-0.02900000000000036,-0.02900000000000036,,
2006-02-21,2.706,2.896,3.16,3.42,3.657,3.717,False,False,False,False,False,False,-0.03299999999999992,0.0,0.0,0.0,-0.03299999999999992,-0.03299999999999992,-0.03299999999999992,0.0,0.0,0.0,-0.03299999999999992,-0.03299999999999992,-0.03299999999999992,4.6102,
2006-02-22,2.733,2.908,3.185,3.429,3.663,3.717,False,False,False,False,False,False,0.008999999999999897,0.0,0.0,0.0,0.008999999999999897,0.008999999999999897,0.008999999999999897,0.0,0.0,0.0,0.008999999999999897,0.008999999999999897,0.008999999999999897,4.5704,-0.03979999999999961
2006-02-23,2.737,2.926,3.128,3.401,3.632,3.684,False,False,False,False,False,False,-0.028000000000000025,0.0,0.0,0.0,-0.028000000000000025,-0.028000000000000025,-0.028000000000000025,0.0,0.0,0.0,-0.028000000000000025,-0.028000000000000025,-0.028000000000000025,4.606,0.03559999999999963
2006-02-24,2.765,2.979,3.249,3.481,3.694,3.737,False,False,False,False,False,False,0.08000000000000007,0.0,0.0,0.0,0.08000000000000007,0.08000000000000007,0.08000000000000007,0.0,0.0,0.0,0.08000000000000007,0.08000000000000007,0.08000000000000007,4.6242,0.018200000000000216
2006-02-27,2.779,2.981,3.259,3.494,3.699,3.746,False,False,True,False,False,False,0.013000000000000345,0.0,0.0,0.013000000000000345,0.013000000000000345,0.013000000000000345,0.0,0.0,0.0,0.0,0.013000000000000345,0.013000000000000345,0.013000000000000345,4.6458,0.021600000000000286
2006-02-28,2.794,3.038,3.296,3.527,3.723,3.766,False,True,True,False,False,False,0.03299999999999992,0.0,0.03299999999999992,0.03299999999999992,0.03299999999999992,0.0,0.0,0.0,0.0,0.0,0.03299999999999992,0.03299999999999992,0.03299999999999992,4.5994,-0.04640000000000022
2006-03-01,2.795,3.021,3.233,3.472,3.681,3.717,True,True,True,False,False,False,-0.05500000000000016,-0.05500000000000016,-0.05500000000000016,-0.05500000000000016,0.0,0.0,0.0,0.0,0.0,0.0,-0.05500000000000016,-0.05500000000000016,-0.05500000000000016,4.6376,0.03819999999999979
2006-03-02,2.801,2.939,3.278,3.495,3.698,3.751,True,True,True,False,False,False,0.02300000000000013,0.02300000000000013,0.02300000000000013,0.02300000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.02300000000000013,0.02300000000000013,0.02300000000000013,4.6968,0.0591999999999997
2006-03-03,2.829,3.105,3.364,3.572,3.738,3.792,True,True,True,False,False,False,0.07699999999999996,0.07699999999999996,0.07699999999999996,0.07699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.07699999999999996,0.07699999999999996,0.07699999999999996,4.7419,0.045100000000000584
2006-03-06,2.844,3.105,3.384,3.586,3.76,3.794,False,False,False,False,False,False,0.01399999999999979,0.0,0.0,0.0,0.01399999999999979,0.01399999999999979,0.01399999999999979,0.0,0.0,0.0,0.01399999999999979,0.01399999999999979,0.01399999999999979,4.8021,0.06020000000000003
2006-03-07,2.846,2.993,3.382,3.591,3.75,3.791,False,False,False,False,False,False,0.0050000000000003375,0.0,0.0,0.0,0.0050000000000003375,0.0050000000000003375,0.0050000000000003375,0.0,0.0,0.0,0.0050000000000003375,0.0050000000000003375,0.0050000000000003375,4.8006,-0.0015000000000000568
2006-03-08,2.848,3.011,3.358,3.607,3.767,3.81,False,False,False,False,False,False,0.016000000000000014,0.0,0.0,0.0,0.016000000000000014,0.016000000000000014,0.016000000000000014,0.0,0.0,0.0,0.016000000000000014,0.016000000000000014,0.016000000000000014,4.7998,-0.0007999999999999119
2006-03-09,2.957,3.157,3.416,3.638,3.822,3.864,False,False,False,False,False,False,0.030999999999999694,0.0,0.0,0.0,0.030999999999999694,0.030999999999999694,0.030999999999999694,0.0,0.0,0.0,0.030999999999999694,0.030999999999999694,0.030999999999999694,4.7962,-0.0036000000000004917
2006-03-10,2.921,3.151,3.407,3.629,3.83,3.883,False,False,False,False,False,False,-0.008999999999999897,0.0,0.0,0.0,-0.008999999999999897,-0.008999999999999897,-0.008999999999999897,0.0,0.0,0.0,-0.008999999999999897,-0.008999999999999897,-0.008999999999999897,4.8193,0.023100000000000342
2006-03-13,2.932,3.183,3.439,3.668,3.876,3.937,False,False,False,False,False,False,0.039000000000000146,0.0,0.0,0.0,0.039000000000000146,0.039000000000000146,0.039000000000000146,0.0,0.0,0.0,0.039000000000000146,0.039000000000000146,0.039000000000000146,4.8318,0.012500000000000178
2006-03-14,2.944,3.204,3.459,3.689,3.897,3.952,False,False,False,False,False,False,0.020999999999999908,0.0,0.0,0.0,0.020999999999999908,0.020999999999999908,0.020999999999999908,0.0,0.0,0.0,0.020999999999999908,0.020999999999999908,0.020999999999999908,4.7638,-0.0680000000000005
2006-03-15,2.915,3.168,3.394,3.64,3.866,3.911,False,False,False,False,False,False,-0.04899999999999993,0.0,0.0,0.0,-0.04899999999999993,-0.04899999999999993,-0.04899999999999993,0.0,0.0,0.0,-0.04899999999999993,-0.04899999999999993,-0.04899999999999993,4.7882,0.024399999999999977
2006-03-16,2.939,3.2,3.454,3.674,3.886,3.934,False,False,False,False,False,False,0.03399999999999981,0.0,0.0,0.0,0.03399999999999981,0.03399999999999981,0.03399999999999981,0.0,0.0,0.0,0.03399999999999981,0.03399999999999981,0.03399999999999981,4.7112,-0.07699999999999996
2006-03-17,2.973,3.2,3.408,3.634,3.835,3.878,False,False,False,False,False,False,-0.040000000000000036,0.0,0.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,0.0,0.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,4.7422,0.031000000000000583
2006-03-20,3.034,3.232,3.445,3.676,3.879,3.92,False,False,False,False,False,False,0.04200000000000026,0.0,0.0,0.0,0.04200000000000026,0.04200000000000026,0.04200000000000026,0.0,0.0,0.0,0.04200000000000026,0.04200000000000026,0.04200000000000026,4.7224,-0.01980000000000004
2006-03-21,3.025,3.211,3.426,3.66,3.851,3.894,False,False,False,False,False,False,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,4.7732,0.050799999999999734
2006-03-22,3.027,3.206,3.478,3.665,3.84,3.883,False,False,False,False,False,False,0.004999999999999893,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893,4.7627,-0.010500000000000398
2006-03-23,2.978,3.207,3.444,3.634,3.829,3.868,False,False,False,False,False,False,-0.03100000000000014,0.0,0.0,0.0,-0.03100000000000014,-0.03100000000000014,-0.03100000000000014,0.0,0.0,0.0,-0.03100000000000014,-0.03100000000000014,-0.03100000000000014,4.7954,0.03270000000000017
2006-03-24,3.014,3.212,3.49,3.677,3.864,3.902,False,False,False,False,False,False,0.04300000000000015,0.0,0.0,0.0,0.04300000000000015,0.04300000000000015,0.04300000000000015,0.0,0.0,0.0,0.04300000000000015,0.04300000000000015,0.04300000000000015,4.7266,-0.06879999999999953
2006-03-27,2.999,3.164,3.44,3.634,3.824,3.864,False,False,False,True,True,True,-0.04300000000000015,0.0,0.0,0.0,-0.04300000000000015,-0.04300000000000015,-0.04300000000000015,-0.04300000000000015,-0.04300000000000015,-0.04300000000000015,0.0,0.0,0.0,4.7591,0.03249999999999975
2006-03-28,2.96,3.175,3.44,3.644,3.836,3.878,False,False,False,True,True,True,0.010000000000000231,0.0,0.0,0.0,0.010000000000000231,0.010000000000000231,0.010000000000000231,0.010000000000000231,0.010000000000000231,0.010000000000000231,0.0,0.0,0.0,4.8359,0.07679999999999954
2006-03-29,3.014,3.272,3.539,3.744,3.928,3.969,False,False,False,True,True,True,0.10000000000000009,0.0,0.0,0.0,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.10000000000000009,0.0,0.0,0.0,4.8683,0.032399999999999984
2006-03-30,3.039,3.284,3.554,3.767,3.95,3.979,False,False,False,False,True,True,0.022999999999999687,0.0,0.0,0.0,0.022999999999999687,0.022999999999999687,0.022999999999999687,0.0,0.022999999999999687,0.022999999999999687,0.022999999999999687,0.0,0.0,4.9164,0.0481000000000007
2006-03-31,3.126,3.306,3.614,3.791,3.978,4.005,False,False,False,False,False,True,0.02400000000000002,0.0,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.0,4.9172,0.0007999999999999119
2006-04-03,3.117,3.312,3.61,3.785,3.97,4.005,False,False,True,False,False,False,-0.005999999999999783,0.0,0.0,-0.005999999999999783,-0.005999999999999783,-0.005999999999999783,0.0,0.0,0.0,0.0,-0.005999999999999783,-0.005999999999999783,-0.005999999999999783,4.9354,0.018199999999999328
2006-04-04,3.126,3.339,3.641,3.809,3.998,4.031,False,True,True,False,False,False,0.02400000000000002,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.0,0.0,0.0,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002,4.9313,-0.004099999999999326
2006-04-05,3.133,3.334,3.661,3.845,4.036,4.074,True,True,True,False,False,False,0.03600000000000003,0.03600000000000003,0.03600000000000003,0.03600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.03600000000000003,0.03600000000000003,0.03600000000000003,4.904,-0.027300000000000324
2006-04-06,3.112,3.297,3.644,3.838,4.054,4.096,True,True,True,False,False,False,-0.007000000000000117,-0.007000000000000117,-0.007000000000000117,-0.007000000000000117,0.0,0.0,0.0,0.0,0.0,0.0,-0.007000000000000117,-0.007000000000000117,-0.007000000000000117,4.9563,0.05229999999999979
2006-04-07,3.05,3.286,3.648,3.878,4.116,4.18,True,True,True,False,False,False,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036,5.0205,0.06420000000000048
2006-04-10,3.029,3.259,3.637,3.901,4.15,4.217,False,False,False,False,False,False,0.022999999999999687,0.0,0.0,0.0,0.022999999999999687,0.022999999999999687,0.022999999999999687,0.0,0.0,0.0,0.022999999999999687,0.022999999999999687,0.022999999999999687,5.0225,0.0019999999999997797
2006-04-11,3.037,3.293,3.661,3.904,4.133,4.193,False,False,False,False,False,False,0.0030000000000001137,0.0,0.0,0.0,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137,0.0,0.0,0.0,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137,4.9895,-0.03300000000000036
2006-04-12,3.03,3.272,3.617,3.852,4.085,4.14,False,False,False,False,False,False,-0.052000000000000046,0.0,0.0,0.0,-0.052000000000000046,-0.052000000000000046,-0.052000000000000046,0.0,0.0,0.0,-0.052000000000000046,-0.052000000000000046,-0.052000000000000046,5.031,0.04150000000000009
2006-04-13,3.016,3.3,3.662,3.877,4.097,4.151,False,False,False,False,False,False,0.02499999999999991,0.0,0.0,0.0,0.02499999999999991,0.02499999999999991,0.02499999999999991,0.0,0.0,0.0,0.02499999999999991,0.02499999999999991,0.02499999999999991,5.0977,0.06669999999999998
2006-04-18,3.051,3.317,3.718,3.951,4.169,4.223,False,False,False,False,False,False,0.07400000000000029,0.0,0.0,0.0,0.07400000000000029,0.07400000000000029,0.07400000000000029,0.0,0.0,0.0,0.07400000000000029,0.07400000000000029,0.07400000000000029,5.0397,-0.05799999999999983
2006-04-19,3.019,3.296,3.682,3.925,4.149,4.211,False,False,False,False,False,False,-0.026000000000000245,0.0,0.0,0.0,-0.026000000000000245,-0.026000000000000245,-0.026000000000000245,0.0,0.0,0.0,-0.026000000000000245,-0.026000000000000245,-0.026000000000000245,5.0916,0.051899999999999835
2006-04-20,3.045,3.308,3.671,3.933,4.16,4.217,False,False,False,False,False,False,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007,5.0946,0.0030000000000001137
2006-04-21,3.035,3.314,3.685,3.925,4.139,4.202,False,False,False,False,False,False,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,5.0576,-0.03699999999999992
2006-04-24,3.037,3.303,3.689,3.943,4.156,4.219,False,False,False,False,False,False,0.018000000000000238,0.0,0.0,0.0,0.018000000000000238,0.018000000000000238,0.018000000000000238,0.0,0.0,0.0,0.018000000000000238,0.018000000000000238,0.018000000000000238,5.0321,-0.025500000000000078
2006-04-25,2.993,3.309,3.694,3.925,4.15,4.209,False,False,False,False,False,False,-0.018000000000000238,0.0,0.0,0.0,-0.018000000000000238,-0.018000000000000238,-0.018000000000000238,0.0,0.0,0.0,-0.018000000000000238,-0.018000000000000238,-0.018000000000000238,5.1164,0.08429999999999982
2006-04-26,3.051,3.388,3.76,3.975,4.191,4.24,False,False,False,False,False,False,0.050000000000000266,0.0,0.0,0.0,0.050000000000000266,0.050000000000000266,0.050000000000000266,0.0,0.0,0.0,0.050000000000000266,0.050000000000000266,0.050000000000000266,5.1502,0.033800000000000274
2006-04-27,3.08,3.395,3.753,3.984,4.189,4.239,False,False,False,False,False,False,0.008999999999999897,0.0,0.0,0.0,0.008999999999999897,0.008999999999999897,0.008999999999999897,0.0,0.0,0.0,0.008999999999999897,0.008999999999999897,0.008999999999999897,5.1278,-0.022400000000000198
2006-04-28,3.058,3.385,3.751,3.97,4.159,4.219,False,False,False,False,False,False,-0.01399999999999979,0.0,0.0,0.0,-0.01399999999999979,-0.01399999999999979,-0.01399999999999979,0.0,0.0,0.0,-0.01399999999999979,-0.01399999999999979,-0.01399999999999979,5.1138,-0.013999999999999346
2006-05-02,3.105,3.368,3.731,3.951,4.13,4.185,False,True,True,False,False,False,-0.019000000000000128,0.0,-0.019000000000000128,-0.019000000000000128,-0.019000000000000128,0.0,0.0,0.0,0.0,0.0,-0.019000000000000128,-0.019000000000000128,-0.019000000000000128,5.1587,0.044899999999999274
2006-05-03,3.131,3.34,3.758,3.971,4.157,4.212,True,True,True,False,False,False,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018,5.1963,0.0376000000000003
2006-05-04,3.066,3.336,3.751,3.99,4.177,4.234,True,True,True,False,False,False,0.019000000000000128,0.019000000000000128,0.019000000000000128,0.019000000000000128,0.0,0.0,0.0,0.0,0.0,0.0,0.019000000000000128,0.019000000000000128,0.019000000000000128,5.1972,0.0008999999999996788
2006-05-05,3.123,3.359,3.795,4.017,4.203,4.26,True,True,True,False,False,False,0.027000000000000135,0.027000000000000135,0.027000000000000135,0.027000000000000135,0.0,0.0,0.0,0.0,0.0,0.0,0.027000000000000135,0.027000000000000135,0.027000000000000135,5.1584,-0.03879999999999928
2006-05-08,3.12,3.388,3.768,3.999,4.202,4.259,False,False,False,False,True,True,-0.018000000000000238,0.0,0.0,0.0,-0.018000000000000238,-0.018000000000000238,-0.018000000000000238,0.0,-0.018000000000000238,-0.018000000000000238,-0.018000000000000238,0.0,0.0,5.1567,-0.001700000000000479
2006-05-09,3.137,3.36,3.791,4.005,4.208,4.264,False,False,False,True,True,True,0.005999999999999783,0.0,0.0,0.0,0.005999999999999783,0.005999999999999783,0.005999999999999783,0.005999999999999783,0.005999999999999783,0.005999999999999783,0.0,0.0,0.0,5.1626,0.00590000000000046
2006-05-10,3.156,3.361,3.797,4.016,4.216,4.269,False,False,False,True,True,True,0.01100000000000012,0.0,0.0,0.0,0.01100000000000012,0.01100000000000012,0.01100000000000012,0.01100000000000012,0.01100000000000012,0.01100000000000012,0.0,0.0,0.0,5.1547,-0.00790000000000024
