Date,2yr - AG,3yr - AG,5yr - AG,10yr,Indexed,3yr - NSW,5yr - NSW,10yr - NSW,In RBA 3dWindow,In RBA 5dWindow,In RBA 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,RBA 10yr - 3dWindow Change,RBA 10yr - 5dWindow Change,RBA 10yr - 7dWindow Change,RBA 10yr - Outside 3dWindow Change,RBA 10yr - Outside 5dWindow Change,RBA 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change
2006-04-07,5.485,5.495,5.5,5.535,2.325,5.705,5.745,5.785,False,False,False,False,False,False,0.03000000000000025,0.0,0.0,0.0,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.0,0.0,0.0,0.03000000000000025,0.03000000000000025,0.03000000000000025
2006-04-10,5.51,5.52,5.53,5.57,2.38,5.73,5.77,5.815,False,False,False,False,False,False,0.03500000000000014,0.0,0.0,0.0,0.03500000000000014,0.03500000000000014,0.03500000000000014,0.0,0.0,0.0,0.03500000000000014,0.03500000000000014,0.03500000000000014
2006-04-11,5.54,5.555,5.555,5.575,2.42,5.76,5.8,5.82,False,False,False,False,False,False,0.004999999999999893,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893
2006-04-12,5.51,5.52,5.525,5.55,2.41,5.73,5.77,5.795,False,False,False,False,False,False,-0.025000000000000355,0.0,0.0,0.0,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355,0.0,0.0,0.0,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355
2006-04-13,5.55,5.56,5.565,5.595,2.44,5.77,5.81,5.84,False,False,False,False,False,False,0.04499999999999993,0.0,0.0,0.0,0.04499999999999993,0.04499999999999993,0.04499999999999993,0.0,0.0,0.0,0.04499999999999993,0.04499999999999993,0.04499999999999993
2006-04-18,5.54,5.56,5.57,5.605,2.46,5.77,5.81,5.85,False,False,False,False,False,False,0.010000000000000675,0.0,0.0,0.0,0.010000000000000675,0.010000000000000675,0.010000000000000675,0.0,0.0,0.0,0.010000000000000675,0.010000000000000675,0.010000000000000675
2006-04-19,5.52,5.53,5.555,5.59,2.455,5.745,5.785,5.835,False,False,False,False,False,False,-0.015000000000000568,0.0,0.0,0.0,-0.015000000000000568,-0.015000000000000568,-0.015000000000000568,0.0,0.0,0.0,-0.015000000000000568,-0.015000000000000568,-0.015000000000000568
2006-04-20,5.555,5.57,5.595,5.635,2.48,5.78,5.825,5.88,False,False,False,False,False,False,0.04499999999999993,0.0,0.0,0.0,0.04499999999999993,0.04499999999999993,0.04499999999999993,0.0,0.0,0.0,0.04499999999999993,0.04499999999999993,0.04499999999999993
2006-04-21,5.58,5.6,5.62,5.65,2.475,5.81,5.85,5.895,False,False,False,False,False,False,0.015000000000000568,0.0,0.0,0.0,0.015000000000000568,0.015000000000000568,0.015000000000000568,0.0,0.0,0.0,0.015000000000000568,0.015000000000000568,0.015000000000000568
2006-04-24,5.565,5.58,5.6,5.625,2.455,5.79,5.83,5.87,False,False,False,False,False,False,-0.025000000000000355,0.0,0.0,0.0,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355,0.0,0.0,0.0,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355
2006-04-26,5.625,5.645,5.67,5.695,2.5,5.855,5.9,5.935,False,False,False,False,False,False,0.07000000000000028,0.0,0.0,0.0,0.07000000000000028,0.07000000000000028,0.07000000000000028,0.0,0.0,0.0,0.07000000000000028,0.07000000000000028,0.07000000000000028
2006-04-27,5.655,5.68,5.71,5.72,2.51,5.89,5.93,5.97,False,False,False,False,False,False,0.024999999999999467,0.0,0.0,0.0,0.024999999999999467,0.024999999999999467,0.024999999999999467,0.0,0.0,0.0,0.024999999999999467,0.024999999999999467,0.024999999999999467
2006-04-28,5.63,5.65,5.67,5.7,2.485,5.86,5.9,5.94,False,False,False,False,False,False,-0.019999999999999574,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574
2006-05-01,5.635,5.66,5.69,5.7,2.495,5.87,5.9,5.95,False,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-02,5.665,5.7,5.73,5.74,2.54,5.92,5.96,5.99,True,True,True,False,False,False,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036
2006-05-03,5.71,5.74,5.76,5.77,2.575,5.95,5.98,6.02,True,True,True,False,False,False,0.02999999999999936,0.02999999999999936,0.02999999999999936,0.02999999999999936,0.0,0.0,0.0,0.0,0.0,0.0,0.02999999999999936,0.02999999999999936,0.02999999999999936
2006-05-04,5.73,5.76,5.78,5.8,2.59,5.97,6.01,6.04,True,True,True,False,False,False,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.03000000000000025,0.03000000000000025,0.03000000000000025
2006-05-05,5.69,5.73,5.75,5.78,2.585,5.94,5.96,6.03,False,True,True,False,False,False,-0.019999999999999574,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574,0.0,0.0,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574
2006-05-08,5.665,5.7,5.72,5.75,2.57,5.91,5.94,6.0,False,False,False,False,True,True,-0.03000000000000025,0.0,0.0,0.0,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025,0.0,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025,0.0,0.0
2006-05-09,5.695,5.73,5.75,5.78,2.575,5.93,5.97,6.02,False,False,False,True,True,True,0.03000000000000025,0.0,0.0,0.0,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.0,0.0,0.0
2006-05-10,5.745,5.78,5.8,5.81,2.67,5.98,6.02,6.06,False,False,False,True,True,True,0.02999999999999936,0.0,0.0,0.0,0.02999999999999936,0.02999999999999936,0.02999999999999936,0.02999999999999936,0.02999999999999936,0.02999999999999936,0.0,0.0,0.0
2006-05-11,5.74,5.77,5.79,5.81,2.655,5.98,6.02,6.05,False,False,False,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-12,5.725,5.76,5.79,5.81,2.65,5.97,6.01,6.06,False,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-15,5.735,5.77,5.8,5.83,2.665,5.98,6.02,6.07,False,False,False,False,False,False,0.020000000000000462,0.0,0.0,0.0,0.020000000000000462,0.020000000000000462,0.020000000000000462,0.0,0.0,0.0,0.020000000000000462,0.020000000000000462,0.020000000000000462
2006-05-16,5.695,5.73,5.75,5.77,2.625,5.93,5.97,6.01,False,False,False,False,False,False,-0.0600000000000005,0.0,0.0,0.0,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,0.0,0.0,0.0,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005
2006-05-17,5.685,5.72,5.74,5.76,2.575,5.92,5.96,6.0,False,False,False,False,False,False,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787
2006-05-18,5.725,5.76,5.78,5.81,2.605,5.96,6.0,6.05,False,False,False,False,False,False,0.04999999999999982,0.0,0.0,0.0,0.04999999999999982,0.04999999999999982,0.04999999999999982,0.0,0.0,0.0,0.04999999999999982,0.04999999999999982,0.04999999999999982
2006-05-19,5.67,5.69,5.7,5.72,2.54,5.9,5.92,5.97,False,False,False,False,False,False,-0.08999999999999986,0.0,0.0,0.0,-0.08999999999999986,-0.08999999999999986,-0.08999999999999986,0.0,0.0,0.0,-0.08999999999999986,-0.08999999999999986,-0.08999999999999986
2006-05-22,5.64,5.66,5.67,5.69,2.515,5.87,5.9,5.94,False,False,False,False,False,False,-0.02999999999999936,0.0,0.0,0.0,-0.02999999999999936,-0.02999999999999936,-0.02999999999999936,0.0,0.0,0.0,-0.02999999999999936,-0.02999999999999936,-0.02999999999999936
2006-05-23,5.62,5.635,5.65,5.665,2.495,5.85,5.87,5.91,False,False,False,False,False,False,-0.025000000000000355,0.0,0.0,0.0,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355,0.0,0.0,0.0,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355
2006-05-24,5.635,5.65,5.66,5.675,2.495,5.86,5.88,5.92,False,False,False,False,False,False,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787
2006-05-25,5.645,5.66,5.67,5.695,2.51,5.87,5.89,5.94,False,False,False,False,False,False,0.020000000000000462,0.0,0.0,0.0,0.020000000000000462,0.020000000000000462,0.020000000000000462,0.0,0.0,0.0,0.020000000000000462,0.020000000000000462,0.020000000000000462
2006-05-26,5.675,5.69,5.7,5.715,2.52,5.895,5.92,5.96,False,False,False,False,False,False,0.019999999999999574,0.0,0.0,0.0,0.019999999999999574,0.019999999999999574,0.019999999999999574,0.0,0.0,0.0,0.019999999999999574,0.019999999999999574,0.019999999999999574
2006-05-29,5.675,5.69,5.7,5.715,2.52,5.895,5.92,5.96,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-30,5.7,5.72,5.73,5.745,2.545,5.925,5.95,5.99,False,False,False,False,False,False,0.03000000000000025,0.0,0.0,0.0,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.0,0.0,0.0,0.03000000000000025,0.03000000000000025,0.03000000000000025
2006-05-31,5.67,5.69,5.7,5.71,2.505,5.9,5.925,5.96,False,False,False,False,False,False,-0.03500000000000014,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014
2006-06-01,5.7,5.72,5.73,5.74,2.52,5.93,5.955,5.995,False,False,False,False,False,False,0.03000000000000025,0.0,0.0,0.0,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.0,0.0,0.0,0.03000000000000025,0.03000000000000025,0.03000000000000025
2006-06-02,5.68,5.7,5.715,5.72,2.505,5.91,5.935,5.975,False,False,False,False,False,False,-0.020000000000000462,0.0,0.0,0.0,-0.020000000000000462,-0.020000000000000462,-0.020000000000000462,0.0,0.0,0.0,-0.020000000000000462,-0.020000000000000462,-0.020000000000000462
2006-06-05,5.58,5.59,5.6,5.595,2.405,5.805,5.83,5.855,False,False,False,False,False,False,-0.125,0.0,0.0,0.0,-0.125,-0.125,-0.125,0.0,0.0,0.0,-0.125,-0.125,-0.125
2006-06-06,5.62,5.63,5.64,5.635,2.425,5.85,5.875,5.895,False,False,False,False,False,False,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036
2006-06-07,5.62,5.63,5.635,5.635,2.425,5.85,5.875,5.9,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-08,5.7,5.71,5.71,5.69,2.455,5.93,5.95,5.955,False,False,False,False,False,False,0.055000000000000604,0.0,0.0,0.0,0.055000000000000604,0.055000000000000604,0.055000000000000604,0.0,0.0,0.0,0.055000000000000604,0.055000000000000604,0.055000000000000604
2006-06-09,5.7,5.705,5.695,5.65,2.425,5.925,5.94,5.925,False,False,False,False,False,False,-0.040000000000000036,0.0,0.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,0.0,0.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036
2006-06-13,5.7,5.705,5.69,5.65,2.42,5.92,5.935,5.92,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-14,5.66,5.66,5.645,5.61,2.395,5.88,5.89,5.885,False,False,False,False,False,False,-0.040000000000000036,0.0,0.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,0.0,0.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036
2006-06-15,5.725,5.73,5.715,5.68,2.44,5.95,5.96,5.965,False,False,False,False,False,False,0.0699999999999994,0.0,0.0,0.0,0.0699999999999994,0.0699999999999994,0.0699999999999994,0.0,0.0,0.0,0.0699999999999994,0.0699999999999994,0.0699999999999994
2006-06-16,5.755,5.765,5.755,5.735,2.48,5.985,6.0,6.025,False,False,False,False,False,False,0.055000000000000604,0.0,0.0,0.0,0.055000000000000604,0.055000000000000604,0.055000000000000604,0.0,0.0,0.0,0.055000000000000604,0.055000000000000604,0.055000000000000604
2006-06-19,5.795,5.805,5.795,5.785,2.51,6.02,6.04,6.075,False,False,False,False,False,False,0.04999999999999982,0.0,0.0,0.0,0.04999999999999982,0.04999999999999982,0.04999999999999982,0.0,0.0,0.0,0.04999999999999982,0.04999999999999982,0.04999999999999982
2006-06-20,5.785,5.79,5.785,5.775,2.495,6.01,6.03,6.065,False,False,False,False,False,False,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787
2006-06-21,5.785,5.79,5.78,5.765,2.48,6.01,6.03,6.06,False,False,False,False,False,False,-0.010000000000000675,0.0,0.0,0.0,-0.010000000000000675,-0.010000000000000675,-0.010000000000000675,0.0,0.0,0.0,-0.010000000000000675,-0.010000000000000675,-0.010000000000000675
2006-06-22,5.81,5.815,5.805,5.8,2.495,6.03,6.05,6.09,False,False,False,False,False,False,0.03500000000000014,0.0,0.0,0.0,0.03500000000000014,0.03500000000000014,0.03500000000000014,0.0,0.0,0.0,0.03500000000000014,0.03500000000000014,0.03500000000000014
2006-06-23,5.845,5.85,5.84,5.84,2.525,6.065,6.09,6.13,False,False,False,False,False,False,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036
2006-06-26,5.85,5.855,5.85,5.835,2.52,6.075,6.095,6.125,False,False,False,False,False,True,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,0.0
2006-06-27,5.855,5.86,5.855,5.86,2.52,6.08,6.1,6.15,False,False,False,False,True,True,0.025000000000000355,0.0,0.0,0.0,0.025000000000000355,0.025000000000000355,0.025000000000000355,0.0,0.025000000000000355,0.025000000000000355,0.025000000000000355,0.0,0.0
2006-06-28,5.84,5.84,5.835,5.835,2.495,6.06,6.08,6.125,False,False,False,True,True,True,-0.025000000000000355,0.0,0.0,0.0,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355,0.0,0.0,0.0
2006-06-29,5.87,5.87,5.865,5.875,2.505,6.09,6.11,6.165,False,False,False,True,True,True,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0
2006-06-30,5.795,5.78,5.775,5.785,2.42,6.005,6.02,6.05,False,False,False,True,True,True,-0.08999999999999986,0.0,0.0,0.0,-0.08999999999999986,-0.08999999999999986,-0.08999999999999986,-0.08999999999999986,-0.08999999999999986,-0.08999999999999986,0.0,0.0,0.0
2006-07-03,5.765,5.745,5.74,5.745,2.395,5.965,5.98,6.035,False,False,False,False,False,False,-0.040000000000000036,0.0,0.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,0.0,0.0,0.0,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036
2006-07-04,5.81,5.795,5.79,5.79,2.425,6.02,6.035,6.085,False,False,False,False,False,False,0.04499999999999993,0.0,0.0,0.0,0.04499999999999993,0.04499999999999993,0.04499999999999993,0.0,0.0,0.0,0.04499999999999993,0.04499999999999993,0.04499999999999993
2006-07-05,5.815,5.795,5.79,5.785,2.42,6.02,6.035,6.08,False,False,False,False,False,False,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893
2006-07-06,5.865,5.85,5.85,5.85,2.46,6.07,6.095,6.145,False,False,False,False,False,False,0.0649999999999995,0.0,0.0,0.0,0.0649999999999995,0.0649999999999995,0.0649999999999995,0.0,0.0,0.0,0.0649999999999995,0.0649999999999995,0.0649999999999995
2006-07-07,5.865,5.855,5.85,5.845,2.45,6.07,6.095,6.14,False,False,False,False,False,False,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893
2006-07-10,5.82,5.805,5.795,5.78,2.4,6.02,6.04,6.075,False,False,False,False,False,False,-0.0649999999999995,0.0,0.0,0.0,-0.0649999999999995,-0.0649999999999995,-0.0649999999999995,0.0,0.0,0.0,-0.0649999999999995,-0.0649999999999995,-0.0649999999999995
2006-07-11,5.86,5.845,5.83,5.805,2.41,6.06,6.08,6.1,False,False,False,False,False,False,0.024999999999999467,0.0,0.0,0.0,0.024999999999999467,0.024999999999999467,0.024999999999999467,0.0,0.0,0.0,0.024999999999999467,0.024999999999999467,0.024999999999999467
2006-07-12,5.88,5.865,5.845,5.815,2.41,6.08,6.1,6.11,False,False,False,False,False,False,0.010000000000000675,0.0,0.0,0.0,0.010000000000000675,0.010000000000000675,0.010000000000000675,0.0,0.0,0.0,0.010000000000000675,0.010000000000000675,0.010000000000000675
2006-07-13,5.965,5.945,5.915,5.87,2.445,6.155,6.165,6.175,False,False,False,False,False,False,0.054999999999999716,0.0,0.0,0.0,0.054999999999999716,0.054999999999999716,0.054999999999999716,0.0,0.0,0.0,0.054999999999999716,0.054999999999999716,0.054999999999999716
2006-07-14,5.925,5.905,5.875,5.835,2.405,6.115,6.125,6.13,False,False,False,False,False,False,-0.03500000000000014,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014
2006-07-17,5.925,5.905,5.875,5.84,2.41,6.115,6.125,6.135,False,False,False,False,False,False,0.004999999999999893,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893
2006-07-18,5.96,5.94,5.91,5.88,2.425,6.15,6.16,6.175,False,False,False,False,False,False,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036
2006-07-19,5.955,5.94,5.91,5.885,2.425,6.145,6.16,6.18,False,False,False,False,False,False,0.004999999999999893,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893
2006-07-20,5.925,5.9,5.865,5.825,2.38,6.115,6.125,6.115,False,False,False,False,False,False,-0.05999999999999961,0.0,0.0,0.0,-0.05999999999999961,-0.05999999999999961,-0.05999999999999961,0.0,0.0,0.0,-0.05999999999999961,-0.05999999999999961,-0.05999999999999961
2006-07-21,5.895,5.87,5.83,5.78,2.35,6.085,6.095,6.07,False,False,False,False,False,False,-0.04499999999999993,0.0,0.0,0.0,-0.04499999999999993,-0.04499999999999993,-0.04499999999999993,0.0,0.0,0.0,-0.04499999999999993,-0.04499999999999993,-0.04499999999999993
2006-07-24,5.96,5.945,5.895,5.83,2.38,6.15,6.16,6.12,False,False,False,False,False,False,0.04999999999999982,0.0,0.0,0.0,0.04999999999999982,0.04999999999999982,0.04999999999999982,0.0,0.0,0.0,0.04999999999999982,0.04999999999999982,0.04999999999999982
2006-07-25,5.97,5.955,5.905,5.845,2.38,6.17,6.175,6.15,False,False,False,False,False,False,0.01499999999999968,0.0,0.0,0.0,0.01499999999999968,0.01499999999999968,0.01499999999999968,0.0,0.0,0.0,0.01499999999999968,0.01499999999999968,0.01499999999999968
2006-07-26,6.03,6.015,5.965,5.905,2.385,6.225,6.235,6.2,False,False,False,False,False,False,0.0600000000000005,0.0,0.0,0.0,0.0600000000000005,0.0600000000000005,0.0600000000000005,0.0,0.0,0.0,0.0600000000000005,0.0600000000000005,0.0600000000000005
2006-07-27,6.005,5.985,5.935,5.87,2.37,6.2,6.205,6.165,False,False,False,False,False,False,-0.03500000000000014,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014
2006-07-28,6.025,6.005,5.96,5.9,2.37,6.22,6.225,6.195,False,False,False,False,False,False,0.03000000000000025,0.0,0.0,0.0,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.0,0.0,0.0,0.03000000000000025,0.03000000000000025,0.03000000000000025
2006-07-31,5.985,5.965,5.915,5.835,2.355,6.18,6.185,6.13,False,True,True,False,False,False,-0.06500000000000039,0.0,-0.06500000000000039,-0.06500000000000039,-0.06500000000000039,0.0,0.0,0.0,0.0,0.0,-0.06500000000000039,-0.06500000000000039,-0.06500000000000039
2006-08-01,5.97,5.945,5.895,5.84,2.355,6.16,6.165,6.14,True,True,True,False,False,False,0.004999999999999893,0.004999999999999893,0.004999999999999893,0.004999999999999893,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893
2006-08-02,5.965,5.94,5.9,5.845,2.365,6.165,6.17,6.145,True,True,True,False,False,False,0.004999999999999893,0.004999999999999893,0.004999999999999893,0.004999999999999893,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893
2006-08-03,5.92,5.895,5.845,5.79,2.32,6.12,6.12,6.09,True,True,True,False,False,False,-0.054999999999999716,-0.054999999999999716,-0.054999999999999716,-0.054999999999999716,0.0,0.0,0.0,0.0,0.0,0.0,-0.054999999999999716,-0.054999999999999716,-0.054999999999999716
2006-08-04,5.965,5.94,5.885,5.82,2.345,6.16,6.16,6.125,False,True,True,False,False,False,0.03000000000000025,0.0,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.0,0.0,0.0,0.0,0.0,0.03000000000000025,0.03000000000000025,0.03000000000000025
2006-08-07,5.885,5.86,5.805,5.745,2.29,6.085,6.09,6.05,False,False,False,True,True,True,-0.07500000000000018,0.0,0.0,0.0,-0.07500000000000018,-0.07500000000000018,-0.07500000000000018,-0.07500000000000018,-0.07500000000000018,-0.07500000000000018,0.0,0.0,0.0
2006-08-08,5.89,5.86,5.805,5.745,2.29,6.09,6.085,6.055,False,False,False,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-09,5.89,5.86,5.815,5.775,2.31,6.09,6.085,6.08,False,False,False,True,True,True,0.03000000000000025,0.0,0.0,0.0,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.03000000000000025,0.0,0.0,0.0
2006-08-10,5.975,5.945,5.9,5.84,2.34,6.175,6.17,6.15,False,False,False,False,True,True,0.0649999999999995,0.0,0.0,0.0,0.0649999999999995,0.0649999999999995,0.0649999999999995,0.0,0.0649999999999995,0.0649999999999995,0.0649999999999995,0.0,0.0
2006-08-11,5.98,5.955,5.91,5.855,2.34,6.185,6.18,6.165,False,False,False,False,False,True,0.015000000000000568,0.0,0.0,0.0,0.015000000000000568,0.015000000000000568,0.015000000000000568,0.0,0.0,0.015000000000000568,0.015000000000000568,0.015000000000000568,0.0
2006-08-14,6.035,6.015,5.97,5.925,2.37,6.24,6.24,6.235,False,False,False,False,False,False,0.0699999999999994,0.0,0.0,0.0,0.0699999999999994,0.0699999999999994,0.0699999999999994,0.0,0.0,0.0,0.0699999999999994,0.0699999999999994,0.0699999999999994
2006-08-15,6.045,6.02,5.98,5.925,2.37,6.25,6.25,6.235,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-16,5.995,5.97,5.93,5.89,2.335,6.2,6.2,6.2,False,False,False,False,False,False,-0.03500000000000014,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014
2006-08-17,5.92,5.895,5.85,5.795,2.27,6.125,6.12,6.105,False,False,False,False,False,False,-0.09499999999999975,0.0,0.0,0.0,-0.09499999999999975,-0.09499999999999975,-0.09499999999999975,0.0,0.0,0.0,-0.09499999999999975,-0.09499999999999975,-0.09499999999999975
2006-08-18,5.89,5.865,5.82,5.765,2.25,6.1,6.09,6.075,False,False,False,False,False,False,-0.03000000000000025,0.0,0.0,0.0,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025,0.0,0.0,0.0,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025
2006-08-21,5.87,5.845,5.79,5.72,2.22,6.08,6.065,6.03,False,False,False,False,False,False,-0.04499999999999993,0.0,0.0,0.0,-0.04499999999999993,-0.04499999999999993,-0.04499999999999993,0.0,0.0,0.0,-0.04499999999999993,-0.04499999999999993,-0.04499999999999993
2006-08-22,5.89,5.855,5.805,5.735,2.245,6.09,6.075,6.045,False,False,False,False,False,False,0.015000000000000568,0.0,0.0,0.0,0.015000000000000568,0.015000000000000568,0.015000000000000568,0.0,0.0,0.0,0.015000000000000568,0.015000000000000568,0.015000000000000568
2006-08-23,5.9,5.865,5.805,5.715,2.24,6.095,6.08,6.025,False,False,False,False,False,False,-0.020000000000000462,0.0,0.0,0.0,-0.020000000000000462,-0.020000000000000462,-0.020000000000000462,0.0,0.0,0.0,-0.020000000000000462,-0.020000000000000462,-0.020000000000000462
2006-08-24,5.9,5.865,5.805,5.715,2.24,6.095,6.08,6.025,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-25,5.875,5.84,5.765,5.655,2.19,6.065,6.045,5.965,False,False,False,False,False,False,-0.05999999999999961,0.0,0.0,0.0,-0.05999999999999961,-0.05999999999999961,-0.05999999999999961,0.0,0.0,0.0,-0.05999999999999961,-0.05999999999999961,-0.05999999999999961
2006-08-28,5.885,5.845,5.77,5.67,2.2,6.08,6.055,5.98,False,False,False,False,False,False,0.01499999999999968,0.0,0.0,0.0,0.01499999999999968,0.01499999999999968,0.01499999999999968,0.0,0.0,0.0,0.01499999999999968,0.01499999999999968,0.01499999999999968
2006-08-29,5.895,5.85,5.785,5.69,2.215,6.09,6.065,6.0,False,False,False,False,False,False,0.020000000000000462,0.0,0.0,0.0,0.020000000000000462,0.020000000000000462,0.020000000000000462,0.0,0.0,0.0,0.020000000000000462,0.020000000000000462,0.020000000000000462
