Date,2yr,5yr,10yr,20yr,In SNB 3dWindow,In SNB 5dWindow,In SNB 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,US10yr,US10yr Change,SNB 10yr - 3dWindow Change,SNB 10yr - 5dWindow Change,SNB 10yr - 7dWindow Change,SNB 10yr - Outside 3dWindow Change,SNB 10yr - Outside 5dWindow Change,SNB 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change
2009-09-23,0.577,1.39,2.236,2.803,False,False,False,True,True,True,-0.010999999999999677,3.8676,-0.016100000000000225,0.0,0.0,0.0,-0.010999999999999677,-0.010999999999999677,-0.010999999999999677,-0.010999999999999677,-0.010999999999999677,-0.010999999999999677,0.0,0.0,0.0
2009-09-24,0.556,1.355,2.2,2.765,False,False,False,True,True,True,-0.03600000000000003,3.8232,-0.044399999999999995,0.0,0.0,0.0,-0.03600000000000003,-0.03600000000000003,-0.03600000000000003,-0.03600000000000003,-0.03600000000000003,-0.03600000000000003,0.0,0.0,0.0
2009-09-25,0.549,1.356,2.205,2.764,False,False,False,False,True,True,0.004999999999999893,3.757,-0.06619999999999981,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893,0.0,0.0
2009-09-28,0.554,1.342,2.179,2.743,False,False,False,False,False,False,-0.026000000000000245,3.7132,-0.04380000000000006,0.0,0.0,0.0,-0.026000000000000245,-0.026000000000000245,-0.026000000000000245,0.0,0.0,0.0,-0.026000000000000245,-0.026000000000000245,-0.026000000000000245
2009-09-29,0.565,1.343,2.178,2.758,False,False,False,False,False,False,-0.0009999999999998899,3.7137,0.0004999999999997229,0.0,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899,0.0,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899
2009-09-30,0.567,1.325,2.155,2.749,False,False,False,False,False,False,-0.02300000000000013,3.715,0.0013000000000000789,0.0,0.0,0.0,-0.02300000000000013,-0.02300000000000013,-0.02300000000000013,0.0,0.0,0.0,-0.02300000000000013,-0.02300000000000013,-0.02300000000000013
2009-10-01,0.57,1.325,2.139,2.723,False,False,False,False,False,False,-0.016000000000000014,3.6181,-0.09689999999999976,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014
2009-10-02,0.55,1.277,2.098,2.695,False,False,False,False,False,False,-0.040999999999999925,3.6408,0.022699999999999942,0.0,0.0,0.0,-0.040999999999999925,-0.040999999999999925,-0.040999999999999925,0.0,0.0,0.0,-0.040999999999999925,-0.040999999999999925,-0.040999999999999925
2009-10-05,0.537,1.284,2.102,2.689,False,False,False,False,False,False,0.0040000000000000036,3.6308,-0.010000000000000231,0.0,0.0,0.0,0.0040000000000000036,0.0040000000000000036,0.0040000000000000036,0.0,0.0,0.0,0.0040000000000000036,0.0040000000000000036,0.0040000000000000036
2009-10-06,0.542,1.288,2.106,2.698,False,False,False,False,False,False,0.0040000000000000036,3.6622,0.031400000000000095,0.0,0.0,0.0,0.0040000000000000036,0.0040000000000000036,0.0040000000000000036,0.0,0.0,0.0,0.0040000000000000036,0.0040000000000000036,0.0040000000000000036
2009-10-07,0.539,1.279,2.104,2.704,False,False,False,False,False,False,-0.0019999999999997797,3.576,-0.08619999999999983,0.0,0.0,0.0,-0.0019999999999997797,-0.0019999999999997797,-0.0019999999999997797,0.0,0.0,0.0,-0.0019999999999997797,-0.0019999999999997797,-0.0019999999999997797
2009-10-08,0.527,1.289,2.104,2.7,False,False,False,False,False,False,0.0,3.6538,0.07779999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-09,0.555,1.314,2.148,2.747,False,False,False,False,False,False,0.04400000000000004,3.8033,0.1495000000000002,0.0,0.0,0.0,0.04400000000000004,0.04400000000000004,0.04400000000000004,0.0,0.0,0.0,0.04400000000000004,0.04400000000000004,0.04400000000000004
2009-10-12,0.587,1.37,2.183,2.775,False,False,False,False,False,False,0.0349999999999997,,,0.0,0.0,0.0,0.0349999999999997,0.0349999999999997,0.0349999999999997,0.0,0.0,0.0,0.0349999999999997,0.0349999999999997,0.0349999999999997
2009-10-13,0.596,1.353,2.151,2.741,False,False,False,False,False,False,-0.03200000000000003,3.7392,,0.0,0.0,0.0,-0.03200000000000003,-0.03200000000000003,-0.03200000000000003,0.0,0.0,0.0,-0.03200000000000003,-0.03200000000000003,-0.03200000000000003
2009-10-14,0.579,1.344,2.165,2.753,False,False,False,False,False,False,0.014000000000000234,3.8536,0.11440000000000028,0.0,0.0,0.0,0.014000000000000234,0.014000000000000234,0.014000000000000234,0.0,0.0,0.0,0.014000000000000234,0.014000000000000234,0.014000000000000234
2009-10-15,0.59,1.359,2.183,2.774,False,False,False,False,False,False,0.017999999999999794,3.8868,0.033199999999999896,0.0,0.0,0.0,0.017999999999999794,0.017999999999999794,0.017999999999999794,0.0,0.0,0.0,0.017999999999999794,0.017999999999999794,0.017999999999999794
2009-10-16,0.63,1.399,2.224,2.829,False,False,False,False,False,False,0.04100000000000037,3.8136,-0.07319999999999993,0.0,0.0,0.0,0.04100000000000037,0.04100000000000037,0.04100000000000037,0.0,0.0,0.0,0.04100000000000037,0.04100000000000037,0.04100000000000037
2009-10-19,0.633,1.419,2.25,2.834,False,False,False,False,False,False,0.0259999999999998,3.792,-0.021600000000000286,0.0,0.0,0.0,0.0259999999999998,0.0259999999999998,0.0259999999999998,0.0,0.0,0.0,0.0259999999999998,0.0259999999999998,0.0259999999999998
2009-10-20,0.624,1.43,2.281,2.835,False,False,False,False,False,False,0.03100000000000014,3.7375,-0.05449999999999999,0.0,0.0,0.0,0.03100000000000014,0.03100000000000014,0.03100000000000014,0.0,0.0,0.0,0.03100000000000014,0.03100000000000014,0.03100000000000014
2009-10-21,0.638,1.416,2.255,2.818,False,False,False,False,False,False,-0.026000000000000245,3.8019,0.06440000000000001,0.0,0.0,0.0,-0.026000000000000245,-0.026000000000000245,-0.026000000000000245,0.0,0.0,0.0,-0.026000000000000245,-0.026000000000000245,-0.026000000000000245
2009-10-22,0.647,1.427,2.267,2.837,False,False,False,False,False,False,0.01200000000000001,3.8266,0.024700000000000166,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001
2009-10-23,0.632,1.444,2.293,2.824,False,False,False,False,False,False,0.026000000000000245,3.883,0.056400000000000006,0.0,0.0,0.0,0.026000000000000245,0.026000000000000245,0.026000000000000245,0.0,0.0,0.0,0.026000000000000245,0.026000000000000245,0.026000000000000245
2009-10-26,0.626,1.426,2.291,2.851,False,False,False,False,False,False,-0.002000000000000224,3.9669,0.08389999999999986,0.0,0.0,0.0,-0.002000000000000224,-0.002000000000000224,-0.002000000000000224,0.0,0.0,0.0,-0.002000000000000224,-0.002000000000000224,-0.002000000000000224
2009-10-27,0.603,1.403,2.276,2.83,False,False,False,False,False,False,-0.015000000000000124,3.8674,-0.09949999999999992,0.0,0.0,0.0,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124,0.0,0.0,0.0,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124
2009-10-28,0.601,1.371,2.21,2.765,False,False,False,False,False,False,-0.06599999999999984,3.8213,-0.04610000000000003,0.0,0.0,0.0,-0.06599999999999984,-0.06599999999999984,-0.06599999999999984,0.0,0.0,0.0,-0.06599999999999984,-0.06599999999999984,-0.06599999999999984
2009-10-29,0.554,1.346,2.219,2.767,False,False,False,False,False,False,0.008999999999999897,3.9154,0.09410000000000007,0.0,0.0,0.0,0.008999999999999897,0.008999999999999897,0.008999999999999897,0.0,0.0,0.0,0.008999999999999897,0.008999999999999897,0.008999999999999897
2009-10-30,0.616,1.38,2.207,2.766,False,False,False,False,False,False,-0.01200000000000001,3.7947,-0.12069999999999981,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001
2009-11-02,0.613,1.359,2.166,2.724,False,False,False,False,True,True,-0.040999999999999925,3.8182,0.023499999999999854,0.0,0.0,0.0,-0.040999999999999925,-0.040999999999999925,-0.040999999999999925,0.0,-0.040999999999999925,-0.040999999999999925,-0.040999999999999925,0.0,0.0
2009-11-03,0.616,1.332,2.1,2.668,False,False,False,True,True,True,-0.06599999999999984,3.8814,0.06320000000000014,0.0,0.0,0.0,-0.06599999999999984,-0.06599999999999984,-0.06599999999999984,-0.06599999999999984,-0.06599999999999984,-0.06599999999999984,0.0,0.0,0.0
2009-11-04,0.601,1.351,2.16,2.717,False,False,False,True,True,True,0.06000000000000005,3.9528,0.07139999999999969,0.0,0.0,0.0,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.0,0.0,0.0
2009-11-05,0.6,1.343,2.143,2.699,False,False,False,True,True,True,-0.017000000000000348,3.9494,-0.0034000000000000696,0.0,0.0,0.0,-0.017000000000000348,-0.017000000000000348,-0.017000000000000348,-0.017000000000000348,-0.017000000000000348,-0.017000000000000348,0.0,0.0,0.0
2009-11-06,0.585,1.315,2.117,2.677,False,False,False,False,True,True,-0.0259999999999998,3.9262,-0.023199999999999665,0.0,0.0,0.0,-0.0259999999999998,-0.0259999999999998,-0.0259999999999998,0.0,-0.0259999999999998,-0.0259999999999998,-0.0259999999999998,0.0,0.0
2009-11-09,0.59,1.335,2.143,2.698,False,False,False,False,False,False,0.0259999999999998,3.9083,-0.017900000000000027,0.0,0.0,0.0,0.0259999999999998,0.0259999999999998,0.0259999999999998,0.0,0.0,0.0,0.0259999999999998,0.0259999999999998,0.0259999999999998
2009-11-10,0.574,1.32,2.133,2.681,False,False,False,False,False,False,-0.009999999999999787,3.9151,0.006799999999999695,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787
2009-11-11,0.598,1.345,2.145,2.683,False,False,False,False,False,False,0.01200000000000001,,,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001
2009-11-12,0.575,1.32,2.122,2.64,False,False,False,False,False,False,-0.02300000000000013,3.8829,,0.0,0.0,0.0,-0.02300000000000013,-0.02300000000000013,-0.02300000000000013,0.0,0.0,0.0,-0.02300000000000013,-0.02300000000000013,-0.02300000000000013
2009-11-13,0.566,1.298,2.112,2.66,False,False,False,False,False,False,-0.009999999999999787,3.8545,-0.02839999999999998,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787
2009-11-16,0.583,1.322,2.132,2.664,False,False,False,False,False,False,0.020000000000000018,3.7386,-0.11589999999999989,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018
2009-11-17,0.563,1.324,2.103,2.634,False,False,False,False,False,False,-0.028999999999999915,3.7327,-0.005900000000000016,0.0,0.0,0.0,-0.028999999999999915,-0.028999999999999915,-0.028999999999999915,0.0,0.0,0.0,-0.028999999999999915,-0.028999999999999915,-0.028999999999999915
2009-11-18,0.571,1.327,2.098,2.623,False,False,False,False,False,False,-0.0050000000000003375,3.7717,0.039000000000000146,0.0,0.0,0.0,-0.0050000000000003375,-0.0050000000000003375,-0.0050000000000003375,0.0,0.0,0.0,-0.0050000000000003375,-0.0050000000000003375,-0.0050000000000003375
2009-11-19,0.548,1.33,2.127,2.654,False,False,False,False,False,False,0.028999999999999915,3.7553,-0.01639999999999997,0.0,0.0,0.0,0.028999999999999915,0.028999999999999915,0.028999999999999915,0.0,0.0,0.0,0.028999999999999915,0.028999999999999915,0.028999999999999915
2009-11-20,0.528,1.313,2.117,2.639,False,False,False,False,False,False,-0.009999999999999787,3.7657,0.010399999999999743,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787
2009-11-23,0.546,1.317,2.104,2.627,False,False,False,False,False,False,-0.0129999999999999,3.7652,-0.0004999999999997229,0.0,0.0,0.0,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999,0.0,0.0,0.0,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999
2009-11-24,0.532,1.274,2.049,2.563,False,False,False,False,False,False,-0.05500000000000016,3.7039,-0.06130000000000013,0.0,0.0,0.0,-0.05500000000000016,-0.05500000000000016,-0.05500000000000016,0.0,0.0,0.0,-0.05500000000000016,-0.05500000000000016,-0.05500000000000016
2009-11-25,0.547,1.283,2.037,2.55,False,False,False,False,False,False,-0.01200000000000001,3.6461,-0.05779999999999985,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001
2009-11-26,0.548,1.272,2.032,2.553,False,False,False,False,False,False,-0.004999999999999893,,,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893
2009-11-27,0.486,1.215,1.998,2.514,False,False,False,False,False,False,-0.03400000000000003,3.5781,,0.0,0.0,0.0,-0.03400000000000003,-0.03400000000000003,-0.03400000000000003,0.0,0.0,0.0,-0.03400000000000003,-0.03400000000000003,-0.03400000000000003
2009-11-30,0.47,1.213,2.002,2.508,False,False,False,False,False,False,0.0039999999999997815,3.5711,-0.007000000000000117,0.0,0.0,0.0,0.0039999999999997815,0.0039999999999997815,0.0039999999999997815,0.0,0.0,0.0,0.0039999999999997815,0.0039999999999997815,0.0039999999999997815
2009-12-01,0.479,1.197,1.987,2.509,False,False,False,False,False,False,-0.01499999999999968,3.6433,0.07220000000000004,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968
2009-12-02,0.471,1.22,2.015,2.52,False,False,False,False,False,False,0.028000000000000025,3.6746,0.031299999999999883,0.0,0.0,0.0,0.028000000000000025,0.028000000000000025,0.028000000000000025,0.0,0.0,0.0,0.028000000000000025,0.028000000000000025,0.028000000000000025
2009-12-03,0.496,1.232,2.029,2.55,False,False,False,False,False,False,0.01399999999999979,3.759,0.08440000000000003,0.0,0.0,0.0,0.01399999999999979,0.01399999999999979,0.01399999999999979,0.0,0.0,0.0,0.01399999999999979,0.01399999999999979,0.01399999999999979
2009-12-04,0.476,1.209,2.003,2.519,False,False,False,False,False,False,-0.0259999999999998,3.8478,0.08879999999999999,0.0,0.0,0.0,-0.0259999999999998,-0.0259999999999998,-0.0259999999999998,0.0,0.0,0.0,-0.0259999999999998,-0.0259999999999998,-0.0259999999999998
2009-12-07,0.517,1.266,2.047,2.556,False,False,True,False,False,False,0.04400000000000004,3.8157,-0.032099999999999795,0.0,0.0,0.04400000000000004,0.04400000000000004,0.04400000000000004,0.0,0.0,0.0,0.0,0.04400000000000004,0.04400000000000004,0.04400000000000004
2009-12-08,0.505,1.265,2.033,2.514,False,True,True,False,False,False,-0.014000000000000234,3.7763,-0.0394000000000001,0.0,-0.014000000000000234,-0.014000000000000234,-0.014000000000000234,0.0,0.0,0.0,0.0,0.0,-0.014000000000000234,-0.014000000000000234,-0.014000000000000234
2009-12-09,0.49,1.229,2.007,2.5,True,True,True,False,False,False,-0.0259999999999998,3.8073,0.03100000000000014,-0.0259999999999998,-0.0259999999999998,-0.0259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.0259999999999998,-0.0259999999999998,-0.0259999999999998
2009-12-10,0.485,1.211,1.994,2.501,True,True,True,False,False,False,-0.013000000000000123,3.8671,0.059800000000000075,-0.013000000000000123,-0.013000000000000123,-0.013000000000000123,0.0,0.0,0.0,0.0,0.0,0.0,-0.013000000000000123,-0.013000000000000123,-0.013000000000000123
2009-12-11,0.491,1.224,2.001,2.499,True,True,True,False,False,False,0.006999999999999895,3.9243,0.05719999999999992,0.006999999999999895,0.006999999999999895,0.006999999999999895,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999895,0.006999999999999895,0.006999999999999895
2009-12-14,0.51,1.224,1.989,2.488,False,False,False,False,True,True,-0.011999999999999789,3.9247,0.00039999999999995595,0.0,0.0,0.0,-0.011999999999999789,-0.011999999999999789,-0.011999999999999789,0.0,-0.011999999999999789,-0.011999999999999789,-0.011999999999999789,0.0,0.0
2009-12-15,0.506,1.22,1.977,2.465,False,False,False,True,True,True,-0.01200000000000001,3.9604,0.03569999999999984,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.0,0.0,0.0
2009-12-16,0.518,1.239,1.99,2.478,False,False,False,True,True,True,0.0129999999999999,3.9641,0.0037000000000002586,0.0,0.0,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0,0.0,0.0
2009-12-17,0.491,1.221,1.982,2.461,False,False,False,True,True,True,-0.008000000000000007,3.8522,-0.11190000000000033,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0
2009-12-18,0.501,1.206,1.952,2.433,False,False,False,False,True,True,-0.030000000000000027,3.9113,0.059100000000000374,0.0,0.0,0.0,-0.030000000000000027,-0.030000000000000027,-0.030000000000000027,0.0,-0.030000000000000027,-0.030000000000000027,-0.030000000000000027,0.0,0.0
2009-12-21,0.479,1.184,1.916,2.377,False,False,False,False,False,False,-0.03600000000000003,4.0474,0.13609999999999944,0.0,0.0,0.0,-0.03600000000000003,-0.03600000000000003,-0.03600000000000003,0.0,0.0,0.0,-0.03600000000000003,-0.03600000000000003,-0.03600000000000003
2009-12-22,0.472,1.202,1.946,2.401,False,False,False,False,False,False,0.030000000000000027,4.1121,0.0647000000000002,0.0,0.0,0.0,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.0,0.0,0.0,0.030000000000000027,0.030000000000000027,0.030000000000000027
2009-12-23,0.481,1.223,1.938,2.368,False,False,False,False,False,False,-0.008000000000000007,4.122,0.00990000000000002,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007
2009-12-24,0.481,1.223,1.938,2.368,False,False,False,False,False,False,0.0,4.177,0.054999999999999716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-25,0.481,1.223,1.938,2.368,False,False,False,False,False,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-28,0.452,1.226,1.953,2.378,False,False,False,False,False,False,0.015000000000000124,4.1918,,0.0,0.0,0.0,0.015000000000000124,0.015000000000000124,0.015000000000000124,0.0,0.0,0.0,0.015000000000000124,0.015000000000000124,0.015000000000000124
2009-12-29,0.481,1.219,1.96,2.415,False,False,False,False,False,False,0.006999999999999895,4.1601,-0.03169999999999984,0.0,0.0,0.0,0.006999999999999895,0.006999999999999895,0.006999999999999895,0.0,0.0,0.0,0.006999999999999895,0.006999999999999895,0.006999999999999895
2009-12-30,0.468,1.239,1.972,2.404,False,False,False,False,False,False,0.01200000000000001,4.1384,-0.021700000000000053,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001
2009-12-31,0.468,1.239,1.972,2.404,False,False,False,False,False,False,0.0,4.1824,0.04400000000000048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-01,0.468,1.239,1.972,2.404,False,False,False,False,False,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-04,0.491,1.298,2.049,2.489,False,False,False,False,False,False,0.07699999999999996,4.1914,,0.0,0.0,0.0,0.07699999999999996,0.07699999999999996,0.07699999999999996,0.0,0.0,0.0,0.07699999999999996,0.07699999999999996,0.07699999999999996
2010-01-05,0.518,1.334,2.065,2.488,False,False,False,False,False,False,0.016000000000000014,4.1192,-0.0721999999999996,0.0,0.0,0.0,0.016000000000000014,0.016000000000000014,0.016000000000000014,0.0,0.0,0.0,0.016000000000000014,0.016000000000000014,0.016000000000000014
2010-01-06,0.543,1.329,2.062,2.48,False,False,False,False,False,False,-0.0030000000000001137,4.1983,0.0790999999999995,0.0,0.0,0.0,-0.0030000000000001137,-0.0030000000000001137,-0.0030000000000001137,0.0,0.0,0.0,-0.0030000000000001137,-0.0030000000000001137,-0.0030000000000001137
2010-01-07,0.542,1.327,2.07,2.496,False,False,False,False,False,False,0.008000000000000007,4.1891,-0.009199999999999875,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007
2010-01-08,0.54,1.326,2.064,2.486,False,False,False,False,False,False,-0.005999999999999783,4.1733,-0.015799999999999592,0.0,0.0,0.0,-0.005999999999999783,-0.005999999999999783,-0.005999999999999783,0.0,0.0,0.0,-0.005999999999999783,-0.005999999999999783,-0.005999999999999783
2010-01-11,0.547,1.331,2.072,2.498,False,False,False,False,False,False,0.008000000000000007,4.1966,0.023299999999999876,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007
2010-01-12,0.509,1.301,2.054,2.484,False,False,False,False,False,False,-0.018000000000000238,4.0701,-0.12650000000000006,0.0,0.0,0.0,-0.018000000000000238,-0.018000000000000238,-0.018000000000000238,0.0,0.0,0.0,-0.018000000000000238,-0.018000000000000238,-0.018000000000000238
2010-01-13,0.507,1.3,2.043,2.462,False,False,False,False,False,False,-0.010999999999999677,4.1441,0.07399999999999984,0.0,0.0,0.0,-0.010999999999999677,-0.010999999999999677,-0.010999999999999677,0.0,0.0,0.0,-0.010999999999999677,-0.010999999999999677,-0.010999999999999677
2010-01-14,0.529,1.281,1.985,2.392,False,False,False,False,False,False,-0.05800000000000005,4.0882,-0.05590000000000028,0.0,0.0,0.0,-0.05800000000000005,-0.05800000000000005,-0.05800000000000005,0.0,0.0,0.0,-0.05800000000000005,-0.05800000000000005,-0.05800000000000005
2010-01-15,0.504,1.258,1.977,2.387,False,False,False,False,False,False,-0.008000000000000007,4.0415,-0.04669999999999952,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007
2010-01-18,0.496,1.25,1.977,2.393,False,False,False,False,False,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-19,0.484,1.252,1.978,2.386,False,False,False,False,False,False,0.0009999999999998899,4.0644,,0.0,0.0,0.0,0.0009999999999998899,0.0009999999999998899,0.0009999999999998899,0.0,0.0,0.0,0.0009999999999998899,0.0009999999999998899,0.0009999999999998899
2010-01-20,0.488,1.247,1.973,2.382,False,False,False,False,False,False,-0.004999999999999893,4.0045,-0.05989999999999984,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893
2010-01-21,0.517,1.243,2.02,2.418,False,False,False,False,False,False,0.04699999999999993,3.9481,-0.056400000000000006,0.0,0.0,0.0,0.04699999999999993,0.04699999999999993,0.04699999999999993,0.0,0.0,0.0,0.04699999999999993,0.04699999999999993,0.04699999999999993
2010-01-22,0.507,1.225,1.999,2.403,False,False,False,False,False,False,-0.020999999999999908,3.9381,-0.010000000000000231,0.0,0.0,0.0,-0.020999999999999908,-0.020999999999999908,-0.020999999999999908,0.0,0.0,0.0,-0.020999999999999908,-0.020999999999999908,-0.020999999999999908
2010-01-25,0.507,1.235,2.018,2.417,False,False,False,False,True,True,0.018999999999999684,3.9822,0.04410000000000025,0.0,0.0,0.0,0.018999999999999684,0.018999999999999684,0.018999999999999684,0.0,0.018999999999999684,0.018999999999999684,0.018999999999999684,0.0,0.0
2010-01-26,0.51,1.236,2.018,2.425,False,False,False,True,True,True,0.0,3.9731,-0.009100000000000108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-27,0.505,1.225,2.006,2.404,False,False,False,True,True,True,-0.01200000000000001,3.9844,0.011299999999999866,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.0,0.0,0.0
2010-01-28,0.507,1.235,2.03,2.424,False,False,False,True,True,True,0.02400000000000002,4.0075,0.023100000000000342,0.0,0.0,0.0,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.02400000000000002,0.0,0.0,0.0
2010-01-29,0.492,1.214,2.01,2.401,False,False,False,False,True,True,-0.020000000000000018,3.9561,-0.05140000000000011,0.0,0.0,0.0,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,0.0,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,0.0,0.0
2010-02-01,0.499,1.216,1.995,2.373,False,False,False,False,False,False,-0.01499999999999968,4.0046,0.048499999999999766,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968
2010-02-02,0.494,1.214,1.993,2.356,False,False,False,False,False,False,-0.0020000000000000018,3.9897,-0.014899999999999913,0.0,0.0,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,0.0,0.0,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018
2010-02-03,0.498,1.219,1.998,2.359,False,False,False,False,False,False,0.004999999999999893,4.051,0.06130000000000013,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893
2010-02-04,0.503,1.21,1.989,2.367,False,False,False,False,False,False,-0.008999999999999897,3.9401,-0.1109,0.0,0.0,0.0,-0.008999999999999897,-0.008999999999999897,-0.008999999999999897,0.0,0.0,0.0,-0.008999999999999897,-0.008999999999999897,-0.008999999999999897
2010-02-05,0.457,1.15,1.936,2.312,False,False,False,False,False,False,-0.05300000000000016,3.908,-0.03210000000000024,0.0,0.0,0.0,-0.05300000000000016,-0.05300000000000016,-0.05300000000000016,0.0,0.0,0.0,-0.05300000000000016,-0.05300000000000016,-0.05300000000000016
2010-02-08,0.452,1.15,1.925,2.267,False,False,False,False,False,False,-0.010999999999999899,3.9334,0.025399999999999867,0.0,0.0,0.0,-0.010999999999999899,-0.010999999999999899,-0.010999999999999899,0.0,0.0,0.0,-0.010999999999999899,-0.010999999999999899,-0.010999999999999899
