Date,2yr - AG,3yr - AG,5yr - AG,10yr,Indexed,3yr - NSW,5yr - NSW,10yr - NSW,In RBA 3dWindow,In RBA 5dWindow,In RBA 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,US10yr,US10yr Change,RBA 10yr - 3dWindow Change,RBA 10yr - 5dWindow Change,RBA 10yr - 7dWindow Change,RBA 10yr - Outside 3dWindow Change,RBA 10yr - Outside 5dWindow Change,RBA 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change
2008-11-10,3.925,4.255,4.57,5.185,2.96,5.02,5.405,5.93,False,False,False,False,False,False,0.004999999999999893,4.5759,-0.04190000000000005,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893,0.0,0.0,0.0,0.004999999999999893,0.004999999999999893,0.004999999999999893
2008-11-11,3.735,4.055,4.38,5.04,2.765,4.86,5.255,5.82,False,False,False,False,False,False,-0.14499999999999957,,,0.0,0.0,0.0,-0.14499999999999957,-0.14499999999999957,-0.14499999999999957,0.0,0.0,0.0,-0.14499999999999957,-0.14499999999999957,-0.14499999999999957
2008-11-12,3.685,4.01,4.355,5.08,2.82,4.845,5.255,5.88,False,False,False,False,False,False,0.040000000000000036,4.4627,,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036
2008-11-13,3.53,3.855,4.195,4.91,2.7,4.71,5.125,5.7125,False,False,False,False,False,False,-0.16999999999999993,4.5661,0.10339999999999971,0.0,0.0,0.0,-0.16999999999999993,-0.16999999999999993,-0.16999999999999993,0.0,0.0,0.0,-0.16999999999999993,-0.16999999999999993,-0.16999999999999993
2008-11-14,3.59,3.925,4.27,5.03,2.8,4.78,5.205,5.8275,False,False,False,False,False,False,0.1200000000000001,4.4117,-0.15439999999999987,0.0,0.0,0.0,0.1200000000000001,0.1200000000000001,0.1200000000000001,0.0,0.0,0.0,0.1200000000000001,0.1200000000000001,0.1200000000000001
2008-11-17,3.535,3.86,4.205,4.965,2.76,4.73,5.155,5.7675,False,False,False,False,False,False,-0.06500000000000039,4.3357,-0.07599999999999962,0.0,0.0,0.0,-0.06500000000000039,-0.06500000000000039,-0.06500000000000039,0.0,0.0,0.0,-0.06500000000000039,-0.06500000000000039,-0.06500000000000039
2008-11-18,3.575,3.9,4.24,4.945,2.735,4.735,5.155,5.73,False,False,False,False,False,False,-0.019999999999999574,4.1735,-0.16220000000000034,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574
2008-11-19,3.49,3.82,4.145,4.84,2.605,4.635,5.045,5.5975,False,False,False,False,False,False,-0.10500000000000043,4.0223,-0.15119999999999933,0.0,0.0,0.0,-0.10500000000000043,-0.10500000000000043,-0.10500000000000043,0.0,0.0,0.0,-0.10500000000000043,-0.10500000000000043,-0.10500000000000043
2008-11-20,3.425,3.755,4.08,4.76,2.61,4.555,4.965,5.505,False,False,False,False,False,False,-0.08000000000000007,3.7475,-0.2748000000000004,0.0,0.0,0.0,-0.08000000000000007,-0.08000000000000007,-0.08000000000000007,0.0,0.0,0.0,-0.08000000000000007,-0.08000000000000007,-0.08000000000000007
2008-11-21,3.265,3.6,3.92,4.625,2.61,4.38,4.8,5.36,False,False,False,False,False,False,-0.1349999999999998,3.8304,0.08289999999999997,0.0,0.0,0.0,-0.1349999999999998,-0.1349999999999998,-0.1349999999999998,0.0,0.0,0.0,-0.1349999999999998,-0.1349999999999998,-0.1349999999999998
2008-11-24,3.275,3.6,3.925,4.605,2.595,4.385,4.805,5.3325,False,False,False,False,False,False,-0.019999999999999574,3.9775,0.1471,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574
2008-11-25,3.345,3.695,4.015,4.68,2.88,4.4672582205029014,4.8910218978102185,5.4075,False,False,False,False,False,False,0.07499999999999929,3.7637,-0.2138,0.0,0.0,0.0,0.07499999999999929,0.07499999999999929,0.07499999999999929,0.0,0.0,0.0,0.07499999999999929,0.07499999999999929,0.07499999999999929
2008-11-26,3.335,3.68,3.995,4.62,2.87,4.443999032882012,4.846472019464721,5.325,False,False,False,False,False,False,-0.05999999999999961,3.6645,-0.09920000000000018,0.0,0.0,0.0,-0.05999999999999961,-0.05999999999999961,-0.05999999999999961,0.0,0.0,0.0,-0.05999999999999961,-0.05999999999999961,-0.05999999999999961
2008-11-27,3.385,3.745,4.045,4.645,2.945,4.50419245647969,4.893856447688565,5.35,False,False,False,False,False,False,0.024999999999999467,,,0.0,0.0,0.0,0.024999999999999467,0.024999999999999467,0.024999999999999467,0.0,0.0,0.0,0.024999999999999467,0.024999999999999467,0.024999999999999467
2008-11-28,3.31,3.665,3.97,4.58,2.75,4.41811411992263,4.798211678832117,5.27,False,False,False,False,False,False,-0.0649999999999995,3.6351,,0.0,0.0,0.0,-0.0649999999999995,-0.0649999999999995,-0.0649999999999995,0.0,0.0,0.0,-0.0649999999999995,-0.0649999999999995,-0.0649999999999995
2008-12-01,3.27,3.625,3.93,4.525,2.725,4.380507736943907,4.75853102189781,5.2125,True,True,True,False,False,False,-0.054999999999999716,3.4197,-0.2153999999999998,-0.054999999999999716,-0.054999999999999716,-0.054999999999999716,0.0,0.0,0.0,0.0,0.0,0.0,-0.054999999999999716,-0.054999999999999716,-0.054999999999999716
2008-12-02,3.21,3.58,3.85,4.34,2.53,4.345909090909091,4.704482968369829,5.0425,True,True,True,False,False,False,-0.1850000000000005,3.3817,-0.038000000000000256,-0.1850000000000005,-0.1850000000000005,-0.1850000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-0.1850000000000005,-0.1850000000000005,-0.1850000000000005
2008-12-03,3.245,3.62,3.87,4.34,2.5,4.398820116054159,4.743169099756692,5.06,True,True,True,False,False,False,0.0,3.3583,-0.023400000000000087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-04,3.195,3.565,3.81,4.255,2.35,4.348563829787234,4.686697080291971,4.985,False,True,True,False,False,False,-0.08499999999999996,3.2286,-0.1296999999999997,0.0,-0.08499999999999996,-0.08499999999999996,-0.08499999999999996,0.0,0.0,0.0,0.0,0.0,-0.08499999999999996,-0.08499999999999996,-0.08499999999999996
2008-12-05,3.235,3.61,3.85,4.28,2.45,4.402543520309478,4.736992092457421,5.0175,False,False,True,False,False,False,0.025000000000000355,3.3714,0.14279999999999982,0.0,0.0,0.025000000000000355,0.025000000000000355,0.025000000000000355,0.0,0.0,0.0,0.0,0.025000000000000355,0.025000000000000355,0.025000000000000355
2008-12-08,3.275,3.64,3.88,4.295,2.67,4.453336557059961,4.781812652068126,5.055,False,False,False,False,False,False,0.01499999999999968,3.436,0.06459999999999999,0.0,0.0,0.0,0.01499999999999968,0.01499999999999968,0.01499999999999968,0.0,0.0,0.0,0.01499999999999968,0.01499999999999968,0.01499999999999968
2008-12-09,3.245,3.61,3.865,4.315,2.7,4.4976305609284335,4.82103102189781,5.15,False,False,False,False,False,False,0.020000000000000462,3.3241,-0.11189999999999989,0.0,0.0,0.0,0.020000000000000462,0.020000000000000462,0.020000000000000462,0.0,0.0,0.0,0.020000000000000462,0.020000000000000462,0.020000000000000462
2008-12-10,3.235,3.605,3.895,4.465,2.895,4.788936170212766,5.126715328467153,5.44,False,False,False,False,False,False,0.14999999999999947,3.3576,0.033500000000000085,0.0,0.0,0.0,0.14999999999999947,0.14999999999999947,0.14999999999999947,0.0,0.0,0.0,0.14999999999999947,0.14999999999999947,0.14999999999999947
2008-12-11,3.055,3.46,3.75,4.28,2.87,4.7418762088974855,5.086675790754257,5.33,False,False,False,False,False,False,-0.1849999999999996,3.2982,-0.05940000000000012,0.0,0.0,0.0,-0.1849999999999996,-0.1849999999999996,-0.1849999999999996,0.0,0.0,0.0,-0.1849999999999996,-0.1849999999999996,-0.1849999999999996
2008-12-12,2.91,3.34,3.665,4.29,2.9,4.713863636363636,5.097062043795621,5.4325,False,False,False,False,False,False,0.009999999999999787,3.2863,-0.0118999999999998,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787,0.0,0.0,0.0,0.009999999999999787,0.009999999999999787,0.009999999999999787
2008-12-15,3.075,3.445,3.795,4.41,2.985,4.817833655705996,5.219048053527981,5.5925,False,False,False,True,True,True,0.1200000000000001,3.2241,-0.062200000000000255,0.0,0.0,0.0,0.1200000000000001,0.1200000000000001,0.1200000000000001,0.1200000000000001,0.1200000000000001,0.1200000000000001,0.0,0.0,0.0
2008-12-16,3.005,3.38,3.705,4.255,2.795,4.679593810444874,5.0494160583941605,5.3425,False,False,False,True,True,True,-0.15500000000000025,3.0493,-0.17479999999999984,0.0,0.0,0.0,-0.15500000000000025,-0.15500000000000025,-0.15500000000000025,-0.15500000000000025,-0.15500000000000025,-0.15500000000000025,0.0,0.0,0.0
2008-12-17,2.935,3.29,3.61,4.135,2.46,4.532166344294004,4.881818734793187,5.095,False,False,False,True,True,True,-0.1200000000000001,2.8383,-0.2110000000000003,0.0,0.0,0.0,-0.1200000000000001,-0.1200000000000001,-0.1200000000000001,-0.1200000000000001,-0.1200000000000001,-0.1200000000000001,0.0,0.0,0.0
2008-12-18,2.935,3.27,3.57,4.035,2.465,4.516160541586073,4.844452554744525,4.9875,False,False,False,False,True,True,-0.09999999999999964,2.6746,-0.16369999999999996,0.0,0.0,0.0,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,0.0,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,0.0,0.0
2008-12-19,2.9,3.235,3.54,4.02,2.455,4.482354932301741,4.809069343065694,4.965,False,False,False,False,False,True,-0.015000000000000568,2.7181,0.043500000000000316,0.0,0.0,0.0,-0.015000000000000568,-0.015000000000000568,-0.015000000000000568,0.0,0.0,-0.015000000000000568,-0.015000000000000568,-0.015000000000000568,0.0
2008-12-22,2.99,3.33,3.635,4.13,2.54,4.557470986460348,4.880656934306569,5.045,False,False,False,False,False,False,0.11000000000000032,2.7247,0.006599999999999717,0.0,0.0,0.0,0.11000000000000032,0.11000000000000032,0.11000000000000032,0.0,0.0,0.0,0.11000000000000032,0.11000000000000032,0.11000000000000032
2008-12-23,2.98,3.315,3.62,4.1,2.515,4.544173114119922,4.864802311435523,5.0175,False,False,False,False,False,False,-0.03000000000000025,2.738,0.01330000000000009,0.0,0.0,0.0,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025,0.0,0.0,0.0,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025
2008-12-24,3.005,3.345,3.65,4.09,2.51,4.576523210831722,4.891435523114355,5.005,False,False,False,False,False,False,-0.009999999999999787,2.7634,0.025399999999999867,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787
2008-12-29,2.945,3.275,3.57,3.97,2.415,4.504487427466151,4.807995742092457,4.8875,False,False,False,False,False,False,-0.11999999999999966,2.7191,-0.044299999999999784,0.0,0.0,0.0,-0.11999999999999966,-0.11999999999999966,-0.11999999999999966,0.0,0.0,0.0,-0.11999999999999966,-0.11999999999999966,-0.11999999999999966
2008-12-30,2.975,3.31,3.6,4.015,2.44,4.535,4.835,4.925,False,False,False,False,False,False,0.044999999999999485,2.7039,-0.015200000000000102,0.0,0.0,0.0,0.044999999999999485,0.044999999999999485,0.044999999999999485,0.0,0.0,0.0,0.044999999999999485,0.044999999999999485,0.044999999999999485
2008-12-31,2.87,3.205,3.505,3.985,2.46,4.425,4.73,4.885,False,False,False,False,False,False,-0.029999999999999805,2.8791,0.17520000000000024,0.0,0.0,0.0,-0.029999999999999805,-0.029999999999999805,-0.029999999999999805,0.0,0.0,0.0,-0.029999999999999805,-0.029999999999999805,-0.029999999999999805
2009-01-02,2.875,3.215,3.515,3.955,2.46,4.42,4.725,4.855,False,False,False,False,False,False,-0.029999999999999805,3.0913,0.21219999999999972,0.0,0.0,0.0,-0.029999999999999805,-0.029999999999999805,-0.029999999999999805,0.0,0.0,0.0,-0.029999999999999805,-0.029999999999999805,-0.029999999999999805
2009-01-05,3.145,3.475,3.785,4.255,2.685,4.66,4.975,5.14,False,False,False,False,False,False,0.2999999999999998,3.1441,0.05279999999999996,0.0,0.0,0.0,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.0,0.0,0.0,0.2999999999999998,0.2999999999999998,0.2999999999999998
2009-01-06,3.16,3.495,3.805,4.295,2.7,4.66,4.985,5.155,False,False,False,False,False,False,0.040000000000000036,3.1505,0.006400000000000183,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036,0.0,0.0,0.0,0.040000000000000036,0.040000000000000036,0.040000000000000036
2009-01-07,3.14,3.47,3.78,4.25,2.615,4.61,4.935,5.1,False,False,False,False,False,False,-0.04499999999999993,3.1483,-0.002200000000000202,0.0,0.0,0.0,-0.04499999999999993,-0.04499999999999993,-0.04499999999999993,0.0,0.0,0.0,-0.04499999999999993,-0.04499999999999993,-0.04499999999999993
2009-01-08,3.04,3.365,3.675,4.14,2.5,4.5,4.825,4.995,False,False,False,False,False,False,-0.11000000000000032,3.1015,-0.04679999999999973,0.0,0.0,0.0,-0.11000000000000032,-0.11000000000000032,-0.11000000000000032,0.0,0.0,0.0,-0.11000000000000032,-0.11000000000000032,-0.11000000000000032
2009-01-09,3.015,3.34,3.645,4.12,2.475,4.47,4.795,4.9775,False,False,False,False,False,False,-0.019999999999999574,3.0693,-0.032200000000000006,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574,0.0,0.0,0.0,-0.019999999999999574,-0.019999999999999574,-0.019999999999999574
2009-01-12,2.895,3.21,3.545,4.095,2.445,4.34,4.68,4.95,False,False,False,False,False,False,-0.025000000000000355,2.9814,-0.08790000000000031,0.0,0.0,0.0,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355,0.0,0.0,0.0,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355
2009-01-13,2.775,3.085,3.42,3.955,2.325,4.205,4.555,4.8175,False,False,False,False,False,False,-0.13999999999999968,2.967,-0.014399999999999746,0.0,0.0,0.0,-0.13999999999999968,-0.13999999999999968,-0.13999999999999968,0.0,0.0,0.0,-0.13999999999999968,-0.13999999999999968,-0.13999999999999968
2009-01-14,2.775,3.09,3.425,3.99,2.31,4.33,4.62,4.83,False,False,False,False,False,False,0.03500000000000014,2.8577,-0.10930000000000017,0.0,0.0,0.0,0.03500000000000014,0.03500000000000014,0.03500000000000014,0.0,0.0,0.0,0.03500000000000014,0.03500000000000014,0.03500000000000014
2009-01-15,2.65,2.96,3.3,3.86,2.195,4.22,4.52,4.69,False,False,False,False,False,False,-0.13000000000000034,2.8518,-0.005900000000000016,0.0,0.0,0.0,-0.13000000000000034,-0.13000000000000034,-0.13000000000000034,0.0,0.0,0.0,-0.13000000000000034,-0.13000000000000034,-0.13000000000000034
2009-01-16,2.765,3.075,3.415,3.975,2.285,4.33,4.64,4.81,False,False,False,False,False,False,0.11500000000000021,2.9907,0.13890000000000002,0.0,0.0,0.0,0.11500000000000021,0.11500000000000021,0.11500000000000021,0.0,0.0,0.0,0.11500000000000021,0.11500000000000021,0.11500000000000021
2009-01-19,2.835,3.145,3.485,4.05,2.34,4.255,4.63,4.9175,False,False,False,False,False,False,0.07499999999999973,,,0.0,0.0,0.0,0.07499999999999973,0.07499999999999973,0.07499999999999973,0.0,0.0,0.0,0.07499999999999973,0.07499999999999973,0.07499999999999973
2009-01-20,2.745,3.055,3.405,3.995,2.29,4.16,4.54,4.8625,False,False,False,False,False,False,-0.054999999999999716,3.0624,,0.0,0.0,0.0,-0.054999999999999716,-0.054999999999999716,-0.054999999999999716,0.0,0.0,0.0,-0.054999999999999716,-0.054999999999999716,-0.054999999999999716
2009-01-21,2.755,3.07,3.445,4.08,2.365,4.17,4.575,4.9525,False,False,False,False,False,False,0.08499999999999996,3.2736,0.21120000000000028,0.0,0.0,0.0,0.08499999999999996,0.08499999999999996,0.08499999999999996,0.0,0.0,0.0,0.08499999999999996,0.08499999999999996,0.08499999999999996
2009-01-22,2.83,3.14,3.515,4.185,2.39,4.19,4.63,5.05,False,False,False,False,False,False,0.10499999999999954,3.3562,0.08259999999999978,0.0,0.0,0.0,0.10499999999999954,0.10499999999999954,0.10499999999999954,0.0,0.0,0.0,0.10499999999999954,0.10499999999999954,0.10499999999999954
2009-01-23,2.695,3.005,3.4,4.1,2.305,4.045,4.5,4.96,False,False,False,False,False,False,-0.08499999999999996,3.3815,0.0253000000000001,0.0,0.0,0.0,-0.08499999999999996,-0.08499999999999996,-0.08499999999999996,0.0,0.0,0.0,-0.08499999999999996,-0.08499999999999996,-0.08499999999999996
2009-01-27,2.7,3.005,3.42,4.19,2.38,4.035,4.495,5.0425,False,False,False,True,True,True,0.09000000000000075,3.3073,-0.07419999999999982,0.0,0.0,0.0,0.09000000000000075,0.09000000000000075,0.09000000000000075,0.09000000000000075,0.09000000000000075,0.09000000000000075,0.0,0.0,0.0
2009-01-28,2.66,2.965,3.365,4.055,2.255,3.97,4.42,4.905,False,False,False,True,True,True,-0.13500000000000068,3.4277,0.12040000000000006,0.0,0.0,0.0,-0.13500000000000068,-0.13500000000000068,-0.13500000000000068,-0.13500000000000068,-0.13500000000000068,-0.13500000000000068,0.0,0.0,0.0
2009-01-29,2.61,2.91,3.325,4.07,2.15,3.9,4.36,4.92,False,False,False,True,True,True,0.015000000000000568,3.5785,0.15079999999999982,0.0,0.0,0.0,0.015000000000000568,0.015000000000000568,0.015000000000000568,0.015000000000000568,0.015000000000000568,0.015000000000000568,0.0,0.0,0.0
2009-01-30,2.545,2.84,3.265,4.1,2.115,3.92,4.39,4.76,False,False,False,False,True,True,0.02999999999999936,3.5787,0.00019999999999997797,0.0,0.0,0.0,0.02999999999999936,0.02999999999999936,0.02999999999999936,0.0,0.02999999999999936,0.02999999999999936,0.02999999999999936,0.0,0.0
2009-02-02,2.515,2.805,3.26,4.095,2.11,3.745,4.25,4.93,True,True,True,False,False,False,-0.004999999999999893,3.4471,-0.13160000000000016,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,0.0,0.0,0.0,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893
2009-02-03,2.625,2.915,3.39,4.215,2.205,3.82,4.345,5.035,True,True,True,False,False,False,0.1200000000000001,3.5764,0.1293000000000002,0.1200000000000001,0.1200000000000001,0.1200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1200000000000001,0.1200000000000001,0.1200000000000001
2009-02-04,2.71,3.0,3.495,4.305,2.26,3.835,4.345,5.1075,True,True,True,False,False,False,0.08999999999999986,3.6069,0.03049999999999997,0.08999999999999986,0.08999999999999986,0.08999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999999999986,0.08999999999999986,0.08999999999999986
2009-02-05,2.815,3.105,3.595,4.37,2.295,3.915,4.43,5.165,False,True,True,False,False,False,0.06500000000000039,3.6016,-0.005300000000000082,0.0,0.06500000000000039,0.06500000000000039,0.06500000000000039,0.0,0.0,0.0,0.0,0.0,0.06500000000000039,0.06500000000000039,0.06500000000000039
2009-02-06,3.005,3.295,3.785,4.44,2.355,4.1,4.615,5.2425,False,False,True,False,False,False,0.07000000000000028,3.6977,0.0961000000000003,0.0,0.0,0.07000000000000028,0.07000000000000028,0.07000000000000028,0.0,0.0,0.0,0.0,0.07000000000000028,0.07000000000000028,0.07000000000000028
2009-02-09,2.97,3.245,3.73,4.35,2.29,4.05,4.56,5.16,False,False,False,False,False,False,-0.09000000000000075,3.6954,-0.002300000000000413,0.0,0.0,0.0,-0.09000000000000075,-0.09000000000000075,-0.09000000000000075,0.0,0.0,0.0,-0.09000000000000075,-0.09000000000000075,-0.09000000000000075
2009-02-10,2.92,3.2,3.7,4.335,2.255,4.005,4.525,5.165,False,False,False,False,False,False,-0.01499999999999968,3.5242,-0.1711999999999998,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968
2009-02-11,2.76,3.045,3.59,4.25,2.185,3.855,4.395,5.0925,False,False,False,False,False,False,-0.08499999999999996,3.4321,-0.09209999999999985,0.0,0.0,0.0,-0.08499999999999996,-0.08499999999999996,-0.08499999999999996,0.0,0.0,0.0,-0.08499999999999996,-0.08499999999999996,-0.08499999999999996
2009-02-12,2.71,2.99,3.54,4.185,2.145,3.8,4.35,5.025,False,False,False,False,False,False,-0.06500000000000039,3.4012,-0.03090000000000037,0.0,0.0,0.0,-0.06500000000000039,-0.06500000000000039,-0.06500000000000039,0.0,0.0,0.0,-0.06500000000000039,-0.06500000000000039,-0.06500000000000039
2009-02-13,2.805,3.08,3.605,4.235,2.175,3.885,4.42,5.09,False,False,False,False,False,False,0.05000000000000071,3.5662,0.16500000000000004,0.0,0.0,0.0,0.05000000000000071,0.05000000000000071,0.05000000000000071,0.0,0.0,0.0,0.05000000000000071,0.05000000000000071,0.05000000000000071
2009-02-16,2.945,3.215,3.74,4.38,2.295,4.025,4.555,5.2625,False,False,False,False,False,False,0.14499999999999957,,,0.0,0.0,0.0,0.14499999999999957,0.14499999999999957,0.14499999999999957,0.0,0.0,0.0,0.14499999999999957,0.14499999999999957,0.14499999999999957
2009-02-17,2.79,3.06,3.58,4.26,2.17,3.875,4.415,5.165,False,False,False,False,False,False,-0.1200000000000001,3.2883,,0.0,0.0,0.0,-0.1200000000000001,-0.1200000000000001,-0.1200000000000001,0.0,0.0,0.0,-0.1200000000000001,-0.1200000000000001,-0.1200000000000001
2009-02-18,2.675,2.94,3.45,4.075,2.015,3.77,4.305,5.0225,False,False,False,False,False,False,-0.1849999999999996,3.3905,0.10219999999999985,0.0,0.0,0.0,-0.1849999999999996,-0.1849999999999996,-0.1849999999999996,0.0,0.0,0.0,-0.1849999999999996,-0.1849999999999996,-0.1849999999999996
2009-02-19,2.8,3.07,3.58,4.22,2.105,3.905,4.45,5.19,False,False,False,False,False,False,0.14499999999999957,3.5321,0.14159999999999995,0.0,0.0,0.0,0.14499999999999957,0.14499999999999957,0.14499999999999957,0.0,0.0,0.0,0.14499999999999957,0.14499999999999957,0.14499999999999957
2009-02-20,2.795,3.065,3.57,4.16,2.03,3.915,4.48,5.185,False,False,False,False,False,False,-0.05999999999999961,3.453,-0.07909999999999995,0.0,0.0,0.0,-0.05999999999999961,-0.05999999999999961,-0.05999999999999961,0.0,0.0,0.0,-0.05999999999999961,-0.05999999999999961,-0.05999999999999961
2009-02-23,2.79,3.06,3.57,4.15,2.0,4.07,4.63,5.35,False,False,False,False,False,False,-0.009999999999999787,3.4465,-0.00649999999999995,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,0.0,0.0,0.0,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787
2009-02-24,2.77,3.045,3.555,4.12,1.97,4.065,4.62,5.33,False,False,False,False,False,False,-0.03000000000000025,3.464,0.01750000000000007,0.0,0.0,0.0,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025,0.0,0.0,0.0,-0.03000000000000025,-0.03000000000000025,-0.03000000000000025
2009-02-25,2.89,3.165,3.67,4.265,2.085,4.19,4.74,5.475,False,False,False,False,False,False,0.14499999999999957,3.6008,0.13680000000000003,0.0,0.0,0.0,0.14499999999999957,0.14499999999999957,0.14499999999999957,0.0,0.0,0.0,0.14499999999999957,0.14499999999999957,0.14499999999999957
2009-02-26,2.875,3.16,3.66,4.25,2.07,4.2,4.77,5.48,False,False,False,False,False,False,-0.01499999999999968,3.6399,0.03909999999999991,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968
2009-02-27,2.9,3.205,3.725,4.4,2.185,4.265,4.86,5.6575,False,False,False,False,False,False,0.15000000000000036,3.6952,0.055299999999999905,0.0,0.0,0.0,0.15000000000000036,0.15000000000000036,0.15000000000000036,0.0,0.0,0.0,0.15000000000000036,0.15000000000000036,0.15000000000000036
2009-03-02,2.87,3.175,3.675,4.305,2.105,4.25,4.83,5.5825,True,True,True,False,False,False,-0.09500000000000064,3.5806,-0.11459999999999981,-0.09500000000000064,-0.09500000000000064,-0.09500000000000064,0.0,0.0,0.0,0.0,0.0,0.0,-0.09500000000000064,-0.09500000000000064,-0.09500000000000064
2009-03-03,2.93,3.23,3.725,4.305,2.12,4.325,4.905,5.6025,True,True,True,False,False,False,0.0,3.6011,0.020500000000000185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-04,2.855,3.165,3.7,4.35,2.17,4.265,4.87,5.6525,True,True,True,False,False,False,0.04499999999999993,3.6857,0.08460000000000001,0.04499999999999993,0.04499999999999993,0.04499999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.04499999999999993,0.04499999999999993,0.04499999999999993
2009-03-05,2.85,3.17,3.72,4.405,2.215,4.27,4.905,5.7125,False,True,True,False,False,False,0.055000000000000604,3.4813,-0.20440000000000014,0.0,0.055000000000000604,0.055000000000000604,0.055000000000000604,0.0,0.0,0.0,0.0,0.0,0.055000000000000604,0.055000000000000604,0.055000000000000604
2009-03-06,2.745,3.065,3.605,4.24,2.075,4.18,4.825,5.555,False,False,True,False,False,False,-0.16500000000000004,3.4717,-0.009600000000000275,0.0,0.0,-0.16500000000000004,-0.16500000000000004,-0.16500000000000004,0.0,0.0,0.0,0.0,-0.16500000000000004,-0.16500000000000004,-0.16500000000000004
2009-03-09,2.65,2.97,3.505,4.12,1.975,4.105,4.74,5.48,False,False,False,False,False,False,-0.1200000000000001,3.5264,0.054700000000000415,0.0,0.0,0.0,-0.1200000000000001,-0.1200000000000001,-0.1200000000000001,0.0,0.0,0.0,-0.1200000000000001,-0.1200000000000001,-0.1200000000000001
2009-03-10,2.715,3.035,3.58,4.255,2.12,4.2,4.85,5.6575,False,False,False,False,False,False,0.1349999999999998,3.6266,0.10019999999999962,0.0,0.0,0.0,0.1349999999999998,0.1349999999999998,0.1349999999999998,0.0,0.0,0.0,0.1349999999999998,0.1349999999999998,0.1349999999999998
2009-03-11,2.75,3.075,3.635,4.33,2.185,4.23,4.89,5.7325,False,False,False,False,False,False,0.07500000000000018,3.5536,-0.07299999999999995,0.0,0.0,0.0,0.07500000000000018,0.07500000000000018,0.07500000000000018,0.0,0.0,0.0,0.07500000000000018,0.07500000000000018,0.07500000000000018
2009-03-12,2.675,3.005,3.565,4.27,2.125,4.165,4.825,5.67,False,False,False,False,False,False,-0.0600000000000005,3.4723,-0.0812999999999997,0.0,0.0,0.0,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,0.0,0.0,0.0,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005
2009-03-13,2.75,3.08,3.635,4.28,2.15,4.255,4.9,5.685,False,False,False,False,False,False,0.010000000000000675,3.4655,-0.006800000000000139,0.0,0.0,0.0,0.010000000000000675,0.010000000000000675,0.010000000000000675,0.0,0.0,0.0,0.010000000000000675,0.010000000000000675,0.010000000000000675
