,Date,2yr,5yr,10yr,20yr
7449,2016-07-26,-0.938,-0.912,-0.514,-0.165
7450,2016-07-27,-0.912,-0.904,-0.502,-0.15
7451,2016-07-28,-0.902,-0.922,-0.546,-0.196
7452,2016-07-29,-0.902,-0.92,-0.543,-0.198
7453,2016-08-01,-0.902,-0.92,-0.543,-0.198
7454,2016-08-02,-0.925,-0.922,-0.531,-0.185
7455,2016-08-03,-0.907,-0.908,-0.512,-0.161
7456,2016-08-04,-0.889,-0.897,-0.508,-0.162
7457,2016-08-05,-0.894,-0.921,-0.528,-0.179
7458,2016-08-08,-0.89,-0.903,-0.518,-0.17
7459,2016-08-09,-0.887,-0.897,-0.512,-0.176
7460,2016-08-10,-0.916,-0.907,-0.524,-0.183
7461,2016-08-11,-0.899,-0.915,-0.548,-0.214
7462,2016-08-12,-0.911,-0.896,-0.518,-0.198
7463,2016-08-15,-0.906,-0.91,-0.543,-0.211
7464,2016-08-16,-0.89,-0.881,-0.516,-0.192
7465,2016-08-17,-0.887,-0.862,-0.481,-0.157
7466,2016-08-18,-0.882,-0.871,-0.499,-0.175
7467,2016-08-19,-0.892,-0.879,-0.503,-0.179
7468,2016-08-22,-0.891,-0.865,-0.484,-0.159
7469,2016-08-23,-0.895,-0.877,-0.503,-0.175
7470,2016-08-24,-0.887,-0.863,-0.499,-0.18
7471,2016-08-25,-0.879,-0.864,-0.502,-0.182
7472,2016-08-26,-0.877,-0.862,-0.501,-0.18
7473,2016-08-29,-0.879,-0.847,-0.49,-0.172
7474,2016-08-30,-0.879,-0.837,-0.476,-0.164
7475,2016-08-31,-0.865,-0.822,-0.462,-0.15
7476,2016-09-01,-0.87,-0.808,-0.452,-0.14
7477,2016-09-02,-0.874,-0.809,-0.446,-0.134
7478,2016-09-05,-0.884,-0.808,-0.44,-0.133
7479,2016-09-06,-0.891,-0.816,-0.445,-0.141
7480,2016-09-07,-0.91,-0.843,-0.479,-0.174
7481,2016-09-08,-0.878,-0.838,-0.489,-0.182
7482,2016-09-09,-0.88,-0.815,-0.441,-0.132
7483,2016-09-12,-0.858,-0.756,-0.373,-0.057
7484,2016-09-13,-0.864,-0.763,-0.381,-0.081
7485,2016-09-14,-0.871,-0.738,-0.339,-0.047
7486,2016-09-15,-0.863,-0.735,-0.335,-0.038
7487,2016-09-16,-0.869,-0.749,-0.354,-0.049
7488,2016-09-19,-0.896,-0.78,-0.378,-0.064
7489,2016-09-20,-0.865,-0.771,-0.37,-0.054
7490,2016-09-21,-0.872,-0.779,-0.378,-0.063
7491,2016-09-22,-0.884,-0.791,-0.408,-0.099
7492,2016-09-23,-0.892,-0.813,-0.428,-0.11
7493,2016-09-26,-0.904,-0.833,-0.456,-0.126
7494,2016-09-27,-0.923,-0.874,-0.496,-0.155
7495,2016-09-28,-0.917,-0.874,-0.508,-0.175
7496,2016-09-29,-0.907,-0.861,-0.496,-0.156
7497,2016-09-30,-0.92,-0.881,-0.522,-0.183
7498,2016-10-03,-0.92,-0.882,-0.529,-0.19
7499,2016-10-04,-0.914,-0.875,-0.52,-0.175
7500,2016-10-05,-0.896,-0.845,-0.491,-0.145
7501,2016-10-06,-0.892,-0.838,-0.472,-0.131
7502,2016-10-07,-0.895,-0.83,-0.456,-0.12
7503,2016-10-10,-0.758,-0.842,-0.47,-0.114
7504,2016-10-11,-0.798,-0.853,-0.447,-0.096
7505,2016-10-12,-0.792,-0.85,-0.45,-0.098
7506,2016-10-13,-0.824,-0.865,-0.446,-0.099
7507,2016-10-14,-0.778,-0.843,-0.435,-0.078
7508,2016-10-17,-0.765,-0.812,-0.411,-0.07
7509,2016-10-18,-0.794,-0.849,-0.435,-0.081
7510,2016-10-19,-0.792,-0.85,-0.438,-0.087
7511,2016-10-20,-0.785,-0.826,-0.436,-0.092
7512,2016-10-21,-0.789,-0.843,-0.455,-0.112
7513,2016-10-24,-0.79,-0.839,-0.455,-0.117
7514,2016-10-25,-0.792,-0.831,-0.432,-0.091
7515,2016-10-26,-0.792,-0.826,-0.42,-0.084
7516,2016-10-27,-0.783,-0.792,-0.377,-0.048
7517,2016-10-28,-0.784,-0.77,-0.339,-0.011
7518,2016-10-31,-0.787,-0.777,-0.362,-0.049
7519,2016-11-01,-0.783,-0.741,-0.316,-0.007
7520,2016-11-02,-0.794,-0.764,-0.334,-0.019
7521,2016-11-03,-0.783,-0.734,-0.308,-0.001
7522,2016-11-04,-0.793,-0.731,-0.298,0.008
7523,2016-11-07,-0.801,-0.731,-0.292,0.017
7524,2016-11-08,-0.802,-0.739,-0.296,0.018
7525,2016-11-09,-0.8,-0.764,-0.317,0.016
7526,2016-11-10,-0.788,-0.685,-0.237,0.071
7527,2016-11-11,-0.779,-0.629,-0.147,0.18
7528,2016-11-14,-0.768,-0.578,-0.091,0.224
7529,2016-11-15,-0.763,-0.597,-0.099,0.233
7530,2016-11-16,-0.766,-0.576,-0.068,0.265
7531,2016-11-17,-0.768,-0.589,-0.096,0.226
7532,2016-11-18,-0.789,-0.569,-0.052,0.276
7533,2016-11-21,-0.787,-0.587,-0.073,0.259
7534,2016-11-22,-0.817,-0.657,-0.134,0.213
7535,2016-11-23,-0.815,-0.665,-0.15,0.195
7536,2016-11-24,-0.795,-0.65,-0.141,0.204
7537,2016-11-25,-0.829,-0.66,-0.134,0.214
7538,2016-11-28,-0.826,-0.661,-0.147,0.193
7539,2016-11-29,-0.823,-0.659,-0.143,0.199
7540,2016-11-30,-0.82,-0.65,-0.13,0.212
7541,2016-12-01,-0.804,-0.607,-0.087,0.251
7542,2016-12-02,-0.811,-0.6,-0.074,0.264
7543,2016-12-05,-0.806,-0.62,-0.09,0.258
7544,2016-12-06,-0.81,-0.594,-0.067,0.27
7545,2016-12-07,-0.801,-0.584,-0.054,0.286
7546,2016-12-08,-0.787,-0.567,-0.041,0.296
7547,2016-12-09,-0.792,-0.58,-0.037,0.316
7548,2016-12-12,-0.787,-0.551,0.011,0.375
7549,2016-12-13,-0.799,-0.562,0.004,0.367
7550,2016-12-14,-0.811,-0.591,-0.031,0.33
7551,2016-12-15,-0.768,-0.552,-0.001,0.361
7552,2016-12-16,-0.783,-0.57,-0.025,0.331
7553,2016-12-19,-0.784,-0.568,-0.022,0.334
7554,2016-12-20,-0.796,-0.594,-0.048,0.309
7555,2016-12-21,-0.785,-0.597,-0.058,0.3
7556,2016-12-22,-0.772,-0.591,-0.059,0.297
7557,2016-12-23,-0.788,-0.608,-0.073,0.283
7558,2016-12-26,-0.788,-0.608,-0.073,0.283
7559,2016-12-27,-0.797,-0.641,-0.106,0.253
7560,2016-12-28,-0.805,-0.65,-0.118,0.238
7561,2016-12-29,-0.779,-0.655,-0.138,0.243
7562,2016-12-30,-0.793,-0.655,-0.135,0.226
7563,2017-01-02,-0.793,-0.655,-0.135,0.226
7564,2017-01-03,-0.796,-0.669,-0.164,0.187
7565,2017-01-04,-0.824,-0.674,-0.147,0.211
7566,2017-01-05,-0.814,-0.675,-0.158,0.197
7567,2017-01-06,-0.827,-0.68,-0.162,0.191
7568,2017-01-09,-0.835,-0.676,-0.148,0.207
7569,2017-01-10,-0.829,-0.682,-0.162,0.191
7570,2017-01-11,-0.823,-0.687,-0.171,0.183
7571,2017-01-12,-0.815,-0.71,-0.2,0.163
7572,2017-01-13,-0.818,-0.691,-0.185,0.164
7573,2017-01-16,-0.825,-0.699,-0.187,0.168
7574,2017-01-17,-0.821,-0.717,-0.196,0.177
7575,2017-01-18,-0.823,-0.697,-0.179,0.18
7576,2017-01-19,-0.785,-0.65,-0.136,0.225
7577,2017-01-20,-0.802,-0.642,-0.108,0.258
7578,2017-01-23,-0.806,-0.63,-0.092,0.272
7579,2017-01-24,-0.806,-0.642,-0.11,0.253
7580,2017-01-25,-0.82,-0.623,-0.074,0.288
7581,2017-01-26,-0.808,-0.604,-0.052,0.308
7582,2017-01-27,-0.817,-0.611,-0.056,0.305
7583,2017-01-30,-0.831,-0.623,-0.063,0.296
7584,2017-01-31,-0.835,-0.626,-0.072,0.282
7585,2017-02-01,-0.803,-0.591,-0.051,0.299
7586,2017-02-02,-0.797,-0.588,-0.042,0.315
7587,2017-02-03,-0.811,-0.599,-0.045,0.313
7588,2017-02-06,-0.731,-0.596,-0.083,0.279
7589,2017-02-07,-0.849,-0.669,-0.108,0.258
7590,2017-02-08,-0.84,-0.654,-0.096,0.267
7591,2017-02-09,-0.832,-0.678,-0.13,0.237
7592,2017-02-10,-0.831,-0.677,-0.131,0.234
7593,2017-02-13,-0.857,-0.675,-0.115,0.249
7594,2017-02-14,-0.835,-0.678,-0.124,0.246
7595,2017-02-15,-0.84,-0.661,-0.094,0.28
7596,2017-02-16,-0.841,-0.684,-0.117,0.262
7597,2017-02-17,-0.84,-0.694,-0.135,0.243
7598,2017-02-20,-0.851,-0.7,-0.143,0.231
7599,2017-02-21,-0.846,-0.701,-0.142,0.236
7600,2017-02-22,-0.844,-0.704,-0.147,0.229
7601,2017-02-23,-0.861,-0.708,-0.154,0.212
7602,2017-02-24,-0.863,-0.737,-0.204,0.166
7603,2017-02-27,-0.873,-0.75,-0.214,0.156
7604,2017-02-28,-0.874,-0.752,-0.213,0.154
7605,2017-03-01,-0.863,-0.746,-0.206,0.165
7606,2017-03-02,-0.851,-0.728,-0.195,0.171
7607,2017-03-03,-0.861,-0.712,-0.168,0.196
7608,2017-03-06,-0.843,-0.669,-0.122,0.241
7609,2017-03-07,-0.828,-0.652,-0.113,0.244
7610,2017-03-08,-0.83,-0.638,-0.092,0.265
7611,2017-03-09,-0.832,-0.603,-0.059,0.286
7612,2017-03-10,-0.804,-0.547,0.001,0.345
7613,2017-03-13,-0.799,-0.528,0.025,0.37
7614,2017-03-14,-0.795,-0.512,0.035,0.372
7615,2017-03-15,-0.809,-0.541,0.003,0.339
7616,2017-03-16,-0.793,-0.546,-0.023,0.304
7617,2017-03-17,-0.777,-0.516,0.009,0.337
7618,2017-03-20,-0.791,-0.542,-0.013,0.318
7619,2017-03-21,-0.767,-0.517,0.007,0.338
7620,2017-03-22,-0.776,-0.545,-0.024,0.308
7621,2017-03-23,-0.767,-0.542,-0.032,0.295
7622,2017-03-24,-0.758,-0.521,-0.006,0.323
7623,2017-03-27,-0.773,-0.55,-0.041,0.283
7624,2017-03-28,-0.781,-0.552,-0.042,0.282
7625,2017-03-29,-0.78,-0.579,-0.073,0.254
7626,2017-03-30,-0.776,-0.597,-0.102,0.223
7627,2017-03-31,-0.773,-0.594,-0.1,0.218
7628,2017-04-03,-0.8,-0.603,-0.098,0.224
7629,2017-04-04,-0.787,-0.622,-0.128,0.197
7630,2017-04-05,-0.798,-0.627,-0.134,0.189
7631,2017-04-06,-0.795,-0.626,-0.145,0.168
7632,2017-04-07,-0.789,-0.626,-0.142,0.177
7633,2017-04-10,-0.814,-0.653,-0.163,0.158
7634,2017-04-11,-0.825,-0.669,-0.162,0.172
7635,2017-04-12,-0.811,-0.657,-0.164,0.164
7636,2017-04-13,-0.815,-0.672,-0.185,0.139
7637,2017-04-14,-0.815,-0.672,-0.185,0.139
7638,2017-04-17,-0.815,-0.672,-0.185,0.139
7639,2017-04-18,-0.836,-0.684,-0.196,0.123
7640,2017-04-19,-0.832,-0.686,-0.201,0.118
7641,2017-04-20,-0.823,-0.679,-0.197,0.121
7642,2017-04-21,-0.829,-0.676,-0.193,0.12
7643,2017-04-24,-0.805,-0.613,-0.12,0.194
7644,2017-04-25,-0.796,-0.591,-0.105,0.203
7645,2017-04-26,-0.776,-0.575,-0.084,0.23
7646,2017-04-27,-0.787,-0.58,-0.083,0.234
7647,2017-04-28,-0.772,-0.589,-0.096,0.227
7648,2017-05-01,-0.772,-0.589,-0.096,0.227
7649,2017-05-02,-0.786,-0.587,-0.091,0.225
7650,2017-05-03,-0.774,-0.596,-0.099,0.227
7651,2017-05-04,-0.778,-0.58,-0.076,0.249
7652,2017-05-05,-0.769,-0.558,-0.057,0.263
7653,2017-05-08,-0.768,-0.553,-0.045,0.281
7654,2017-05-09,-0.764,-0.544,-0.032,0.295
7655,2017-05-10,-0.743,-0.535,-0.026,0.306
7656,2017-05-11,-0.756,-0.532,-0.022,0.304
7657,2017-05-12,-0.753,-0.553,-0.054,0.271
7658,2017-05-15,-0.762,-0.565,-0.062,0.265
7659,2017-05-16,-0.757,-0.552,-0.048,0.279
7660,2017-05-17,-0.778,-0.586,-0.08,0.248
7661,2017-05-18,-0.788,-0.605,-0.103,0.223
7662,2017-05-19,-0.789,-0.606,-0.097,0.235
7663,2017-05-22,-0.788,-0.606,-0.1,0.232
7664,2017-05-23,-0.788,-0.599,-0.082,0.258
7665,2017-05-24,-0.772,-0.602,-0.093,0.25
7666,2017-05-25,-0.772,-0.602,-0.093,0.25
7667,2017-05-26,-0.772,-0.618,-0.104,0.252
7668,2017-05-29,-0.774,-0.623,-0.112,0.243
7669,2017-05-30,-0.788,-0.643,-0.126,0.232
7670,2017-05-31,-0.8,-0.659,-0.145,0.208
7671,2017-06-01,-0.79,-0.666,-0.161,0.194
7672,2017-06-02,-0.788,-0.668,-0.163,0.193
7673,2017-06-05,-0.788,-0.668,-0.163,0.193
7674,2017-06-06,-0.801,-0.679,-0.168,0.193
7675,2017-06-07,-0.797,-0.679,-0.169,0.193
7676,2017-06-08,-0.771,-0.664,-0.163,0.199
7677,2017-06-09,-0.819,-0.667,-0.159,0.18
7678,2017-06-12,-0.82,-0.675,-0.166,0.178
7679,2017-06-13,-0.834,-0.673,-0.155,0.187
7680,2017-06-14,-0.815,-0.664,-0.154,0.189
7681,2017-06-15,-0.81,-0.672,-0.173,0.167
7682,2017-06-16,-0.807,-0.636,-0.129,0.212
7683,2017-06-19,-0.811,-0.638,-0.129,0.213
7684,2017-06-20,-0.803,-0.634,-0.133,0.205
7685,2017-06-21,-0.805,-0.646,-0.155,0.177
7686,2017-06-22,-0.795,-0.636,-0.153,0.175
7687,2017-06-23,-0.787,-0.627,-0.145,0.182
7688,2017-06-26,-0.793,-0.632,-0.148,0.179
7689,2017-06-27,-0.793,-0.627,-0.145,0.179
7690,2017-06-28,-0.78,-0.563,-0.074,0.242
7691,2017-06-29,-0.76,-0.529,-0.05,0.257
7692,2017-06-30,-0.719,-0.5,-0.025,0.287
7693,2017-07-03,-0.738,-0.504,-0.029,0.276
7694,2017-07-04,-0.729,-0.491,-0.014,0.293
7695,2017-07-05,-0.732,-0.488,-0.005,0.305
7696,2017-07-06,-0.725,-0.479,0.0,0.305
7697,2017-07-07,-0.743,-0.456,0.045,0.35
7698,2017-07-10,-0.719,-0.456,0.035,0.343
7699,2017-07-11,-0.712,-0.444,0.048,0.357
7700,2017-07-12,-0.718,-0.451,0.037,0.341
7701,2017-07-13,-0.707,-0.449,0.033,0.337
7702,2017-07-14,-0.717,-0.438,0.042,0.338
7703,2017-07-17,-0.705,-0.443,0.03,0.328
7704,2017-07-18,-0.708,-0.444,0.023,0.313
7705,2017-07-19,-0.703,-0.448,0.014,0.304
7706,2017-07-20,-0.699,-0.449,0.01,0.298
7707,2017-07-21,-0.706,-0.448,0.005,0.286
7708,2017-07-24,-0.718,-0.454,0.008,0.293
7709,2017-07-25,-0.718,-0.452,0.02,0.314
7710,2017-07-26,-0.723,-0.443,0.04,0.336
7711,2017-07-27,-0.72,-0.455,0.02,0.314
7712,2017-07-28,-0.687,-0.415,0.054,0.347
7713,2017-07-31,-0.698,-0.419,0.06,0.357
7714,2017-08-01,-0.698,-0.419,0.06,0.357
7715,2017-08-02,-0.704,-0.447,0.015,0.304
7716,2017-08-03,-0.695,-0.464,0.003,0.304
7717,2017-08-04,-0.709,-0.499,-0.049,0.241
7718,2017-08-07,-0.726,-0.512,-0.058,0.234
7719,2017-08-08,-0.727,-0.519,-0.076,0.206
7720,2017-08-09,-0.737,-0.528,-0.086,0.195
7721,2017-08-10,-0.742,-0.558,-0.118,0.167
7722,2017-08-11,-0.76,-0.598,-0.161,0.125
7723,2017-08-14,-0.755,-0.575,-0.136,0.148
7724,2017-08-15,-0.754,-0.581,-0.127,0.173
7725,2017-08-16,-0.749,-0.541,-0.077,0.222
7726,2017-08-17,-0.733,-0.538,-0.075,0.229
7727,2017-08-18,-0.733,-0.547,-0.084,0.223
7728,2017-08-21,-0.748,-0.564,-0.1,0.205
7729,2017-08-22,-0.741,-0.562,-0.1,0.207
7730,2017-08-23,-0.742,-0.57,-0.108,0.203
7731,2017-08-24,-0.734,-0.575,-0.118,0.196
7732,2017-08-25,-0.73,-0.561,-0.099,0.214
7733,2017-08-28,-0.736,-0.573,-0.11,0.207
7734,2017-08-29,-0.745,-0.593,-0.138,0.174
7735,2017-08-30,-0.749,-0.588,-0.121,0.196
7736,2017-08-31,-0.745,-0.581,-0.114,0.203
7737,2017-09-01,-0.756,-0.59,-0.118,0.203
7738,2017-09-04,-0.76,-0.581,-0.109,0.208
7739,2017-09-05,-0.746,-0.579,-0.098,0.235
7740,2017-09-06,-0.762,-0.598,-0.117,0.212
7741,2017-09-07,-0.763,-0.588,-0.097,0.236
7742,2017-09-08,-0.767,-0.611,-0.131,0.198
7743,2017-09-11,-0.736,-0.59,-0.121,0.214
7744,2017-09-12,-0.758,-0.585,-0.1,0.231
7745,2017-09-13,-0.764,-0.57,-0.075,0.256
7746,2017-09-14,-0.742,-0.545,-0.061,0.264
7747,2017-09-15,-0.738,-0.534,-0.05,0.275
7748,2017-09-18,-0.74,-0.513,-0.018,0.308
7749,2017-09-19,-0.734,-0.5,-0.008,0.315
7750,2017-09-20,-0.734,-0.502,-0.009,0.315
7751,2017-09-21,-0.711,-0.476,0.009,0.328
7752,2017-09-22,-0.72,-0.486,0.001,0.319
7753,2017-09-25,-0.737,-0.493,-0.002,0.314
7754,2017-09-26,-0.742,-0.51,-0.02,0.299
7755,2017-09-27,-0.744,-0.497,0.005,0.326
7756,2017-09-28,-0.735,-0.473,0.033,0.356
7757,2017-09-29,-0.737,-0.488,0.017,0.34
7758,2017-10-02,-0.742,-0.472,0.03,0.347
7759,2017-10-03,-0.736,-0.471,0.033,0.355
7760,2017-10-04,-0.741,-0.479,0.017,0.333
7761,2017-10-05,-0.729,-0.475,0.02,0.339
7762,2017-10-06,-0.728,-0.471,0.023,0.342
7763,2017-10-09,-0.742,-0.488,0.008,0.326
7764,2017-10-10,-0.745,-0.499,-0.008,0.311
7765,2017-10-11,-0.741,-0.485,0.011,0.331
7766,2017-10-12,-0.732,-0.481,0.011,0.33
7767,2017-10-13,-0.724,-0.489,-0.006,0.312
7768,2017-10-16,-0.75,-0.513,-0.019,0.305
7769,2017-10-17,-0.748,-0.516,-0.039,0.284
7770,2017-10-18,-0.756,-0.524,-0.052,0.266
7771,2017-10-19,-0.746,-0.509,-0.043,0.269
7772,2017-10-20,-0.737,-0.482,-0.006,0.311
7773,2017-10-23,-0.743,-0.49,-0.015,0.301
7774,2017-10-24,-0.747,-0.47,0.016,0.336
7775,2017-10-25,-0.743,-0.464,0.023,0.342
7776,2017-10-26,-0.736,-0.451,0.035,0.352
7777,2017-10-27,-0.767,-0.485,0.005,0.325
7778,2017-10-30,-0.788,-0.507,-0.019,0.31
7779,2017-10-31,-0.779,-0.524,-0.029,0.298
7780,2017-11-01,-0.779,-0.522,-0.037,0.284
7781,2017-11-02,-0.771,-0.519,-0.028,0.303
7782,2017-11-03,-0.777,-0.535,-0.045,0.288
7783,2017-11-06,-0.79,-0.545,-0.062,0.273
7784,2017-11-07,-0.77,-0.531,-0.057,0.277
7785,2017-11-08,-0.782,-0.558,-0.083,0.258
7786,2017-11-09,-0.773,-0.552,-0.082,0.27
7787,2017-11-10,-0.771,-0.517,-0.032,0.315
7788,2017-11-13,-0.78,-0.523,-0.035,0.312
7789,2017-11-14,-0.779,-0.516,-0.026,0.32
7790,2017-11-15,-0.786,-0.539,-0.056,0.292
7791,2017-11-16,-0.784,-0.533,-0.052,0.296
7792,2017-11-17,-0.784,-0.532,-0.056,0.291
7793,2017-11-20,-0.79,-0.55,-0.077,0.281
7794,2017-11-21,-0.797,-0.566,-0.096,0.265
7795,2017-11-22,-0.787,-0.557,-0.093,0.267
7796,2017-11-23,-0.803,-0.546,-0.087,0.257
7797,2017-11-24,-0.849,-0.539,-0.07,0.267
7798,2017-11-27,-0.776,-0.539,-0.085,0.265
7799,2017-11-28,-0.789,-0.535,-0.082,0.264
7800,2017-11-29,-0.76,-0.513,-0.066,0.279
7801,2017-11-30,-0.753,-0.507,-0.053,0.298
7802,2017-12-01,-0.752,-0.517,-0.079,0.264
7803,2017-12-04,-0.775,-0.532,-0.084,0.257
7804,2017-12-05,-0.772,-0.539,-0.099,0.239
7805,2017-12-06,-0.787,-0.552,-0.122,0.218
7806,2017-12-07,-0.767,-0.547,-0.123,0.208
7807,2017-12-08,-0.78,-0.556,-0.12,0.217
7808,2017-12-11,-0.78,-0.558,-0.124,0.213
7809,2017-12-12,-0.775,-0.552,-0.129,0.203
7810,2017-12-13,-0.774,-0.545,-0.111,0.226
7811,2017-12-14,-0.769,-0.536,-0.11,0.217
7812,2017-12-15,-0.772,-0.563,-0.147,0.191
7813,2017-12-18,-0.788,-0.565,-0.138,0.2
7814,2017-12-19,-0.794,-0.57,-0.142,0.197
7815,2017-12-20,-0.782,-0.537,-0.106,0.227
7816,2017-12-21,-0.767,-0.518,-0.082,0.252
7817,2017-12-22,-0.752,-0.516,-0.086,0.25
7818,2017-12-25,-0.752,-0.516,-0.086,0.25
7819,2017-12-26,-0.752,-0.516,-0.086,0.25
7820,2017-12-27,-0.766,-0.531,-0.092,0.247
7821,2017-12-28,-0.769,-0.524,-0.09,0.246
7822,2017-12-29,-0.761,-0.519,-0.095,0.241
7823,2018-01-01,-0.761,-0.519,-0.095,0.241
7824,2018-01-02,-0.761,-0.519,-0.095,0.241
7825,2018-01-03,-0.765,-0.524,-0.095,0.244
7826,2018-01-04,-0.81,-0.543,-0.098,0.235
7827,2018-01-05,-0.815,-0.546,-0.106,0.225
7828,2018-01-08,-0.83,-0.553,-0.109,0.223
7829,2018-01-09,-0.85,-0.559,-0.097,0.234
7830,2018-01-10,-0.839,-0.536,-0.072,0.258
7831,2018-01-11,-0.832,-0.526,-0.051,0.289
7832,2018-01-12,-0.819,-0.472,0.019,0.354
7833,2018-01-15,-0.811,-0.472,0.016,0.353
7834,2018-01-16,-0.813,-0.474,0.014,0.353
7835,2018-01-17,-0.836,-0.489,-0.01,0.317
7836,2018-01-18,-0.82,-0.478,0.014,0.352
7837,2018-01-19,-0.822,-0.478,0.022,0.369
7838,2018-01-22,-0.838,-0.488,0.02,0.368
7839,2018-01-23,-0.845,-0.49,0.023,0.372
7840,2018-01-24,-0.833,-0.469,0.059,0.423
7841,2018-01-25,-0.815,-0.471,0.056,0.433
7842,2018-01-26,-0.819,-0.452,0.063,0.409
7843,2018-01-29,-0.822,-0.433,0.093,0.439
7844,2018-01-30,-0.825,-0.415,0.116,0.456
7845,2018-01-31,-0.833,-0.426,0.103,0.436
7846,2018-02-01,-0.812,-0.387,0.138,0.467
7847,2018-02-02,-0.812,-0.372,0.175,0.514
7848,2018-02-05,-0.84,-0.377,0.188,0.531
7849,2018-02-06,-0.863,-0.426,0.146,0.498
7850,2018-02-07,-0.837,-0.417,0.154,0.521
7851,2018-02-08,-0.824,-0.392,0.186,0.554
7852,2018-02-09,-0.838,-0.369,0.214,0.577
7853,2018-02-12,-0.751,-0.378,0.213,0.58
7854,2018-02-13,-0.762,-0.4,0.194,0.555
7855,2018-02-14,-0.756,-0.398,0.199,0.567
7856,2018-02-15,-0.738,-0.374,0.221,0.587
7857,2018-02-16,-0.735,-0.391,0.205,0.579
7858,2018-02-19,-0.746,-0.408,0.191,0.567
7859,2018-02-20,-0.74,-0.404,0.207,0.596
7860,2018-02-21,-0.733,-0.44,0.157,0.549
7861,2018-02-22,-0.737,-0.429,0.173,0.564
7862,2018-02-23,-0.743,-0.451,0.144,0.533
7863,2018-02-26,-0.756,-0.458,0.125,0.519
7864,2018-02-27,-0.76,-0.456,0.133,0.53
7865,2018-02-28,-0.77,-0.474,0.116,0.512
7866,2018-03-01,-0.774,-0.503,0.089,0.487
7867,2018-03-02,-0.775,-0.516,0.074,0.475
7868,2018-03-05,-0.787,-0.516,0.082,0.475
7869,2018-03-06,-0.774,-0.492,0.102,0.493
7870,2018-03-07,-0.775,-0.473,0.127,0.514
7871,2018-03-08,-0.776,-0.468,0.13,0.515
7872,2018-03-09,-0.779,-0.474,0.118,0.499
7873,2018-03-12,-0.78,-0.471,0.119,0.496
7874,2018-03-13,-0.768,-0.468,0.119,0.498
7875,2018-03-14,-0.773,-0.467,0.133,0.518
7876,2018-03-15,-0.77,-0.462,0.132,0.511
7877,2018-03-16,-0.78,-0.487,0.111,0.493
7878,2018-03-19,-0.794,-0.494,0.11,0.492
7879,2018-03-20,-0.787,-0.502,0.098,0.482
7880,2018-03-21,-0.791,-0.488,0.113,0.493
7881,2018-03-22,-0.79,-0.504,0.096,0.478
7882,2018-03-23,-0.812,-0.528,0.074,0.455
7883,2018-03-26,-0.798,-0.509,0.093,0.474
7884,2018-03-27,-0.797,-0.508,0.093,0.475
7885,2018-03-28,-0.804,-0.537,0.048,0.429
7886,2018-03-29,-0.791,-0.529,0.054,0.437
7887,2018-03-30,-0.791,-0.529,0.054,0.437
7888,2018-04-02,-0.791,-0.529,0.054,0.437
7889,2018-04-03,-0.811,-0.537,0.06,0.44
7890,2018-04-04,-0.818,-0.557,0.036,0.415
7891,2018-04-05,-0.809,-0.55,0.04,0.419
7892,2018-04-06,-0.806,-0.544,0.047,0.426
7893,2018-04-09,-0.812,-0.553,0.039,0.418
7894,2018-04-10,-0.819,-0.56,0.026,0.399
7895,2018-04-11,-0.802,-0.545,0.039,0.415
7896,2018-04-12,-0.774,-0.546,0.028,0.411
7897,2018-04-13,-0.765,-0.526,0.051,0.433
7898,2018-04-16,-0.767,-0.513,0.068,0.448
7899,2018-04-17,-0.748,-0.511,0.066,0.455
7900,2018-04-18,-0.733,-0.511,0.05,0.433
7901,2018-04-19,-0.695,-0.461,0.09,0.47
7902,2018-04-20,-0.688,-0.422,0.136,0.512
7903,2018-04-23,-0.674,-0.408,0.157,0.543
7904,2018-04-24,-0.69,-0.421,0.149,0.534
7905,2018-04-25,-0.684,-0.398,0.179,0.567
7906,2018-04-26,-0.655,-0.393,0.162,0.544
7907,2018-04-27,-0.668,-0.42,0.123,0.497
7908,2018-04-30,-0.686,-0.423,0.12,0.482
7909,2018-05-01,-0.686,-0.423,0.12,0.482
7910,2018-05-02,-0.702,-0.416,0.097,0.419
7911,2018-05-03,-0.687,-0.431,0.096,0.446
7912,2018-05-04,-0.698,-0.456,0.056,0.393
7913,2018-05-07,-0.69,-0.453,0.053,0.387
7914,2018-05-08,-0.67,-0.465,0.052,0.419
7915,2018-05-09,-0.647,-0.435,0.085,0.461
7916,2018-05-10,-0.647,-0.435,0.085,0.461
7917,2018-05-11,-0.665,-0.445,0.069,0.427
7918,2018-05-14,-0.662,-0.424,0.1,0.46
7919,2018-05-15,-0.661,-0.403,0.128,0.485
7920,2018-05-16,-0.664,-0.396,0.139,0.496
7921,2018-05-17,-0.649,-0.386,0.151,0.515
7922,2018-05-18,-0.649,-0.383,0.155,0.52
7923,2018-05-21,-0.649,-0.383,0.155,0.52
7924,2018-05-22,-0.678,-0.413,0.123,0.479
7925,2018-05-23,-0.684,-0.455,0.086,0.459
7926,2018-05-24,-0.678,-0.444,0.101,0.478
7927,2018-05-25,-0.692,-0.479,0.063,0.443
7928,2018-05-28,-0.7,-0.505,0.044,0.437
7929,2018-05-29,-0.73,-0.613,-0.084,0.325
7930,2018-05-30,-0.772,-0.619,-0.057,0.352
7931,2018-05-31,-0.742,-0.562,-0.008,0.388
7932,2018-06-01,-0.733,-0.558,-0.03,0.345
