"Date","Price","Open","High","Low","Vol.","Change %"
"02/06/2020","109.99","109.82","110.00","109.72","","0.17%"
"02/05/2020","109.80","109.53","109.86","109.30","","0.26%"
"02/04/2020","109.51","108.68","109.55","108.55","","0.77%"
"02/03/2020","108.67","108.41","108.81","108.32","","0.27%"
"01/31/2020","108.38","108.96","109.14","108.32","","-0.52%"
"01/30/2020","108.95","109.01","109.07","108.58","","-0.04%"
"01/29/2020","108.99","109.14","109.27","108.97","","-0.13%"
"01/28/2020","109.13","108.89","109.21","108.75","","0.22%"
"01/27/2020","108.89","109.05","109.14","108.73","","-0.35%"
"01/24/2020","109.27","109.50","109.66","109.17","","-0.19%"
"01/23/2020","109.48","109.84","109.87","109.26","","-0.32%"
"01/22/2020","109.83","109.86","110.10","109.82","","-0.03%"
"01/21/2020","109.86","110.18","110.22","109.76","","-0.29%"
"01/20/2020","110.18","110.15","110.22","110.04","","0.04%"
"01/17/2020","110.14","110.14","110.29","110.04","","0.00%"
"01/16/2020","110.14","109.89","110.19","109.85","","0.24%"
"01/15/2020","109.88","109.99","110.02","109.79","","-0.08%"
"01/14/2020","109.97","109.94","110.21","109.86","","0.04%"
"01/13/2020","109.93","109.49","109.95","109.44","","0.43%"
"01/10/2020","109.46","109.51","109.70","109.43","","-0.05%"
"01/09/2020","109.51","109.12","109.58","109.01","","0.36%"
"01/08/2020","109.12","108.42","109.25","107.64","","0.65%"
"01/07/2020","108.42","108.37","108.64","108.26","","0.06%"
"01/06/2020","108.36","108.00","108.51","107.76","","0.26%"
"01/03/2020","108.08","108.57","108.64","107.83","","-0.45%"
"01/02/2020","108.57","108.75","108.87","108.21","","-0.12%"
"01/01/2020","108.70","108.63","108.75","108.61","","0.08%"
"12/31/2019","108.61","108.88","108.89","108.47","","-0.23%"
"12/30/2019","108.86","109.47","109.51","108.75","","-0.50%"
"12/27/2019","109.41","109.60","109.64","109.39","","-0.20%"
"12/26/2019","109.63","109.35","109.69","109.32","","0.26%"
"12/25/2019","109.35","109.39","109.43","109.28","","-0.04%"
"12/24/2019","109.39","109.39","109.44","109.32","","0.00%"
"12/23/2019","109.39","109.40","109.54","109.33","","-0.05%"
"12/20/2019","109.44","109.36","109.53","109.25","","0.06%"
"12/19/2019","109.37","109.55","109.68","109.18","","-0.15%"
"12/18/2019","109.53","109.50","109.64","109.39","","0.05%"
"12/17/2019","109.47","109.54","109.64","109.44","","-0.02%"
"12/16/2019","109.49","109.38","109.68","109.25","","0.12%"
"12/13/2019","109.36","109.31","109.71","108.92","","0.06%"
"12/12/2019","109.29","108.56","109.45","108.46","","0.69%"
"12/11/2019","108.54","108.72","108.86","108.46","","-0.15%"
"12/10/2019","108.70","108.56","108.77","108.51","","0.14%"
"12/09/2019","108.55","108.68","108.68","108.43","","-0.04%"
"12/06/2019","108.59","108.76","108.92","108.52","","-0.15%"
"12/05/2019","108.75","108.86","109.00","108.65","","-0.09%"
"12/04/2019","108.85","108.64","108.97","108.43","","0.21%"
"12/03/2019","108.62","108.96","109.21","108.48","","-0.33%"
"12/02/2019","108.98","109.54","109.74","108.93","","-0.48%"
"11/29/2019","109.51","109.51","109.68","109.39","","0.01%"
"11/28/2019","109.50","109.54","109.58","109.33","","-0.05%"
"11/27/2019","109.55","109.04","109.61","109.00","","0.48%"
"11/26/2019","109.03","108.93","109.21","108.87","","0.12%"
"11/25/2019","108.90","108.71","108.98","108.64","","0.24%"
"11/22/2019","108.64","108.64","108.74","108.47","","0.01%"
"11/21/2019","108.63","108.61","108.71","108.28","","0.03%"
"11/20/2019","108.60","108.54","108.75","108.35","","0.06%"
"11/19/2019","108.53","108.68","108.86","108.45","","-0.12%"
"11/18/2019","108.66","108.82","109.07","108.51","","-0.06%"
"11/15/2019","108.73","108.40","108.86","108.37","","0.31%"
"11/14/2019","108.39","108.83","108.87","108.24","","-0.39%"
"11/13/2019","108.81","109.00","109.15","108.65","","-0.17%"
