Date,1yr,2yr,5yr,10yr,20yr,30yr,In ECB 3dWindow,In ECB 5dWindow,In ECB 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,ECB 10yr - 3dWindow Change,ECB 10yr - 5dWindow Change,ECB 10yr - 7dWindow Change,ECB 10yr - Outside 3dWindow Change,ECB 10yr - Outside 5dWindow Change,ECB 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change,US10y,US10y Change,Price,Open,High,Low,Vol.,Change %,Spread,country,gdp_per_cap,log_gpc,qrtly_chng_gpc,yearly_chng_gpc,log_qrtly_chng_gpc,log_yearly_chng_gpc,vix,dxy
2007-08-22,4.034,3.871,4.012,4.233,4.507,4.488,False,False,False,0,False,False,-0.0440000000000004,0.0,0.0,0.0,-0.0440000000000004,-0.0440000000000004,-0.0440000000000004,0.0,0.0,0.0,-0.0440000000000004,-0.0440000000000004,-0.0440000000000004,4.7625,0.0200000000000004,"0,7383","0,7427",0.7435,0.7378,,"-0,62%",0.0,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,22.89,81.25
2007-08-23,4.145,4.026,4.13,4.281,4.538,4.518,False,False,False,0,False,False,0.048,0.0,0.0,0.0,0.048,0.048,0.048,0.0,0.0,0.0,0.048,0.048,0.048,4.748,-0.0144999999999999,"0,7369","0,7380",0.7389,0.7358,,"-0,19%",0.0,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,22.62,81.139999
2007-08-24,4.2,4.019,4.106,4.269,4.535,4.494,False,False,False,0,False,False,-0.0119999999999995,0.0,0.0,0.0,-0.0119999999999995,-0.0119999999999995,-0.0119999999999995,0.0,0.0,0.0,-0.0119999999999995,-0.0119999999999995,-0.0119999999999995,4.7406,-0.0074000000000005,"0,7309","0,7371",0.7378,0.7308,,"-0,81%",0.12472723904619,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,20.72,80.669998
2007-08-27,4.163,4.059,4.125,4.266,4.528,4.486,False,False,False,0,False,False,-0.0030000000000001,0.0,0.0,0.0,-0.0030000000000001,-0.0030000000000001,-0.0030000000000001,0.0,0.0,0.0,-0.0030000000000001,-0.0030000000000001,-0.0030000000000001,4.7181,-0.0224999999999999,"0,7329","0,7314",0.7335,0.7306,,"0,27%",0.19358256404698,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,22.72,80.739998
2007-08-28,4.192,4.006,4.089,4.249,4.522,4.475,False,False,False,0,False,False,-0.0170000000000003,0.0,0.0,0.0,-0.0170000000000003,-0.0170000000000003,-0.0170000000000003,0.0,0.0,0.0,-0.0170000000000003,-0.0170000000000003,-0.0170000000000003,4.6724,-0.0457,"0,7352","0,7330",0.7352,0.7309,,"0,31%",0.42651145459588,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,26.3,80.760002
2007-08-29,4.116,3.929,4.067,4.219,4.509,4.471,False,False,False,0,False,False,-0.0299999999999993,0.0,0.0,0.0,-0.0299999999999993,-0.0299999999999993,-0.0299999999999993,0.0,0.0,0.0,-0.0299999999999993,-0.0299999999999993,-0.0299999999999993,4.7007,0.0283000000000006,"0,7311","0,7351",0.7373,0.7308,,"-0,56%",0.52054955101725,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,23.81,80.699997
2007-08-30,4.138,3.961,4.116,4.245,4.557,4.534,False,False,False,0,False,False,0.0259999999999998,0.0,0.0,0.0,0.0259999999999998,0.0259999999999998,0.0259999999999998,0.0,0.0,0.0,0.0259999999999998,0.0259999999999998,0.0259999999999998,4.6477,-0.0529999999999999,"0,7331","0,7310",0.7358,0.731,,"0,27%",0.09873705172918001,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,25.06,80.790001
2007-08-31,4.127,3.972,4.072,4.216,4.527,4.492,False,False,False,0,False,False,-0.0289999999999999,0.0,0.0,0.0,-0.0289999999999999,-0.0289999999999999,-0.0289999999999999,0.0,0.0,0.0,-0.0289999999999999,-0.0289999999999999,-0.0289999999999999,4.6652,0.0174999999999991,"0,7337","0,7332",0.7343,0.7288,,"0,08%",0.0,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,23.38,80.790001
2007-09-03,4.103,4.036,4.128,4.249,4.544,4.508,False,False,True,0,False,False,0.0329999999999994,0.0,0.0,0.0329999999999994,0.0329999999999994,0.0329999999999994,0.0,0.0,0.0,0.0,0.0329999999999994,0.0329999999999994,0.0329999999999994,,,"0,7342","0,7336",0.7351,0.7322,,"0,07%",0.0,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,14.09,
2007-09-04,4.133,4.042,4.14,4.264,4.565,4.53,False,True,True,0,False,False,0.0150000000000005,0.0,0.0150000000000005,0.0150000000000005,0.0150000000000005,0.0,0.0,0.0,0.0,0.0,0.0150000000000005,0.0150000000000005,0.0150000000000005,4.692,,"0,7349","0,7339",0.7379,0.7337,,"0,10%",0.13110565830029,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,13.14,80.879997
2007-09-05,4.162,4.089,4.162,4.281,4.587,4.549,True,True,True,0,False,False,0.0169999999999994,0.0169999999999994,0.0169999999999994,0.0169999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0169999999999994,0.0169999999999994,0.0169999999999994,4.6241,-0.0678999999999998,"0,7326","0,7351",0.7369,0.7313,,"-0,31%",0.0,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,12.88,80.620003
2007-09-06,4.13,3.955,4.067,4.215,4.516,4.474,True,True,True,0,False,False,-0.0659999999999998,-0.0659999999999998,-0.0659999999999998,-0.0659999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.0659999999999998,-0.0659999999999998,-0.0659999999999998,4.6441,0.0199999999999995,"0,7306","0,7325",0.7335,0.7292,,"-0,27%",0.0,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,,80.470001
2007-09-07,4.12,4.026,4.104,4.214,4.543,4.503,True,True,True,0,False,False,-0.0009999999999994,-0.0009999999999994,-0.0009999999999994,-0.0009999999999994,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009999999999994,-0.0009999999999994,-0.0009999999999994,4.5226,-0.1215000000000001,"0,7263","0,7301",0.732,0.7246,,"-0,59%",0.0,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,15.16,79.959999
2007-09-10,4.027,3.924,3.98,4.118,4.451,4.422,False,False,False,0,False,False,-0.096,0.0,0.0,0.0,-0.096,-0.096,-0.096,0.0,0.0,0.0,-0.096,-0.096,-0.096,4.471,-0.0515999999999996,"0,7247","0,7254",0.7264,0.7237,,"-0,22%",0.08700498759042,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,16.12,79.82
2007-09-11,4.056,3.833,3.941,4.083,4.432,4.392,False,False,False,0,False,False,-0.0350000000000001,0.0,0.0,0.0,-0.0350000000000001,-0.0350000000000001,-0.0350000000000001,0.0,0.0,0.0,-0.0350000000000001,-0.0350000000000001,-0.0350000000000001,4.4981,0.0270999999999999,"0,7227","0,7242",0.7258,0.722,,"-0,28%",0.0,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,28.5,79.699997
2007-09-12,4.1,3.886,3.98,4.113,4.469,4.429,False,False,False,0,False,False,0.0300000000000002,0.0,0.0,0.0,0.0300000000000002,0.0300000000000002,0.0300000000000002,0.0,0.0,0.0,0.0300000000000002,0.0300000000000002,0.0300000000000002,4.5369,0.0388000000000001,"0,7191","0,7228",0.7234,0.7185,,"-0,50%",0.1751372861673,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,,79.360001
2007-09-13,3.972,3.967,3.994,4.122,4.473,4.442,False,False,False,0,False,False,0.0089999999999994,0.0,0.0,0.0,0.0089999999999994,0.0089999999999994,0.0089999999999994,0.0,0.0,0.0,0.0089999999999994,0.0089999999999994,0.0089999999999994,4.6041,0.0671999999999997,"0,7209","0,7191",0.7214,0.7179,,"0,25%",0.01513315749326,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,24.76,79.510002
2007-09-14,4.079,4.005,4.068,4.167,4.484,4.466,False,False,False,0,False,False,0.0449999999999999,0.0,0.0,0.0,0.0449999999999999,0.0449999999999999,0.0449999999999999,0.0,0.0,0.0,0.0449999999999999,0.0449999999999999,0.0449999999999999,4.5855,-0.0186000000000001,"0,7207","0,7211",0.7224,0.7195,,"-0,03%",0.22787691031136,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,24.92,79.620003
2007-09-17,4.091,3.994,4.056,4.167,4.462,4.44,False,False,False,1,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5882,0.0026999999999999,"0,7211","0,7209",0.722,0.7199,,"0,06%",0.08535012442758999,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,26.48,79.720001
2007-09-18,4.092,3.983,4.031,4.152,4.443,4.405,False,False,False,1,True,True,-0.0149999999999996,0.0,0.0,0.0,-0.0149999999999996,-0.0149999999999996,-0.0149999999999996,-0.0149999999999996,-0.0149999999999996,-0.0149999999999996,0.0,0.0,0.0,4.6214,0.0332000000000007,"0,7153","0,7213",0.7232,0.7147,,"-0,80%",0.15200437453283,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,20.35,79.209999
2007-09-19,4.061,3.94,4.073,4.189,4.477,4.444,False,False,False,1,True,True,0.0369999999999999,0.0,0.0,0.0,0.0369999999999999,0.0369999999999999,0.0369999999999999,0.0369999999999999,0.0369999999999999,0.0369999999999999,0.0,0.0,0.0,4.6539,0.0324999999999997,"0,7165","0,7153",0.7176,0.7148,,"0,17%",0.0,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,20.03,79.300003
2007-09-20,3.989,4.069,4.166,4.265,4.568,4.539,False,False,False,0,True,True,0.0759999999999996,0.0,0.0,0.0,0.0759999999999996,0.0759999999999996,0.0759999999999996,0.0,0.0759999999999996,0.0759999999999996,0.0759999999999996,0.0,0.0,4.7981,0.1441999999999996,"0,7107","0,7159",0.7162,0.7092,,"-0,81%",0.0,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,20.45,78.580002
2007-09-21,4.12,4.08,4.24,4.348,4.66,4.634,False,False,False,0,False,True,0.0830000000000001,0.0,0.0,0.0,0.0830000000000001,0.0830000000000001,0.0830000000000001,0.0,0.0,0.0830000000000001,0.0830000000000001,0.0830000000000001,0.0,4.7573,-0.0407999999999999,"0,7097","0,7110",0.7121,0.7081,,"-0,14%",0.21196145924552998,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,19.0,78.599998
2007-09-24,4.1,4.058,4.199,4.357,4.646,4.638,False,False,False,0,False,False,0.0090000000000003,0.0,0.0,0.0,0.0090000000000003,0.0090000000000003,0.0090000000000003,0.0,0.0,0.0,0.0090000000000003,0.0090000000000003,0.0090000000000003,4.7521,-0.0051999999999994,"0,7098","0,7095",0.7108,0.7076,,"0,01%",0.32405859132403003,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,19.37,78.529999
2007-09-25,4.101,4.058,4.213,4.359,4.658,4.651,False,False,False,0,False,False,0.0019999999999997,0.0,0.0,0.0,0.0019999999999997,0.0019999999999997,0.0019999999999997,0.0,0.0,0.0,0.0019999999999997,0.0019999999999997,0.0019999999999997,4.7487,-0.0034,"0,7069","0,7100",0.7113,0.7064,,"-0,41%",0.10077945005449,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,18.6,78.309998
2007-09-26,3.982,4.036,4.189,4.342,4.625,4.629,False,False,False,0,False,False,-0.0170000000000003,0.0,0.0,0.0,-0.0170000000000003,-0.0170000000000003,-0.0170000000000003,0.0,0.0,0.0,-0.0170000000000003,-0.0170000000000003,-0.0170000000000003,4.7578,0.0090999999999992,"0,7078","0,7068",0.7087,0.706,,"0,13%",0.10930815566497,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,17.63,78.489998
2007-09-27,4.106,4.08,4.229,4.375,4.649,4.638,False,False,False,0,False,False,0.0330000000000003,0.0,0.0,0.0,0.0330000000000003,0.0330000000000003,0.0330000000000003,0.0,0.0,0.0,0.0330000000000003,0.0330000000000003,0.0330000000000003,4.7081,-0.0496999999999996,"0,7066","0,7076",0.7081,0.7046,,"-0,17%",0.0,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,17.0,78.339996
2007-09-28,4.074,4.063,4.195,4.36,4.633,4.618,False,False,False,0,False,False,-0.0149999999999996,0.0,0.0,0.0,-0.0149999999999996,-0.0149999999999996,-0.0149999999999996,0.0,0.0,0.0,-0.0149999999999996,-0.0149999999999996,-0.0149999999999996,4.713,0.0049000000000001,"0,7006","0,7067",0.7069,0.7002,,"-0,85%",0.27658357833747,DEU,42422.6,10.655436518083874,360.6999999999971,694.2999999999956,5.888046587909486,6.5429041437592215,18.0,77.720001
2007-10-01,4.054,4.03,4.159,4.344,4.61,4.602,False,False,True,0,False,False,-0.016,0.0,0.0,-0.016,-0.016,-0.016,0.0,0.0,0.0,0.0,-0.016,-0.016,-0.016,4.6837,-0.0293000000000001,"0,7027","0,7003",0.7038,0.7,,"0,30%",0.0,DEU,45913.8,10.734521004456171,360.3000000000029,1015.2000000000044,5.886937017754056,6.922840916400182,11.47,77.900002
