Date,2yr,5yr,10yr,20yr,In SNB 3dWindow,In SNB 5dWindow,In SNB 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,US10yr,US10yr Change,SNB 10yr - 3dWindow Change,SNB 10yr - 5dWindow Change,SNB 10yr - 7dWindow Change,SNB 10yr - Outside 3dWindow Change,SNB 10yr - Outside 5dWindow Change,SNB 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change,Price,Open,High,Low,Vol.,Change %,Spread,country,gdp_per_cap,log_gpc,qrtly_chng_gpc,yearly_chng_gpc,log_qrtly_chng_gpc,log_yearly_chng_gpc,vix,dxy
2004-08-05,1.261,2.061,2.841,3.474,False,False,False,0,False,False,-0.0259999999999998,4.6753,-0.0281000000000002,0.0,0.0,0.0,-0.0259999999999998,-0.0259999999999998,-0.0259999999999998,0.0,0.0,0.0,-0.0259999999999998,-0.0259999999999998,-0.0259999999999998,1.2749,1.2755,1.28,1.2728,,-0.11%,0.0,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,,89.639999
2004-08-06,1.232,2.045,2.83,3.475,False,False,False,0,False,False,-0.0110000000000001,4.5007,-0.1745999999999998,0.0,0.0,0.0,-0.0110000000000001,-0.0110000000000001,-0.0110000000000001,0.0,0.0,0.0,-0.0110000000000001,-0.0110000000000001,-0.0110000000000001,1.251,1.2746,1.2776,1.249,,-1.87%,0.23440478277461002,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,15.01,88.360001
2004-08-09,1.107,1.944,2.765,3.455,False,False,False,1,True,True,-0.0649999999999999,4.5304,0.0297,0.0,0.0,0.0,-0.0649999999999999,-0.0649999999999999,-0.0649999999999999,-0.0649999999999999,-0.0649999999999999,-0.0649999999999999,0.0,0.0,0.0,1.254,1.2495,1.2577,1.2493,,0.24%,0.42791002190045,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,14.06,88.389999
2004-08-10,1.147,1.986,2.806,3.462,False,False,False,1,True,True,0.0409999999999999,4.5683,0.0378999999999996,0.0,0.0,0.0,0.0409999999999999,0.0409999999999999,0.0409999999999999,0.0409999999999999,0.0409999999999999,0.0409999999999999,0.0,0.0,0.0,1.2629,1.2541,1.2636,1.2488,,0.71%,0.01576521631376,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,15.05,88.790001
2004-08-11,1.166,2.008,2.819,3.469,False,False,False,1,True,True,0.0129999999999999,4.5583,-0.0099999999999997,0.0,0.0,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0,0.0,0.0,1.2602,1.2627,1.2648,1.2585,,-0.21%,0.0,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,13.8,88.849998
2004-08-12,1.165,1.999,2.801,3.456,False,False,False,0,True,True,-0.0179999999999997,4.5328,-0.0255,0.0,0.0,0.0,-0.0179999999999997,-0.0179999999999997,-0.0179999999999997,0.0,-0.0179999999999997,-0.0179999999999997,-0.0179999999999997,0.0,0.0,1.2557,1.2613,1.2622,1.251,,-0.36%,0.44477367796184997,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,13.19,88.690002
2004-08-13,1.146,1.96,2.762,3.432,False,False,False,0,False,True,-0.0390000000000001,4.4897,-0.0430999999999999,0.0,0.0,0.0,-0.0390000000000001,-0.0390000000000001,-0.0390000000000001,0.0,0.0,-0.0390000000000001,-0.0390000000000001,-0.0390000000000001,0.0,1.238,1.2559,1.263,1.2372,,-1.41%,0.2399246156853,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,17.98,87.900002
2004-08-16,1.13,1.963,2.773,3.453,False,False,False,0,False,False,0.0110000000000001,4.5305,0.0407999999999999,0.0,0.0,0.0,0.0110000000000001,0.0110000000000001,0.0110000000000001,0.0,0.0,0.0,0.0110000000000001,0.0110000000000001,0.0110000000000001,1.2409,1.238,1.2459,1.2369,,0.23%,0.55613680449239,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,17.57,87.959999
2004-08-17,1.147,2.001,2.813,3.469,False,False,False,0,False,False,0.04,4.4806,-0.0499,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.04,0.04,0.04,1.2435,1.2408,1.2481,1.2373,,0.21%,0.08734935374061001,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,17.02,88.059998
2004-08-18,1.147,1.97,2.782,3.451,False,False,False,0,False,False,-0.0310000000000001,4.5007,0.0201000000000002,0.0,0.0,0.0,-0.0310000000000001,-0.0310000000000001,-0.0310000000000001,0.0,0.0,0.0,-0.0310000000000001,-0.0310000000000001,-0.0310000000000001,1.2449,1.2436,1.2515,1.2416,,0.11%,0.09732624293508,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,16.23,88.080002
2004-08-19,1.16,2.009,2.814,3.46,False,False,False,0,False,False,0.032,4.4938,-0.0068999999999999,0.0,0.0,0.0,0.032,0.032,0.032,0.0,0.0,0.0,0.032,0.032,0.032,1.2428,1.2444,1.247,1.2397,,-0.17%,0.28984146866004,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,16.96,87.790001
2004-08-20,1.145,1.977,2.778,3.448,False,False,False,0,False,False,-0.036,4.5059,0.0120999999999993,0.0,0.0,0.0,-0.036,-0.036,-0.036,0.0,0.0,0.0,-0.036,-0.036,-0.036,1.2511,1.2419,1.254,1.24,,0.67%,0.0,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,16.0,88.120003
2004-08-23,1.184,2.022,2.8,3.464,False,False,False,0,False,False,0.0219999999999997,4.5515,0.0456000000000003,0.0,0.0,0.0,0.0219999999999997,0.0219999999999997,0.0219999999999997,0.0,0.0,0.0,0.0219999999999997,0.0219999999999997,0.0219999999999997,1.2703,1.2498,1.2715,1.2487,,1.53%,0.0,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,15.88,89.059998
2004-08-24,1.2,2.062,2.86,3.48,False,False,False,0,False,False,0.06,4.5543,0.0027999999999996,0.0,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.06,0.06,0.06,1.2725,1.2694,1.2755,1.2662,,0.17%,0.25277376866401,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,15.33,89.459999
2004-08-25,1.224,2.055,2.848,3.48,False,False,False,0,False,False,-0.012,4.5303,-0.0239999999999991,0.0,0.0,0.0,-0.012,-0.012,-0.012,0.0,0.0,0.0,-0.012,-0.012,-0.012,1.2736,1.2722,1.2772,1.2691,,0.09%,0.39508431124383,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,14.98,89.419998
2004-08-26,1.244,2.085,2.878,3.497,False,False,False,0,False,False,0.0300000000000002,4.4971,-0.0332000000000007,0.0,0.0,0.0,0.0300000000000002,0.0300000000000002,0.0300000000000002,0.0,0.0,0.0,0.0300000000000002,0.0300000000000002,0.0300000000000002,1.2725,1.2729,1.2784,1.2704,,-0.09%,0.36046587212279,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,14.91,89.300003
2004-08-27,1.213,2.044,2.846,3.488,False,False,False,0,False,False,-0.032,4.4975,0.0003999999999999,0.0,0.0,0.0,-0.032,-0.032,-0.032,0.0,0.0,0.0,-0.032,-0.032,-0.032,1.2828,1.2721,1.2851,1.2692,,0.81%,0.47889556214987994,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,14.71,89.769997
2004-08-30,1.249,2.047,2.862,3.51,False,False,False,0,False,False,0.016,4.4606,-0.0368999999999992,0.0,0.0,0.0,0.016,0.016,0.016,0.0,0.0,0.0,0.016,0.016,0.016,1.2791,1.2822,1.2856,1.2753,,-0.29%,0.0,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,15.44,89.690002
2004-08-31,1.182,2.019,2.825,3.479,False,False,False,0,False,False,-0.0369999999999999,4.3968,-0.0638000000000005,0.0,0.0,0.0,-0.0369999999999999,-0.0369999999999999,-0.0369999999999999,0.0,0.0,0.0,-0.0369999999999999,-0.0369999999999999,-0.0369999999999999,1.2664,1.2786,1.2806,1.2629,,-0.99%,0.0,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,15.29,88.940002
2004-09-01,1.205,1.992,2.787,3.445,False,False,False,0,False,False,-0.0380000000000002,4.3927,-0.0041000000000002,0.0,0.0,0.0,-0.0380000000000002,-0.0380000000000002,-0.0380000000000002,0.0,0.0,0.0,-0.0380000000000002,-0.0380000000000002,-0.0380000000000002,1.2595,1.2662,1.2677,1.2556,,-0.54%,0.44986155668562,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,16.75,88.870003
2004-09-02,1.216,2.009,2.796,3.45,False,False,False,0,False,False,0.0089999999999998,4.4618,0.0691000000000006,0.0,0.0,0.0,0.0089999999999998,0.0089999999999998,0.0089999999999998,0.0,0.0,0.0,0.0089999999999998,0.0089999999999998,0.0089999999999998,1.2612,1.2592,1.2655,1.2576,,0.13%,0.35768524981634,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,16.39,88.980003
2004-09-03,1.274,2.045,2.822,3.465,False,False,False,0,False,False,0.0260000000000002,4.5513,0.0895000000000001,0.0,0.0,0.0,0.0260000000000002,0.0260000000000002,0.0260000000000002,0.0,0.0,0.0,0.0260000000000002,0.0260000000000002,0.0260000000000002,1.2718,1.261,1.2726,1.2568,,0.84%,0.08525710123546,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,16.6,89.629997
2004-09-06,1.27,2.079,2.863,3.487,False,False,False,0,False,False,0.0409999999999999,,,0.0,0.0,0.0,0.0409999999999999,0.0409999999999999,0.0409999999999999,0.0,0.0,0.0,0.0409999999999999,0.0409999999999999,0.0409999999999999,1.271,1.2698,1.2722,1.2684,,-0.06%,0.18320641375342,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,15.39,89.529999
2004-09-07,1.287,2.054,2.838,3.477,False,False,False,0,False,False,-0.0249999999999999,4.5053,,0.0,0.0,0.0,-0.0249999999999999,-0.0249999999999999,-0.0249999999999999,0.0,0.0,0.0,-0.0249999999999999,-0.0249999999999999,-0.0249999999999999,1.2673,1.2702,1.2724,1.2654,,-0.29%,0.22746640758249,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,15.78,89.230003
2004-09-08,1.267,2.028,2.813,3.457,False,False,False,0,False,False,-0.0249999999999999,4.4304,-0.0749000000000004,0.0,0.0,0.0,-0.0249999999999999,-0.0249999999999999,-0.0249999999999999,0.0,0.0,0.0,-0.0249999999999999,-0.0249999999999999,-0.0249999999999999,1.26,1.2671,1.2792,1.2593,,-0.58%,0.12752812902576,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,18.89,88.769997
2004-09-09,1.341,2.027,2.766,3.426,False,False,False,0,False,False,-0.0470000000000001,4.4615,0.0311000000000003,0.0,0.0,0.0,-0.0470000000000001,-0.0470000000000001,-0.0470000000000001,0.0,0.0,0.0,-0.0470000000000001,-0.0470000000000001,-0.0470000000000001,1.2597,1.26,1.2666,1.2583,,-0.02%,0.0,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,14.01,88.830002
2004-09-10,1.281,2.005,2.771,3.422,False,False,False,0,False,False,0.0049999999999998,4.4392,-0.0223000000000004,0.0,0.0,0.0,0.0049999999999998,0.0049999999999998,0.0049999999999998,0.0,0.0,0.0,0.0049999999999998,0.0049999999999998,0.0049999999999998,1.2588,1.2593,1.2631,1.2516,,-0.07%,0.4808623679481,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,,88.389999
2004-09-13,1.285,2.035,2.792,3.412,False,False,True,0,False,False,0.0209999999999999,4.4041,-0.0350999999999999,0.0,0.0,0.0209999999999999,0.0209999999999999,0.0209999999999999,0.0,0.0,0.0,0.0,0.0209999999999999,0.0209999999999999,0.0209999999999999,1.2602,1.257,1.2626,1.2546,,0.11%,0.530260785401,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,13.17,88.550003
2004-09-14,1.267,2.01,2.774,3.415,False,True,True,0,False,False,-0.0179999999999997,4.3909,-0.0131999999999994,0.0,-0.0179999999999997,-0.0179999999999997,-0.0179999999999997,0.0,0.0,0.0,0.0,0.0,-0.0179999999999997,-0.0179999999999997,-0.0179999999999997,1.2603,1.2585,1.2645,1.2543,,0.01%,0.19967348117667,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,13.56,88.459999
2004-09-15,1.323,2.013,2.757,3.405,True,True,True,0,False,False,-0.0169999999999999,4.4212,0.0302999999999995,-0.0169999999999999,-0.0169999999999999,-0.0169999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.0169999999999999,-0.0169999999999999,-0.0169999999999999,1.2717,1.2587,1.2719,1.2563,,0.90%,0.0,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,14.64,89.150002
2004-09-16,1.327,2.039,2.791,3.423,True,True,True,0,False,False,0.0339999999999998,4.3273,-0.0938999999999996,0.0339999999999998,0.0339999999999998,0.0339999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0339999999999998,0.0339999999999998,0.0339999999999998,1.2687,1.2696,1.2748,1.265,,-0.24%,0.49494247437177,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,14.39,88.790001
2004-09-17,1.312,2.007,2.729,3.384,True,True,True,0,False,False,-0.0619999999999998,4.3739,0.0465999999999997,-0.0619999999999998,-0.0619999999999998,-0.0619999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.0619999999999998,-0.0619999999999998,-0.0619999999999998,1.2692,1.2685,1.2732,1.2656,,0.04%,0.0,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,14.03,88.910004
2004-09-20,1.327,2.058,2.759,3.407,False,False,False,1,True,True,0.0299999999999998,4.3144,-0.0594999999999998,0.0,0.0,0.0,0.0299999999999998,0.0299999999999998,0.0299999999999998,0.0299999999999998,0.0299999999999998,0.0299999999999998,0.0,0.0,0.0,1.2713,1.2694,1.2785,1.2694,,0.17%,0.0,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,14.43,88.989998
2004-09-21,1.321,2.071,2.768,3.404,False,False,False,1,True,True,0.0089999999999998,4.2793,-0.0350999999999999,0.0,0.0,0.0,0.0089999999999998,0.0089999999999998,0.0089999999999998,0.0089999999999998,0.0089999999999998,0.0089999999999998,0.0,0.0,0.0,1.2541,1.2717,1.274,1.2513,,-1.35%,0.57190341098002,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,13.66,88.129997
2004-09-22,1.31,2.048,2.761,3.413,False,False,False,1,True,True,-0.0069999999999996,4.2241,-0.0552000000000001,0.0,0.0,0.0,-0.0069999999999996,-0.0069999999999996,-0.0069999999999996,-0.0069999999999996,-0.0069999999999996,-0.0069999999999996,0.0,0.0,0.0,1.2597,1.2538,1.2654,1.2534,,0.45%,0.58734047792972,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,14.74,88.510002
2004-09-23,1.257,1.997,2.729,3.389,False,False,False,0,True,True,-0.032,4.2518,0.0277000000000002,0.0,0.0,0.0,-0.032,-0.032,-0.032,0.0,-0.032,-0.032,-0.032,0.0,0.0,1.2607,1.2593,1.2631,1.254,,0.08%,0.49357285524621,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,14.8,88.440002
2004-09-24,1.306,2.036,2.748,3.392,False,False,False,0,False,True,0.0190000000000001,4.264,0.0121999999999999,0.0,0.0,0.0,0.0190000000000001,0.0190000000000001,0.0190000000000001,0.0,0.0,0.0190000000000001,0.0190000000000001,0.0190000000000001,0.0,1.2609,1.2605,1.2655,1.2507,,0.02%,0.35087712174976,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,14.28,88.400002
2004-09-27,1.277,2.025,2.762,3.398,False,False,False,0,False,False,0.0139999999999997,4.2267,-0.0373000000000001,0.0,0.0,0.0,0.0139999999999997,0.0139999999999997,0.0139999999999997,0.0,0.0,0.0,0.0139999999999997,0.0139999999999997,0.0139999999999997,1.2603,1.2602,1.2651,1.2575,,-0.05%,0.21433597340300997,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,14.62,88.290001
2004-09-28,1.29,2.025,2.739,3.395,False,False,False,0,False,False,-0.0230000000000001,4.248,0.0213,0.0,0.0,0.0,-0.0230000000000001,-0.0230000000000001,-0.0230000000000001,0.0,0.0,0.0,-0.0230000000000001,-0.0230000000000001,-0.0230000000000001,1.2592,1.2605,1.2631,1.2554,,-0.09%,0.38938484347828,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,13.83,88.110001
2004-09-29,1.313,2.052,2.748,3.391,False,False,False,0,False,False,0.0090000000000003,4.3281,0.0800999999999998,0.0,0.0,0.0,0.0090000000000003,0.0090000000000003,0.0090000000000003,0.0,0.0,0.0,0.0090000000000003,0.0090000000000003,0.0090000000000003,1.26,1.2603,1.2644,1.2565,,0.06%,0.0,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,13.21,88.099998
2004-09-30,1.314,2.06,2.75,3.379,False,False,False,0,False,False,0.0019999999999997,4.3677,0.0396,0.0,0.0,0.0,0.0019999999999997,0.0019999999999997,0.0019999999999997,0.0,0.0,0.0,0.0019999999999997,0.0019999999999997,0.0019999999999997,1.2459,1.259,1.2613,1.2443,,-1.12%,0.35270455295534997,CHE,57714.4,10.963261988084032,-141.6999999999971,1017.5999999999984,5.963065072586272,6.925202192585856,13.34,87.360001
2004-10-01,1.301,2.028,2.745,3.39,False,False,False,0,False,False,-0.0049999999999998,4.4408,0.0731000000000001,0.0,0.0,0.0,-0.0049999999999998,-0.0049999999999998,-0.0049999999999998,0.0,0.0,0.0,-0.0049999999999998,-0.0049999999999998,-0.0049999999999998,1.2503,1.2453,1.2525,1.2442,,0.35%,0.0,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,,87.629997
2004-10-04,1.246,2.001,2.747,3.382,False,False,False,0,False,False,0.0019999999999997,4.4196,-0.0212000000000003,0.0,0.0,0.0,0.0019999999999997,0.0019999999999997,0.0019999999999997,0.0,0.0,0.0,0.0019999999999997,0.0019999999999997,0.0019999999999997,1.2643,1.2504,1.2681,1.25,,1.12%,0.26994272170716,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,,88.379997
2004-10-05,1.232,1.99,2.733,3.365,False,False,False,0,False,False,-0.0139999999999997,4.4203,0.0007000000000001,0.0,0.0,0.0,-0.0139999999999997,-0.0139999999999997,-0.0139999999999997,0.0,0.0,0.0,-0.0139999999999997,-0.0139999999999997,-0.0139999999999997,1.2618,1.2643,1.2668,1.2595,,-0.20%,0.31148175252978,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,19.77,88.169998
2004-10-06,1.24,1.971,2.69,3.333,False,False,False,0,False,False,-0.0430000000000001,4.469,0.0487000000000001,0.0,0.0,0.0,-0.0430000000000001,-0.0430000000000001,-0.0430000000000001,0.0,0.0,0.0,-0.0430000000000001,-0.0430000000000001,-0.0430000000000001,1.2645,1.2619,1.2687,1.2607,,0.21%,0.33750497002504,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,15.04,88.480003
2004-10-07,1.221,1.968,2.702,3.337,False,False,False,0,False,False,0.012,4.5023,0.0332999999999996,0.0,0.0,0.0,0.012,0.012,0.012,0.0,0.0,0.0,0.012,0.012,0.012,1.2641,1.265,1.2664,1.2608,,-0.03%,0.0,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,,88.339996
2004-10-08,1.262,1.968,2.723,3.35,False,False,False,0,False,False,0.0209999999999999,4.3953,-0.1070000000000002,0.0,0.0,0.0,0.0209999999999999,0.0209999999999999,0.0209999999999999,0.0,0.0,0.0,0.0209999999999999,0.0209999999999999,0.0209999999999999,1.2508,1.2636,1.2648,1.2466,,-1.05%,0.14654558121954,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,17.47,87.449997
2004-10-11,1.213,1.945,2.689,3.32,False,False,False,0,False,False,-0.0339999999999998,,,0.0,0.0,0.0,-0.0339999999999998,-0.0339999999999998,-0.0339999999999998,0.0,0.0,0.0,-0.0339999999999998,-0.0339999999999998,-0.0339999999999998,1.251,1.2483,1.2531,1.2478,,0.02%,0.01627136285035,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,13.08,87.540001
2004-10-12,1.163,1.916,2.695,3.341,False,False,False,0,False,False,0.0059999999999997,4.3602,,0.0,0.0,0.0,0.0059999999999997,0.0059999999999997,0.0059999999999997,0.0,0.0,0.0,0.0059999999999997,0.0059999999999997,0.0059999999999997,1.2563,1.2556,1.2569,1.2494,,0.42%,0.18241030078245,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,12.76,88.019997
2004-10-13,1.156,1.898,2.633,3.271,False,False,False,0,False,False,-0.0619999999999998,4.3382,-0.0220000000000002,0.0,0.0,0.0,-0.0619999999999998,-0.0619999999999998,-0.0619999999999998,0.0,0.0,0.0,-0.0619999999999998,-0.0619999999999998,-0.0619999999999998,1.2518,1.2553,1.2664,1.2501,,-0.36%,0.0,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,15.42,87.879997
2004-10-14,1.131,1.872,2.62,3.26,False,False,False,0,False,False,-0.0129999999999999,4.2794,-0.0587999999999997,0.0,0.0,0.0,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999,0.0,0.0,0.0,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999,1.2445,1.2521,1.2554,1.2425,,-0.58%,0.0,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,16.43,87.550003
2004-10-15,1.146,1.883,2.619,3.26,False,False,False,0,False,False,-0.0009999999999998,4.3105,0.0311000000000003,0.0,0.0,0.0,-0.0009999999999998,-0.0009999999999998,-0.0009999999999998,0.0,0.0,0.0,-0.0009999999999998,-0.0009999999999998,-0.0009999999999998,1.235,1.2449,1.2457,1.2311,,-0.76%,0.0,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,15.04,87.089996
2004-10-18,1.186,1.878,2.624,3.251,False,False,False,0,False,False,0.0049999999999998,4.3092,-0.0013000000000005,0.0,0.0,0.0,0.0049999999999998,0.0049999999999998,0.0049999999999998,0.0,0.0,0.0,0.0049999999999998,0.0049999999999998,0.0049999999999998,1.2318,1.2325,1.236,1.2266,,-0.26%,0.54538152529194,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,14.71,87.019997
2004-10-19,1.11,1.854,2.638,3.254,False,False,False,0,False,False,0.0139999999999997,4.3089,-0.0002999999999993,0.0,0.0,0.0,0.0139999999999997,0.0139999999999997,0.0139999999999997,0.0,0.0,0.0,0.0139999999999997,0.0139999999999997,0.0139999999999997,1.2296,1.2313,1.2369,1.2278,,-0.18%,0.0,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,15.13,86.839996
2004-10-20,1.103,1.831,2.601,3.234,False,False,False,0,False,False,-0.0369999999999999,4.2422,-0.0666999999999999,0.0,0.0,0.0,-0.0369999999999999,-0.0369999999999999,-0.0369999999999999,0.0,0.0,0.0,-0.0369999999999999,-0.0369999999999999,-0.0369999999999999,1.222,1.2285,1.2313,1.2166,,-0.62%,0.04665813116012,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,14.85,86.349998
2004-10-21,1.07,1.833,2.616,3.198,False,False,False,0,False,False,0.0150000000000001,4.2463,0.0040999999999993,0.0,0.0,0.0,0.0150000000000001,0.0150000000000001,0.0150000000000001,0.0,0.0,0.0,0.0150000000000001,0.0150000000000001,0.0150000000000001,1.2174,1.2218,1.2232,1.2144,,-0.38%,0.25820750828708,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,14.54,86.019997
2004-10-22,1.085,1.851,2.643,3.227,False,False,False,0,False,False,0.0269999999999996,4.2337,-0.0125999999999999,0.0,0.0,0.0,0.0269999999999996,0.0269999999999996,0.0269999999999996,0.0,0.0,0.0,0.0269999999999996,0.0269999999999996,0.0269999999999996,1.21,1.2178,1.2217,1.2093,,-0.61%,0.0,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,15.28,85.870003
2004-10-25,1.094,1.84,2.621,3.228,False,False,False,0,False,False,-0.0219999999999997,4.2167,-0.0169999999999994,0.0,0.0,0.0,-0.0219999999999997,-0.0219999999999997,-0.0219999999999997,0.0,0.0,0.0,-0.0219999999999997,-0.0219999999999997,-0.0219999999999997,1.1965,1.2067,1.2072,1.1935,,-1.12%,0.7638091457513,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,16.58,84.970001
2004-10-26,1.083,1.819,2.6,3.197,False,False,False,0,False,False,-0.0209999999999999,4.2326,0.0158999999999993,0.0,0.0,0.0,-0.0209999999999999,-0.0209999999999999,-0.0209999999999999,0.0,0.0,0.0,-0.0209999999999999,-0.0209999999999999,-0.0209999999999999,1.2022,1.1966,1.2052,1.1919,,0.48%,0.42314271866545006,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,16.39,85.209999
2004-10-27,1.116,1.844,2.598,3.193,False,False,False,0,False,False,-0.0020000000000002,4.331,0.0984000000000007,0.0,0.0,0.0,-0.0020000000000002,-0.0020000000000002,-0.0020000000000002,0.0,0.0,0.0,-0.0020000000000002,-0.0020000000000002,-0.0020000000000002,1.207,1.202,1.2094,1.195,,0.40%,0.8851085557067799,CHE,57754.6,10.963958278891509,40.19999999999709,500.59999999999854,3.693866995624903,6.215807378997671,15.72,85.440002
