Date,Price,Open,High,Low,Vol.,Change %,Spread
2007-04-03,1.1589,1.1571,1.1604,1.1551,,0.18%,0.0027909575682450644
2007-04-02,1.1568,1.1521,1.1574,1.1513,,0.31%,0.0
2007-03-30,1.1532,1.1587,1.1595,1.1498,,-0.52%,0.003678791951128973
2007-03-29,1.1592,1.1597,1.1618,1.1566,,-0.01%,0.0
2007-03-28,1.1593,1.1574,1.1614,1.1559,,0.18%,0.003476222314601374
2007-03-27,1.1572,1.161,1.1622,1.1553,,-0.38%,0.004008848073214336
2007-03-26,1.1616,1.1603,1.1639,1.1591,,0.07%,0.0
2007-03-23,1.1608,1.1578,1.1616,1.1559,,0.30%,0.0
2007-03-22,1.1573,1.1558,1.1594,1.1554,,0.14%,0.0015934664656724422
2007-03-21,1.1557,1.1614,1.1635,1.1528,,-0.49%,0.0015094724327506155
2007-03-20,1.1614,1.1774,1.1791,1.1597,,-1.36%,0.0
2007-03-19,1.1774,1.1772,1.1784,1.1738,,0.13%,0.001098026075504292
2007-03-16,1.1759,1.1766,1.1771,1.171,,-0.07%,0.0004920466740472801
2007-03-15,1.1767,1.1769,1.1784,1.1729,,0.01%,0.0016707128894112536
2007-03-14,1.1766,1.174,1.178,1.1717,,0.19%,0.003414630103559045
2007-03-13,1.1744,1.1724,1.1758,1.1678,,0.18%,0.0
2007-03-12,1.1723,1.1729,1.1737,1.1678,,0.00%,0.0040040391362487935
2007-03-09,1.1723,1.1805,1.1812,1.17,,-0.66%,0.0
2007-03-08,1.1801,1.1782,1.182,1.1763,,0.16%,0.0011568020653231082
2007-03-07,1.1782,1.1768,1.18,1.1743,,0.15%,0.000739774779252564
2007-03-06,1.1764,1.1814,1.1819,1.1729,,-0.37%,0.003391081945369594
2007-03-05,1.1808,1.1765,1.1827,1.1755,,0.31%,0.003531837696710261
2007-03-02,1.1772,1.1729,1.1775,1.1706,,0.41%,0.0
2007-03-01,1.1724,1.1697,1.1752,1.1674,,0.29%,0.0006453644778147196
2007-02-28,1.169,1.1669,1.174,1.1654,,0.18%,0.0037320474101392997
2007-02-27,1.1669,1.1603,1.1676,1.1588,,0.52%,0.0
2007-02-26,1.1609,1.1594,1.1612,1.1575,,0.18%,0.0
2007-02-23,1.1588,1.1617,1.1628,1.156,,-0.22%,0.0019605271330978705
2007-02-22,1.1613,1.1604,1.1634,1.1589,,0.08%,0.0015665268570282016
2007-02-21,1.1604,1.1697,1.1714,1.1592,,-0.82%,0.001051234077646533
2007-02-20,1.17,1.1643,1.1721,1.1635,,0.48%,0.004184399838485251
2007-02-19,1.1644,1.1642,1.1663,1.1629,,0.15%,0.00010081613948835247
2007-02-16,1.1627,1.1629,1.1657,1.1618,,-0.02%,0.001397186717341815
2007-02-15,1.1629,1.1655,1.1673,1.1619,,-0.18%,0.00240988564917237
2007-02-14,1.165,1.1669,1.169,1.1642,,-0.13%,0.0002584206178235522
2007-02-13,1.1665,1.1751,1.177,1.1658,,-0.73%,0.0
2007-02-12,1.1751,1.1734,1.1765,1.1705,,0.26%,0.0030931616547832225
2007-02-09,1.172,1.1826,1.1853,1.1711,,-0.88%,0.0012727685159925604
2007-02-08,1.1824,1.1848,1.1879,1.1819,,-0.20%,0.0
2007-02-07,1.1848,1.182,1.1858,1.1814,,0.19%,0.0019191337890629384
2007-02-06,1.1825,1.1823,1.1845,1.1808,,0.04%,0.0015288867168638416
2007-02-05,1.182,1.1835,1.1865,1.1806,,-0.24%,0.0021738015429106066
2007-02-02,1.1849,1.1786,1.1872,1.1776,,0.54%,0.00339977157653384
2007-02-01,1.1785,1.1764,1.1805,1.1733,,0.20%,0.0
2007-01-31,1.1761,1.1803,1.1846,1.1747,,-0.37%,0.00193294736715114
2007-01-30,1.1805,1.1828,1.1845,1.179,,-0.19%,0.0029070155982185365
2007-01-29,1.1827,1.1791,1.1847,1.1789,,0.25%,0.0044804971055385145
2007-01-26,1.1798,1.1826,1.1845,1.1778,,-0.29%,0.004006576491083979
2007-01-25,1.1832,1.1785,1.1833,1.1731,,0.41%,0.0016398407017346297
2007-01-24,1.1784,1.1808,1.1839,1.1766,,-0.16%,0.003562281867785435
2007-01-23,1.1803,1.1823,1.1854,1.1787,,-0.15%,0.0022649173919412446
2007-01-22,1.1821,1.1725,1.1839,1.1714,,0.89%,0.00036793113766506527
2007-01-19,1.1717,1.174,1.1757,1.1698,,-0.10%,0.0
2007-01-18,1.1729,1.1727,1.1774,1.1712,,0.01%,0.001972525177063646
2007-01-17,1.1728,1.1763,1.1772,1.1721,,-0.31%,0.003756309323086658
2007-01-16,1.1765,1.1675,1.1779,1.1647,,0.84%,0.0019492811618233693
2007-01-15,1.1667,1.1694,1.1707,1.1658,,-0.22%,0.0018232400990542486
2007-01-12,1.1693,1.1778,1.1783,1.1682,,-0.61%,0.0
2007-01-11,1.1765,1.1746,1.1804,1.1691,,0.08%,0.006082601146835981
2007-01-10,1.1756,1.1764,1.1796,1.1751,,-0.07%,0.0017661034944196654
2007-01-09,1.1764,1.1751,1.1799,1.1728,,0.05%,0.00267599072463958
2007-01-08,1.1758,1.173,1.1786,1.1721,,0.26%,0.0037503921802167386
2007-01-05,1.1727,1.178,1.1789,1.1717,,-0.39%,0.005134932445629766
2007-01-04,1.1773,1.173,1.178,1.1714,,0.40%,0.0046600135675349584
2007-01-03,1.1726,1.1643,1.1733,1.1637,,0.75%,0.0
2007-01-02,1.1639,1.1658,1.1663,1.1625,,-0.17%,0.0
2007-01-01,1.1659,1.1662,1.1662,1.1659,,0.04%,2.4445495736974763e-05
2006-12-29,1.1654,1.1606,1.1673,1.1584,,0.44%,1.0436690235714325e-05
2006-12-28,1.1603,1.1621,1.1623,1.1579,,-0.13%,0.0011020823005145318
2006-12-27,1.1618,1.161,1.1641,1.1599,,0.10%,0.0
2006-12-26,1.1606,1.1574,1.1629,1.157,,0.28%,0.00029472202039952395
2006-12-25,1.1574,1.1574,1.1591,1.1572,,-0.02%,0.0006229193690912986
2006-12-22,1.1576,1.1547,1.1591,1.1521,,0.23%,0.0005268395692672868
2006-12-21,1.1549,1.1495,1.1566,1.1456,,0.52%,0.0
2006-12-20,1.1489,1.1522,1.1539,1.1427,,-0.31%,0.0037758343927428682
2006-12-19,1.1525,1.1577,1.1581,1.1509,,-0.41%,0.0
2006-12-18,1.1572,1.1576,1.1587,1.153,,-0.03%,0.0028879119392468317
2006-12-15,1.1576,1.1572,1.1591,1.1528,,0.02%,0.004586811723403647
2006-12-14,1.1574,1.157,1.158,1.1532,,0.04%,0.0033857005727519177
2006-12-13,1.1569,1.1527,1.1576,1.1497,,0.40%,0.001969512361657568
2006-12-12,1.1523,1.1473,1.1558,1.1454,,0.38%,0.0017984236202441375
2006-12-11,1.1479,1.149,1.1507,1.1465,,-0.10%,0.001718017180860077
2006-12-08,1.149,1.1496,1.152,1.1442,,-0.01%,0.002224805516875082
2006-12-07,1.1491,1.1478,1.1505,1.146,,0.13%,0.002533237977888523
2006-12-06,1.1476,1.1422,1.1491,1.1396,,0.53%,0.0
2006-12-05,1.1416,1.1404,1.1435,1.1378,,0.07%,0.0
2006-12-04,1.1408,1.1446,1.1479,1.1397,,-0.35%,0.0
2006-12-01,1.1448,1.1406,1.1469,1.137,,0.29%,0.004125186226811312
2006-11-30,1.1415,1.1379,1.144,1.1367,,0.33%,0.00445051073873694
2006-11-29,1.1378,1.1303,1.1389,1.1296,,0.66%,0.0
2006-11-28,1.1303,1.1321,1.1336,1.1286,,-0.19%,0.0005553591073798088
2006-11-27,1.1325,1.1321,1.1353,1.1299,,-0.23%,0.0014068354932530456
2006-11-24,1.1351,1.1423,1.1431,1.1307,,-0.59%,0.0006971747621546934
2006-11-23,1.1418,1.1412,1.1427,1.1393,,0.12%,0.0009650346388181721
2006-11-22,1.1404,1.1463,1.1468,1.1378,,-0.47%,0.0013149533156007374
2006-11-21,1.1458,1.1464,1.1496,1.144,,-0.15%,0.0
2006-11-20,1.1475,1.1463,1.1486,1.1419,,0.07%,0.0021725818009520797
2006-11-17,1.1467,1.1421,1.1477,1.1405,,0.40%,0.0036584345063896307
2006-11-16,1.1421,1.1388,1.1424,1.1363,,0.26%,0.0
2006-11-15,1.1391,1.1372,1.143,1.1358,,0.11%,0.004739442684063793
2006-11-14,1.1378,1.1382,1.141,1.1344,,-0.04%,0.002476213153850072
2006-11-13,1.1382,1.1316,1.14,1.1304,,0.57%,0.0022252139538075995
2006-11-10,1.1317,1.1296,1.1326,1.1265,,0.20%,0.0
2006-11-09,1.1294,1.1293,1.1336,1.1281,,-0.04%,0.002377359632546046
2006-11-08,1.1298,1.1296,1.1328,1.1265,,0.05%,0.00269639037308043
2006-11-07,1.1292,1.1298,1.1309,1.1252,,-0.04%,0.0019168454871656808
2006-11-06,1.1297,1.1298,1.1365,1.1282,,0.00%,0.0
2006-11-03,1.1297,1.1331,1.1357,1.1265,,-0.39%,0.005097177614373952
2006-11-02,1.1341,1.1324,1.1376,1.1304,,0.09%,0.0012388184534758279
2006-11-01,1.1331,1.1225,1.1354,1.1208,,0.94%,0.0
2006-10-31,1.1225,1.1254,1.1292,1.12,,-0.30%,0.003994783225887866
2006-10-30,1.1259,1.1192,1.1268,1.1179,,0.59%,0.0032248511086341897
2006-10-27,1.1193,1.1228,1.1262,1.1175,,-0.35%,0.006769165097836188
2006-10-26,1.1232,1.124,1.1311,1.1212,,-0.04%,0.0
2006-10-25,1.1236,1.1271,1.129,1.123,,-0.29%,0.003594425476696689
2006-10-24,1.1269,1.1284,1.1326,1.1244,,-0.13%,0.0012035806173019603
2006-10-23,1.1284,1.1252,1.129,1.1241,,0.28%,0.0022584810212489047
2006-10-20,1.1252,1.1271,1.1288,1.1199,,-0.15%,0.0022672722928013126
2006-10-19,1.1269,1.1361,1.1374,1.1262,,-0.79%,0.0
2006-10-18,1.1359,1.1413,1.1416,1.1353,,-0.45%,0.0
2006-10-17,1.141,1.1372,1.1416,1.1349,,0.33%,0.005293942123219173
2006-10-16,1.1372,1.1374,1.1395,1.1345,,-0.04%,0.002676816151023031
2006-10-13,1.1376,1.134,1.1387,1.1321,,0.35%,0.001867855993323325
2006-10-12,1.1336,1.1376,1.1389,1.1332,,-0.37%,0.004080670636233194
2006-10-11,1.1378,1.1336,1.1385,1.133,,0.39%,0.004295554770132219
2006-10-10,1.1334,1.1229,1.134,1.1225,,0.92%,0.0
2006-10-09,1.1231,1.1265,1.1269,1.1212,,-0.22%,7.951266069513961e-05
2006-10-06,1.1256,1.1258,1.1286,1.1201,,0.00%,0.00372562420306802
2006-10-05,1.1256,1.1267,1.129,1.1237,,-0.10%,0.0023910985013350125
2006-10-04,1.1267,1.1225,1.1309,1.1214,,0.37%,0.0029540317464679493
2006-10-03,1.1225,1.116,1.1227,1.1147,,0.61%,0.0
2006-10-02,1.1157,1.1178,1.1223,1.1145,,-0.22%,0.006417853213334228
2006-09-29,1.1182,1.1107,1.1193,1.1099,,0.66%,0.0
2006-09-28,1.1109,1.1115,1.1127,1.1084,,-0.04%,0.0
2006-09-27,1.1113,1.1134,1.1166,1.1086,,-0.17%,0.0019212583904641945
2006-09-26,1.1132,1.1172,1.1185,1.1124,,-0.32%,0.0003456472270730482
2006-09-25,1.1168,1.1176,1.1191,1.1143,,-0.12%,0.0022954200598707133
2006-09-22,1.1181,1.1174,1.1208,1.1117,,-0.09%,0.002568177357112118
2006-09-21,1.1191,1.1277,1.1286,1.1162,,-0.84%,0.0
2006-09-20,1.1286,1.1277,1.1298,1.1252,,0.12%,0.0
2006-09-19,1.1273,1.1177,1.1288,1.117,,0.89%,0.0
2006-09-18,1.1174,1.1193,1.1225,1.1157,,-0.19%,0.0011244741843571258
2006-09-15,1.1195,1.1176,1.1223,1.1169,,0.17%,0.004059609185865028
2006-09-14,1.1176,1.1191,1.1202,1.1119,,-0.18%,0.0
2006-09-13,1.1196,1.1204,1.1239,1.1169,,-0.04%,0.0
2006-09-12,1.12,1.1214,1.1224,1.1153,,-0.14%,0.00295486382061777
2006-09-11,1.1216,1.1208,1.1229,1.1174,,0.05%,0.002975289992768725
2006-09-08,1.121,1.1103,1.1212,1.1094,,1.00%,0.0
2006-09-07,1.1099,1.1063,1.1109,1.1042,,0.39%,0.0
2006-09-06,1.1056,1.1113,1.114,1.1044,,-0.53%,0.004160800316093138
2006-09-05,1.1115,1.1069,1.114,1.1064,,0.41%,0.005745907904056967
2006-09-04,1.107,1.1044,1.108,1.1041,,0.29%,0.0
2006-09-01,1.1038,1.1048,1.1078,1.1033,,0.03%,0.0027386054872008286
2006-08-31,1.1035,1.1088,1.1117,1.1033,,-0.51%,0.002470184908018832
2006-08-30,1.1092,1.1084,1.1117,1.1052,,0.14%,0.0048345209895059565
2006-08-29,1.1077,1.1113,1.1129,1.1057,,-0.32%,0.004356166258244804
2006-08-28,1.1113,1.1086,1.1124,1.1062,,0.17%,0.005009016333475721
2006-08-25,1.1094,1.1099,1.1107,1.105,,0.00%,0.002226469002497284
2006-08-24,1.1094,1.1122,1.1134,1.1071,,-0.31%,0.00020918475316779181
2006-08-23,1.1128,1.1157,1.116,1.1046,,-0.26%,0.003533599855344628
2006-08-22,1.1157,1.1176,1.1204,1.1145,,-0.19%,0.0
2006-08-21,1.1178,1.1257,1.126,1.1163,,-0.63%,0.0
2006-08-18,1.1249,1.1228,1.1278,1.12,,0.25%,0.002033454201163129
2006-08-17,1.1221,1.1195,1.1236,1.1152,,0.27%,0.0
2006-08-16,1.1191,1.122,1.1242,1.1141,,-0.21%,0.006547895808900024
2006-08-15,1.1215,1.128,1.1322,1.121,,-0.46%,0.0
2006-08-14,1.1267,1.1258,1.1279,1.1206,,0.19%,0.003804238023730343
2006-08-11,1.1246,1.1272,1.1284,1.1168,,-0.23%,0.004516443938193849
2006-08-10,1.1272,1.12,1.1286,1.1184,,0.62%,0.007833044971295946
2006-08-09,1.1202,1.1237,1.1256,1.1172,,-0.24%,0.003905551232201682
2006-08-08,1.1229,1.1197,1.1237,1.1178,,0.30%,0.004019285301627739
2006-08-07,1.1195,1.1271,1.1273,1.1174,,-0.67%,0.003504178309473902
2006-08-04,1.1271,1.125,1.1349,1.1231,,0.19%,0.0
2006-08-03,1.125,1.1265,1.1279,1.1225,,-0.17%,0.0012427815537817532
2006-08-02,1.1269,1.1309,1.1321,1.1242,,-0.35%,0.0
2006-08-01,1.1309,1.1323,1.1374,1.1291,,-0.07%,0.0
2006-07-31,1.1317,1.1301,1.1322,1.1218,,0.07%,0.0
2006-07-28,1.1309,1.1345,1.1374,1.1282,,-0.38%,0.0
2006-07-27,1.1352,1.1354,1.1391,1.1286,,-0.03%,0.006523910496162003
2006-07-26,1.1355,1.1418,1.1429,1.1333,,-0.55%,0.0
2006-07-25,1.1418,1.1398,1.1439,1.1376,,0.11%,0.0018650321262634539
2006-07-24,1.1405,1.1377,1.1463,1.1376,,0.25%,0.004324199619787249
2006-07-21,1.1377,1.1328,1.1397,1.1261,,0.43%,0.0
2006-07-20,1.1328,1.1343,1.1353,1.1286,,-0.19%,0.0033313567047500315
2006-07-19,1.1349,1.1368,1.1408,1.1313,,-0.18%,0.0
2006-07-18,1.137,1.1359,1.138,1.1305,,0.07%,0.0038410164354471497
2006-07-17,1.1362,1.1281,1.1373,1.1274,,0.77%,0.0038714084135516172
2006-07-14,1.1275,1.1314,1.1333,1.1257,,-0.28%,0.001884131930500764
2006-07-13,1.1307,1.1334,1.1355,1.1284,,-0.25%,0.00128139567781704
2006-07-12,1.1335,1.132,1.1404,1.1315,,0.13%,0.0
2006-07-11,1.132,1.1237,1.135,1.1226,,0.72%,0.0
2006-07-10,1.1239,1.1139,1.1265,1.1132,,0.92%,0.0
2006-07-07,1.1136,1.113,1.1155,1.1082,,0.02%,0.0
2006-07-06,1.1134,1.1129,1.1154,1.1084,,0.07%,0.006109379246150574
2006-07-05,1.1126,1.1084,1.1143,1.104,,0.43%,0.0022841906160557886
2006-07-04,1.1078,1.1119,1.1133,1.1054,,-0.31%,0.005833130177569378
2006-07-03,1.1113,1.1149,1.1191,1.1086,,-0.53%,0.0
2006-06-30,1.1172,1.1105,1.1181,1.1077,,0.59%,0.0073267071653836755
2006-06-29,1.1107,1.1237,1.1239,1.1092,,-1.10%,0.003925933174605143
2006-06-28,1.1231,1.1232,1.1269,1.1204,,-0.02%,0.0
2006-06-27,1.1233,1.1231,1.1252,1.1189,,0.00%,0.002262361068552434
2006-06-26,1.1233,1.1203,1.1252,1.117,,0.07%,0.004602846868421814
2006-06-23,1.1225,1.1179,1.1292,1.1176,,0.49%,0.004323993883312986
2006-06-22,1.117,1.108,1.1204,1.1069,,0.78%,0.0
2006-06-21,1.1084,1.1176,1.1185,1.1031,,-0.86%,0.006892853696011678
2006-06-20,1.118,1.1204,1.1249,1.1149,,-0.23%,0.0
2006-06-19,1.1206,1.1223,1.1258,1.1185,,-0.14%,0.00318353061325781
2006-06-16,1.1222,1.1126,1.1256,1.1111,,0.93%,0.0032901355905920883
2006-06-15,1.1119,1.1128,1.1191,1.1107,,-0.18%,0.004031940059542587
2006-06-14,1.1139,1.1136,1.1177,1.1083,,0.06%,0.003912160153438957
2006-06-13,1.1132,1.1006,1.1145,1.097,,1.25%,0.0
2006-06-12,1.0995,1.1062,1.1074,1.0956,,-0.69%,0.004847093855762024
2006-06-09,1.1071,1.1218,1.1231,1.1048,,-1.35%,0.0
2006-06-08,1.1223,1.1124,1.1246,1.1109,,0.90%,0.0066000477212618
2006-06-07,1.1123,1.1139,1.1167,1.1095,,-0.12%,0.0008234424982632506
2006-06-06,1.1136,1.1068,1.1177,1.1049,,0.55%,0.004084882044522458
2006-06-05,1.1075,1.1013,1.1086,1.0974,,0.58%,0.0
2006-06-02,1.1011,1.1027,1.1056,1.0971,,-0.24%,0.005617165369592803
2006-06-01,1.1038,1.1008,1.1103,1.0998,,0.23%,0.0006795023464383605
2006-05-31,1.1013,1.0986,1.1042,1.0931,,0.25%,0.0
2006-05-30,1.0985,1.1064,1.1064,1.097,,-0.72%,0.002728976763459253
2006-05-29,1.1065,1.1044,1.1075,1.1027,,-0.05%,0.00011641802601192246
2006-05-26,1.1071,1.1067,1.1111,1.1046,,0.00%,0.0
2006-05-25,1.1071,1.1198,1.1233,1.1056,,-1.15%,0.0003480671486420934
2006-05-24,1.12,1.1244,1.1267,1.1179,,-0.43%,0.0
2006-05-23,1.1248,1.1147,1.126,1.1122,,0.92%,0.004008364646146864
2006-05-22,1.1146,1.1206,1.127,1.1124,,-0.38%,0.01141357267725042
2006-05-19,1.1189,1.1201,1.1277,1.1168,,-0.10%,0.006274300100331799
2006-05-18,1.12,1.115,1.1227,1.1097,,0.48%,0.0
2006-05-17,1.1147,1.1071,1.1157,1.1012,,0.72%,0.0
2006-05-16,1.1067,1.1132,1.1178,1.1062,,-0.58%,0.004272323504623278
2006-05-15,1.1132,1.1092,1.1178,1.1077,,0.41%,0.008198689633538989
2006-05-12,1.1086,1.1035,1.1101,1.0995,,0.45%,0.0
2006-05-11,1.1036,1.1016,1.1085,1.0974,,0.23%,0.005790036898915007
2006-05-10,1.1011,1.0988,1.1031,1.0975,,0.14%,0.0029302256843631723
2006-05-09,1.0996,1.1129,1.1167,1.0973,,-1.12%,0.001748058160884996
2006-05-08,1.1121,1.1063,1.1137,1.1023,,0.62%,0.006752634671156181
2006-05-05,1.1052,1.1092,1.1111,1.105,,-0.29%,0.0033321548699358633
2006-05-04,1.1084,1.1086,1.1145,1.105,,-0.01%,0.003904672888314927
2006-05-03,1.1085,1.1072,1.11,1.1013,,0.16%,0.0
2006-05-02,1.1067,1.1147,1.1168,1.105,,-0.56%,0.0
2006-05-01,1.1129,1.1176,1.119,1.111,,-0.37%,0.0005509404390860287
2006-04-28,1.117,1.1235,1.1256,1.1159,,-0.51%,0.0
2006-04-27,1.1227,1.1277,1.1317,1.1214,,-0.46%,0.0
2006-04-26,1.1279,1.1313,1.1338,1.125,,-0.33%,0.0024524982364921236
2006-04-25,1.1316,1.1368,1.1392,1.1299,,-0.45%,0.0
2006-04-24,1.1367,1.1356,1.1404,1.1339,,-0.12%,0.0017946433273814846
2006-04-21,1.1381,1.1399,1.142,1.1356,,-0.12%,0.002167903501732607
2006-04-20,1.1395,1.1356,1.1427,1.135,,0.37%,0.004902561455988864
2006-04-19,1.1353,1.1404,1.142,1.1345,,-0.48%,0.0054054771231226185
2006-04-18,1.1408,1.1465,1.1471,1.1395,,-0.41%,0.0
2006-04-17,1.1455,1.1515,1.1539,1.1431,,-0.52%,0.0
2006-04-14,1.1515,1.1507,1.1521,1.1487,,0.05%,0.00109486937538467
2006-04-13,1.1509,1.1474,1.1539,1.1449,,0.35%,0.0013017608483155908
2006-04-12,1.1469,1.1435,1.1494,1.1427,,0.34%,4.412476235062252e-05
2006-04-11,1.143,1.1489,1.15,1.1427,,-0.49%,0.005496172431528336
2006-04-10,1.1486,1.1492,1.1498,1.1445,,-0.05%,0.003620034302793809
2006-04-07,1.1492,1.1532,1.1568,1.1435,,-0.31%,0.002145749994262948
2006-04-06,1.1528,1.1616,1.1629,1.1517,,-0.80%,0.0
2006-04-05,1.1621,1.1637,1.1653,1.1595,,-0.05%,0.0
2006-04-04,1.1627,1.1709,1.1757,1.1616,,-0.72%,0.0
2006-04-03,1.1711,1.1683,1.1774,1.1677,,0.24%,0.002700992069535392
2006-03-31,1.1683,1.16,1.1698,1.1574,,0.77%,0.0
2006-03-30,1.1594,1.1716,1.1733,1.1584,,-1.05%,0.0072338014024521755
2006-03-29,1.1717,1.1708,1.1749,1.1688,,0.05%,0.0
2006-03-28,1.1711,1.1692,1.1723,1.1641,,0.23%,0.0
2006-03-27,1.1684,1.1678,1.1733,1.1661,,-0.01%,0.003534348055660468
2006-03-24,1.1685,1.1653,1.1711,1.1642,,0.30%,0.0018027345670540626
2006-03-23,1.165,1.1667,1.1704,1.1645,,-0.09%,0.004505682961520173
2006-03-22,1.166,1.1644,1.1724,1.1624,,0.20%,0.003330843072830583
2006-03-21,1.1637,1.1603,1.1667,1.1582,,0.43%,0.0
2006-03-20,1.1587,1.1589,1.1684,1.157,,0.08%,0.00585778595223086
2006-03-17,1.1578,1.1528,1.1618,1.1517,,0.45%,0.0
2006-03-16,1.1526,1.1545,1.1601,1.1507,,-0.15%,0.005635367117162259
2006-03-15,1.1543,1.1569,1.1579,1.152,,-0.17%,0.0035509404132398155
2006-03-14,1.1563,1.1579,1.1617,1.1538,,-0.13%,0.0003357584902514214
2006-03-13,1.1578,1.1601,1.1639,1.1563,,-0.29%,0.0017956284269429808
2006-03-10,1.1612,1.1606,1.1652,1.1582,,0.00%,0.0029777953502072864
2006-03-09,1.1612,1.1557,1.1629,1.1525,,0.42%,0.0
2006-03-08,1.1563,1.1499,1.159,1.1472,,0.55%,5.8725735449831295e-05
2006-03-07,1.15,1.1401,1.1517,1.1387,,0.89%,0.0
2006-03-06,1.1399,1.1341,1.1416,1.1332,,0.46%,0.0
2006-03-03,1.1347,1.1313,1.1366,1.1305,,0.28%,0.0
2006-03-02,1.1315,1.1351,1.1372,1.1294,,-0.35%,0.00447606293772076
2006-03-01,1.1355,1.1368,1.1397,1.1332,,-0.10%,0.0
2006-02-28,1.1366,1.1404,1.1423,1.1347,,-0.33%,0.0019129443138532567
2006-02-27,1.1404,1.1497,1.1514,1.1397,,-0.78%,0.0
2006-02-24,1.1494,1.153,1.1557,1.1471,,-0.31%,0.0
2006-02-23,1.153,1.1486,1.1542,1.146,,0.41%,0.004580410638130846
2006-02-22,1.1483,1.1471,1.1513,1.1462,,0.12%,0.0030642495542859984
2006-02-21,1.1469,1.1479,1.1494,1.1446,,-0.02%,0.0006387067666334999
2006-02-20,1.1471,1.1507,1.1517,1.1458,,-0.28%,0.0010651417589509675
2006-02-17,1.1503,1.1575,1.1599,1.1497,,-0.63%,0.0
2006-02-16,1.1576,1.1567,1.1608,1.156,,-0.07%,0.000357353513311353
2006-02-15,1.1584,1.154,1.1596,1.1511,,0.38%,0.00012634983958307802
2006-02-14,1.154,1.1548,1.1615,1.1512,,-0.16%,0.006176995484653915
2006-02-13,1.1559,1.1531,1.1574,1.1527,,0.20%,0.0021375896119151232
2006-02-10,1.1536,1.1458,1.1561,1.1441,,0.68%,0.0
2006-02-09,1.1458,1.1492,1.1511,1.1435,,-0.30%,0.0033813874870180917
2006-02-08,1.1492,1.1536,1.1565,1.1484,,-0.37%,0.0
2006-02-07,1.1535,1.1463,1.1548,1.1455,,0.61%,0.0027925042235248674
2006-02-06,1.1465,1.1442,1.1478,1.1415,,0.08%,0.0
2006-02-03,1.1456,1.1448,1.1503,1.1423,,0.09%,0.002917714970642801
2006-02-02,1.1446,1.1417,1.1465,1.1393,,0.32%,0.0
2006-02-01,1.1409,1.1393,1.143,1.1379,,0.11%,0.00047383406090860744
2006-01-31,1.1397,1.1468,1.1476,1.1371,,-0.62%,0.0024869268864170626
2006-01-30,1.1468,1.1487,1.1504,1.1426,,-0.23%,0.0
2006-01-27,1.1494,1.1502,1.1519,1.145,,0.03%,0.0023420687268407756
2006-01-26,1.1491,1.1501,1.1567,1.1482,,-0.06%,0.0
2006-01-25,1.1498,1.1521,1.1538,1.1473,,-0.24%,0.0027302374631868725
2006-01-24,1.1526,1.1496,1.1584,1.1486,,0.31%,0.0013868098826988807
2006-01-23,1.149,1.153,1.1553,1.1467,,-0.33%,0.0028067636071261643
2006-01-20,1.1528,1.1635,1.1665,1.1517,,-0.95%,0.0
2006-01-19,1.1639,1.1705,1.1799,1.1622,,-0.60%,0.0
2006-01-18,1.1709,1.1643,1.174,1.1612,,0.61%,0.0065093191078427325
2006-01-17,1.1638,1.1576,1.1658,1.1559,,0.54%,0.0
2006-01-16,1.1576,1.1591,1.1618,1.1568,,-0.22%,0.0024831535838867797
2006-01-13,1.1602,1.1625,1.1644,1.158,,-0.23%,0.0010866976547134566
2006-01-12,1.1629,1.1593,1.1656,1.156,,0.36%,0.004027582291230221
2006-01-11,1.1587,1.1659,1.169,1.1565,,-0.61%,0.005747283514757534
2006-01-10,1.1658,1.1679,1.1711,1.1616,,-0.13%,0.002275001224116556
2006-01-09,1.1673,1.1656,1.1751,1.1637,,0.16%,0.0027730418965462755
2006-01-06,1.1654,1.1625,1.173,1.1616,,0.27%,0.005418007762690446
2006-01-05,1.1623,1.1474,1.1654,1.1459,,1.29%,0.0
2006-01-04,1.1475,1.1566,1.158,1.1448,,-0.71%,0.00619416266013865
2006-01-03,1.1557,1.1635,1.1673,1.1528,,-0.88%,0.0
2006-01-02,1.166,1.1654,1.1662,1.1605,,0.30%,0.0022355447015795058
2005-12-30,1.1625,1.1643,1.1704,1.1606,,-0.16%,0.0029869083361477753
2005-12-29,1.1644,1.1654,1.1681,1.1622,,-0.09%,0.003396841687852722
2005-12-28,1.1654,1.1744,1.1751,1.1612,,-0.66%,0.0024929843559219254
2005-12-27,1.1732,1.1663,1.1749,1.165,,0.39%,0.006523182038285821
2005-12-26,1.1686,1.1677,1.1702,1.1623,,0.24%,0.0001377121140442837
2005-12-23,1.1658,1.1669,1.1702,1.1635,,-0.08%,0.00508478967355535
2005-12-22,1.1667,1.1654,1.17,1.1631,,-0.07%,0.005209221853417468
2005-12-21,1.1675,1.1715,1.1747,1.1662,,-0.38%,0.0
2005-12-20,1.1719,1.1688,1.1756,1.166,,0.16%,0.0066478112362871305
2005-12-19,1.17,1.1591,1.1705,1.1578,,0.88%,0.0
2005-12-16,1.1598,1.1589,1.1601,1.1542,,0.06%,0.0
2005-12-15,1.1591,1.1521,1.1616,1.1505,,0.60%,0.0030655930065998697
2005-12-14,1.1522,1.15,1.1535,1.1421,,0.08%,0.0
2005-12-13,1.1513,1.1511,1.1538,1.1482,,-0.03%,0.0020945909935416664
